sample;metabolite;derivative;isotopologue;isotopic_inchi;area;corrected_area;isotopologue_fraction;residuum;mean_enrichment
032_A14.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);6115673.7;912376.7313;0.02316485;-8.72E-08;0.007933558
032_A14.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);833202.9;117449.0971;0.002981982;-8.60E-07;0.007933558
032_A14.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);110918.7;34205.8836;0.000868473;3.43E-05;0.007933558
032_A14.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000258222;0.007933558
033_A15.cdf;GABA;AccQ;0;/a(C4+0);36163975;42879615.82;0.963171948;3.59E-09;0.010224387
033_A15.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);7244505.1;1496611.191;0.03361723;-8.80E-08;0.010224387
033_A15.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);971779.8;104715.5725;0.002352146;-8.68E-07;0.010224387
033_A15.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);127812.6;38227.5428;0.000858676;3.46E-05;0.010224387
033_A15.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000260589;0.010224387
034_A17.cdf;GABA;AccQ;0;/a(C4+0);38313926.1;45415627.81;0.936264542;3.72E-09;0.017109961
034_A17.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);8776075.3;2889261.18;0.059563479;-9.12E-08;0.017109961
034_A17.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1254689.2;176545.6517;0.003639572;-9.00E-07;0.017109961
034_A17.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);150105.6;25825.61473;0.000532407;3.59E-05;0.017109961
034_A17.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.00027023;0.017109961
035_A18.cdf;GABA;AccQ;0;/a(C4+0);38391223.1;45509745.02;0.940776346;3.95E-09;0.016102128
035_A18.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);8585788.1;2648424.706;0.054748171;-9.67E-08;0.016102128
035_A18.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1229748.3;182184.2763;0.003766109;-9.54E-07;0.016102128
035_A18.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);154698.9;34315.74057;0.000709374;3.81E-05;0.016102128
035_A18.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000286395;0.016102128
036_A19.cdf;GABA;AccQ;0;/a(C4+0);29651243;35158512.01;0.964553694;3.43E-09;0.010164046
036_A19.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);5853506.3;1123498.929;0.030822551;-8.41E-08;0.010164046
036_A19.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);834931.8;147173.9544;0.004037633;-8.30E-07;0.010164046
036_A19.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);102215.7;21364.45561;0.000586122;3.31E-05;0.010164046
036_A19.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000249065;0.010164046
037_A20.cdf;GABA;AccQ;0;/a(C4+0);39635010.6;46984097.37;0.941180572;3.85E-09;0.015863369
037_A20.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);8868631.2;2740335.275;0.054894112;-9.42E-08;0.015863369
037_A20.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1247089;160573.0314;0.003216582;-9.30E-07;0.015863369
037_A20.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);156365.3;35380.21436;0.000708733;3.71E-05;0.015863369
037_A20.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000279206;0.015863369
038_QC_2.cdf;GABA;AccQ;0;/a(C4+0);44700509.8;52963694.74;0.902501645;4.29E-09;0.025176932
038_QC_2.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);12099620;5578694.28;0.095060981;-1.05E-07;0.025176932
038_QC_2.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1660406.6;97733.44252;0.001665378;-1.04E-06;0.025176932
038_QC_2.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);207500.3;45304.93387;0.000771996;4.14E-05;0.025176932
038_QC_2.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000311185;0.025176932
039_A21.cdf;GABA;AccQ;0;/a(C4+0);34851441.6;41323971.03;0.96441649;3.60E-09;0.009953653
039_A21.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);6929408.7;1380324.26;0.032213929;-8.82E-08;0.009953653
039_A21.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);933980.5;107467.0046;0.002508059;-8.71E-07;0.009953653
039_A21.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);123131.1;36915.09027;0.000861522;3.47E-05;0.009953653
039_A21.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000261389;0.009953653
040_A22.cdf;GABA;AccQ;0;/a(C4+0);29289881.6;34733759.35;0.975740765;3.49E-09;0.00714589
040_A22.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);5470726.4;741741.6172;0.020837005;-8.55E-08;0.00714589
040_A22.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);729914.4;89710.10091;0.002520136;-8.44E-07;0.00714589
040_A22.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);98163.8;32112.12152;0.000902094;3.37E-05;0.00714589
040_A22.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000253258;0.00714589
041_A23.cdf;GABA;AccQ;0;/a(C4+0);26878907.4;31877230.44;0.98249479;3.83E-09;0.005734772
041_A23.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);4807451.4;427805.2709;0.013185476;-9.37E-08;0.005734772
041_A23.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);655389;104005.9427;0.003205589;-9.25E-07;0.005734772
041_A23.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);94787.7;36148.65482;0.001114145;3.69E-05;0.005734772
041_A23.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000277574;0.005734772
042_A24.cdf;GABA;AccQ;0;/a(C4+0);27306061.3;32382330.49;0.978371081;4.01E-09;0.006729579
042_A24.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);5007771.8;581752.5624;0.017576557;-9.83E-08;0.006729579
042_A24.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);674531.1;93182.28273;0.002815327;-9.70E-07;0.006729579
042_A24.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);100572.7;40943.63538;0.001237035;3.87E-05;0.006729579
042_A24.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000291208;0.006729579
043_A25.cdf;GABA;AccQ;0;/a(C4+0);32397524;38416883.98;0.970653787;3.64E-09;0.008413239
043_A25.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);6227264;1029292.91;0.026006457;-8.93E-08;0.008413239
043_A25.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);830153.1;93910.30326;0.002372769;-8.81E-07;0.008413239
043_A25.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);113385.6;38271.75738;0.000966987;3.52E-05;0.008413239
043_A25.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000264458;0.008413239
044_A26.cdf;GABA;AccQ;0;/a(C4+0);41303230.1;48954722.36;0.929030707;4.26E-09;0.018911505
044_A26.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);9818822.5;3539836.91;0.06717671;-1.04E-07;0.018911505
044_A26.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1377103.1;153258.3942;0.002908438;-1.03E-06;0.018911505
044_A26.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);179712.6;46589.52705;0.000884146;4.10E-05;0.018911505
044_A26.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000308766;0.018911505
045_A27.cdf;GABA;AccQ;0;/a(C4+0);47222289.1;55951789.53;0.90345534;3.96E-09;0.024700278
045_A27.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);12769508.7;5879224.285;0.094932023;-9.70E-08;0.024700278
045_A27.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1715409.8;60000.12695;0.000968824;-9.58E-07;0.024700278
045_A27.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);206763.9;39871.92501;0.000643813;3.82E-05;0.024700278
045_A27.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000287372;0.024700278
046_A28.cdf;GABA;AccQ;0;/a(C4+0);42021095.8;49803562.37;0.92558826;3.91E-09;0.019698616
046_A28.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);10157483.3;3800203.978;0.070625956;-9.59E-08;0.019698616
046_A28.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1439835.5;171583.6979;0.003188845;-9.46E-07;0.019698616
046_A28.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);174517.2;32119.78844;0.000596939;3.78E-05;0.019698616
046_A28.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000284031;0.019698616
047_A29.cdf;GABA;AccQ;0;/a(C4+0);42200062.8;50012688.53;0.921430452;3.77E-09;0.020484453
047_A29.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);10449530.3;4112328.371;0.075765265;-9.23E-08;0.020484453
047_A29.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1441566.5;121597.386;0.002240302;-9.12E-07;0.020484453
047_A29.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);171955.9;30611.32986;0.000563981;3.64E-05;0.020484453
047_A29.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.00027356;0.020484453
048_A30.cdf;GABA;AccQ;0;/a(C4+0);40183146.9;47629171.33;0.93187344;3.81E-09;0.018325064
048_A30.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);9383739.3;3242408.745;0.06343832;-9.34E-08;0.018325064
048_A30.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1368612.2;214809.2937;0.004202783;-9.22E-07;0.018325064
048_A30.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);162261;24812.29222;0.000485457;3.68E-05;0.018325064
048_A30.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000276785;0.018325064
049_QC_3.cdf;GABA;AccQ;0;/a(C4+0);44961244.4;53274585.56;0.905354147;4.37E-09;0.024518679
049_QC_3.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);12006843.1;5417521.135;0.092065948;-1.07E-07;0.024518679
049_QC_3.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1647955.6;101855.8031;0.001730949;-1.06E-06;0.024518679
049_QC_3.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);210072.9;49955.93;0.000848957;4.22E-05;0.024518679
049_QC_3.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000317337;0.024518679
050_A31.cdf;GABA;AccQ;0;/a(C4+0);34537045.1;40951649.22;0.965106259;3.73E-09;0.009887318
050_A31.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);6828315;1321862.517;0.031152293;-9.13E-08;0.009887318
050_A31.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);931020.6;119971.4937;0.002827365;-9.01E-07;0.009887318
050_A31.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);124906;38786.62147;0.000914083;3.59E-05;0.009887318
050_A31.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000270339;0.009887318
051_A32.cdf;GABA;AccQ;0;/a(C4+0);46390610.6;54990418.1;0.938401222;3.65E-09;0.01645644
051_A32.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);10538453.5;3395083.408;0.057936465;-8.94E-08;0.01645644
051_A32.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1478470.6;181522.335;0.003097645;-8.82E-07;0.01645644
051_A32.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);177815.4;33089.64232;0.000564669;3.52E-05;0.01645644
051_A32.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000264844;0.01645644
052_A33.cdf;GABA;AccQ;0;/a(C4+0);33537349.9;39768156.71;0.968891159;3.74E-09;0.009092233
052_A33.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);6474223.5;1097625.952;0.026742001;-9.17E-08;0.009092233
052_A33.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);901877.9;142573.5759;0.00347359;-9.05E-07;0.009092233
052_A33.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);120895.7;36663.46455;0.00089325;3.61E-05;0.009092233
052_A33.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.00027157;0.009092233
053_A34.cdf;GABA;AccQ;0;/a(C4+0);41366611;49041954.2;0.951949622;3.09E-09;0.012745538
053_A34.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);8822856.6;2347781.455;0.045572606;-7.57E-08;0.012745538
053_A34.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1180825.3;104259.343;0.00202377;-7.47E-07;0.012745538
053_A34.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);136125.5;23388.99335;0.000454002;2.98E-05;0.012745538
053_A34.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000224176;0.012745538
054_A35.cdf;GABA;AccQ;0;/a(C4+0);56315766.6;66731556.79;0.910040627;-9.69E-06;0.022644591
054_A35.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);14875074;6573855.846;0.089649878;0.000228885;0.022644591
054_A35.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1818656.3;0;0;-0.001487307;0.022644591
054_A35.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);213113.7;22694.71738;0.000309495;7.56E-05;0.022644591
054_A35.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000231193;0.022644591
055_A36.cdf;GABA;AccQ;0;/a(C4+0);35421270.5;41989801.07;0.941716312;4.54E-09;0.016100664
055_A36.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);7863329.2;2374312.815;0.053249338;-1.11E-07;0.016100664
055_A36.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1132803.7;176112.9758;0.003949732;-1.10E-06;0.016100664
055_A36.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);157115;48361.60824;0.001084619;4.38E-05;0.016100664
055_A36.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.0003294;0.016100664
056_A37.cdf;GABA;AccQ;0;/a(C4+0);37784052.1;44787933.57;0.936847488;3.82E-09;0.017027264
056_A37.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);8621807.3;2810167.672;0.058781424;-9.36E-08;0.017027264
056_A37.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1238120.3;180979.8778;0.00378563;-9.24E-07;0.017027264
056_A37.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);150475.6;27989.02802;0.000585458;3.69E-05;0.017027264
056_A37.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000277256;0.017027264
057_A38.cdf;GABA;AccQ;0;/a(C4+0);38451870.2;45569840.03;0.918204741;4.10E-09;0.021787527
057_A38.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);9584180.7;3819393.27;0.076958467;-1.00E-07;0.021787527
057_A38.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1410565.2;214335.7573;0.004318736;-9.91E-07;0.021787527
057_A38.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);168644.1;25710.74493;0.000518056;3.95E-05;0.021787527
057_A38.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000297277;0.021787527
058_A39.cdf;GABA;AccQ;0;/a(C4+0);45623375.3;54060577.01;0.908799507;4.02E-09;0.023289045
058_A39.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);12063418.7;5356427.084;0.090045622;-9.84E-08;0.023289045
058_A39.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1584103.5;21061.15196;0.000354054;-9.71E-07;0.023289045
058_A39.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);198293.3;47637.17774;0.000800817;3.87E-05;0.023289045
058_A39.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000291385;0.023289045
059_A40.cdf;GABA;AccQ;0;/a(C4+0);49688252.3;58877876.15;0.910053807;3.60E-09;0.022834437
059_A40.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);13079931.2;5764642.344;0.089101969;-8.81E-08;0.022834437
059_A40.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1712669;19208.10493;0.000296893;-8.70E-07;0.022834437
059_A40.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);200261.7;35410.73427;0.000547331;3.47E-05;0.022834437
059_A40.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000261011;0.022834437
060_QC_4.cdf;GABA;AccQ;0;/a(C4+0);44594568;52839180.12;0.904490977;4.27E-09;0.024574484
060_QC_4.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);11986270.2;5465764.583;0.093561913;-1.05E-07;0.024574484
060_QC_4.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1615690.6;64570.71996;0.001105309;-1.03E-06;0.024574484
060_QC_4.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);204906.7;49176.91426;0.000841801;4.12E-05;0.024574484
060_QC_4.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000309932;0.024574484
061_A41.cdf;GABA;AccQ;0;/a(C4+0);34727101.6;41177362.74;0.967014277;3.53E-09;0.00912674
061_A41.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);6835621.7;1294263.616;0.030394647;-8.64E-08;0.00912674
061_A41.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);889357.6;70725.00433;0.001660915;-8.52E-07;0.00912674
061_A41.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);119444.8;39608.11454;0.000930162;3.40E-05;0.00912674
061_A41.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000255839;0.00912674
062_A42.cdf;GABA;AccQ;0;/a(C4+0);33199410.8;39367128.2;0.968369882;4.06E-09;0.009232463
062_A42.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);6434254.9;1116894.168;0.027473853;-9.94E-08;0.009232463
062_A42.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);881204.3;122479.2459;0.003012798;-9.81E-07;0.009232463
062_A42.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);126621.3;46485.37652;0.001143468;3.91E-05;0.009232463
062_A42.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000294474;0.009232463
063_A43.cdf;GABA;AccQ;0;/a(C4+0);37455535.7;44409888.09;0.960376338;3.88E-09;0.011072439
063_A43.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);7597760.5;1661771.064;0.035936267;-9.50E-08;0.011072439
063_A43.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1035417.5;125255.8992;0.002708694;-9.38E-07;0.011072439
063_A43.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);140991.2;45257.22937;0.0009787;3.74E-05;0.011072439
063_A43.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000281453;0.011072439
064_A44.cdf;GABA;AccQ;0;/a(C4+0);35323170.9;41882963.3;0.963819957;3.70E-09;0.010081342
064_A44.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);7051940.5;1433301.531;0.03298345;-9.07E-08;0.010081342
064_A44.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);941672.5;97681.25066;0.002247862;-8.95E-07;0.010081342
064_A44.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);127208.8;41227.27349;0.000948731;3.57E-05;0.010081342
064_A44.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000268633;0.010081342
065_A45.cdf;GABA;AccQ;0;/a(C4+0);9316758.8;11047808.24;0.971806339;4.70E-09;0.008103934
065_A45.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);1788592.4;293800.9415;0.025843825;-1.15E-07;0.008103934
065_A45.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);220436.4;5429.504238;0.000477599;-1.14E-06;0.008103934
065_A45.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);38784.8;21284.19487;0.001872237;4.53E-05;0.008103934
065_A45.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000341125;0.008103934
066_A46.cdf;GABA;AccQ;0;/a(C4+0);37997899.5;45034892.76;0.92397126;4.25E-09;0.020381963
066_A46.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);9215579.7;3471728.658;0.071228714;-1.04E-07;0.020381963
066_A46.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1344589.1;199882.1944;0.00410094;-1.03E-06;0.020381963
066_A46.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);168191.6;34073.83778;0.000699086;4.10E-05;0.020381963
066_A46.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000308304;0.020381963
067_A47.cdf;GABA;AccQ;0;/a(C4+0);38426311.3;45539035.44;0.917701223;4.07E-09;0.021799677
067_A47.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);9620522.4;3868001.685;0.077947849;-9.96E-08;0.021799677
067_A47.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1394718.4;188662.6709;0.003801924;-9.83E-07;0.021799677
067_A47.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);167475.3;27243.17898;0.000549004;3.92E-05;0.021799677
067_A47.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000295033;0.021799677
068_A48.cdf;GABA;AccQ;0;/a(C4+0);31455069;37287857.34;0.941022581;4.33E-09;0.016258539
068_A48.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);7003707.8;2132941.786;0.053828418;-1.06E-07;0.016258539
068_A48.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1018854.7;168059.4083;0.004241265;-1.05E-06;0.016258539
068_A48.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);135300.4;35968.85065;0.000907735;4.17E-05;0.016258539
068_A48.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000313994;0.016258539
069_A49.cdf;GABA;AccQ;0;/a(C4+0);36855149.8;43680973.41;0.925084962;4.62E-09;0.020121932
069_A49.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);8899730.1;3321970.452;0.070353398;-1.13E-07;0.020121932
069_A49.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1276412.4;167652.9805;0.003550591;-1.12E-06;0.020121932
069_A49.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);171910.2;47740.06332;0.001011049;4.45E-05;0.020121932
069_A49.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000335161;0.020121932
070_A50.cdf;GABA;AccQ;0;/a(C4+0);38072596.9;45130015.66;0.937203186;4.46E-09;0.016993917
070_A50.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);8683080.6;2826971.095;0.058706966;-1.09E-07;0.016993917
070_A50.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1215525.3;144502.2994;0.003000841;-1.08E-06;0.016993917
070_A50.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);167807.3;52439.94671;0.001089007;4.30E-05;0.016993917
070_A50.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000323491;0.016993917
071_QC_5.cdf;GABA;AccQ;0;/a(C4+0);44762919.3;53039148.55;0.904921741;4.65E-09;0.024615253
071_QC_5.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);11990481.8;5437603.516;0.092773089;-1.14E-07;0.024615253
071_QC_5.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1621819.7;71951.19678;0.001227588;-1.12E-06;0.024615253
071_QC_5.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);217749.7;63159.11723;0.001077583;4.48E-05;0.024615253
071_QC_5.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000337219;0.024615253
072_A51.cdf;GABA;AccQ;0;/a(C4+0);29736214.2;35262939.44;0.974397446;4.17E-09;0.007840324
072_A51.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);5563397.2;763535.7155;0.021098277;-1.02E-07;0.007840324
072_A51.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);765192.4;117609.0821;0.003249814;-1.01E-06;0.007840324
072_A51.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);114135.6;45398.39961;0.001254464;4.03E-05;0.007840324
072_A51.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.00030291;0.007840324
073_A52.cdf;GABA;AccQ;0;/a(C4+0);29500340.8;34983408.46;0.974841419;4.30E-09;0.007763465
073_A52.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);5504108.9;739542.3564;0.020607955;-1.05E-07;0.007763465
073_A52.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);755489;115050.37;0.003205973;-1.04E-06;0.007763465
073_A52.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);115541;48254.53527;0.001344652;4.15E-05;0.007763465
073_A52.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000311933;0.007763465
074_A53.cdf;GABA;AccQ;0;/a(C4+0);31342785.2;37167930.17;0.973408685;4.56E-09;0.008278637
074_A53.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);5878693.8;821957.9838;0.02152665;-1.12E-07;0.008278637
074_A53.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);820594.8;137692.5035;0.003606095;-1.10E-06;0.008278637
074_A53.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);129019.4;55692.95798;0.001458569;4.40E-05;0.008278637
074_A53.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000331105;0.008278637
075_A54.cdf;GABA;AccQ;0;/a(C4+0);32983171.9;39111469.71;0.970440102;4.16E-09;0.008676087
075_A54.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);6329374.6;1035313.258;0.02568836;-1.02E-07;0.008676087
075_A54.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);851555.7;104731.8963;0.002598625;-1.00E-06;0.008676087
075_A54.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);127026.3;51301.98974;0.001272913;4.01E-05;0.008676087
075_A54.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000301548;0.008676087
076_A55.cdf;GABA;AccQ;0;/a(C4+0);34152223.3;40495771.54;0.966039219;3.95E-09;0.009703039
076_A55.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);6717332.6;1265894.623;0.03019831;-9.68E-08;0.009703039
076_A55.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);909900.1;112074.3382;0.002673568;-9.56E-07;0.009703039
076_A55.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);128389.9;45646.15031;0.001088903;3.81E-05;0.009703039
076_A55.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000286913;0.009703039
077_A56.cdf;GABA;AccQ;0;/a(C4+0);38094208;45148306.87;0.922834874;4.27E-09;0.020610756
077_A56.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);9299755.3;3552905.555;0.072621664;-1.05E-07;0.020610756
077_A56.cdf;GABA;AccQ;2;/a(C2+1),(C2+0);1345592;186350.9093;0.003809027;-1.03E-06;0.020610756
077_A56.cdf;GABA;AccQ;3;/a(C3+1),(C1+0);169484.2;35931.13554;0.000734435;4.12E-05;0.020610756
077_A56.cdf;GABA;AccQ;4;/a(C4+1);0;0;0;-0.000309992;0.020610756
078_A57.cdf;GABA;AccQ;0;/a(C4+0);54553475.4;64589339.78;0.845977543;-8.84E-06;0.03884776
078_A57.cdf;GABA;AccQ;1;/a(C1+1),(C3+0);18913233;11707179.42;0.153338166;0.000208706;0.03884776
