sample;metabolite;derivative;isotopologue
040_O22.cdf;Glycolate;NPH;0
040_O22.cdf;Glycolate;NPH;1
040_O22.cdf;Glycolate;NPH;2
040_O22.cdf;Hydroxyglutarate;2NPH;0
040_O22.cdf;Hydroxyglutarate;2NPH;1
040_O22.cdf;Hydroxyglutarate;2NPH;2
040_O22.cdf;Hydroxyglutarate;2NPH;3
040_O22.cdf;Hydroxyglutarate;2NPH;4
040_O22.cdf;Hydroxyglutarate;2NPH;5
040_O22.cdf;Oxalate;2NPH;0
040_O22.cdf;Oxalate;2NPH;1
040_O22.cdf;Oxalate;2NPH;2
040_O22.cdf;Itaconate;2NPH;0
040_O22.cdf;Itaconate;2NPH;1
040_O22.cdf;Itaconate;2NPH;2
040_O22.cdf;Itaconate;2NPH;3
040_O22.cdf;Itaconate;2NPH;4
040_O22.cdf;Itaconate;2NPH;5
042_O24.cdf;Lactate;NPH;0
042_O24.cdf;Lactate;NPH;1
042_O24.cdf;Lactate;NPH;2
042_O24.cdf;Lactate;NPH;3
042_O24.cdf;Pyruvate;2NPH;0
042_O24.cdf;Pyruvate;2NPH;1
042_O24.cdf;Pyruvate;2NPH;2
042_O24.cdf;Pyruvate;2NPH;3
042_O24.cdf;Fumarate;2NPH;0
042_O24.cdf;Fumarate;2NPH;1
042_O24.cdf;Fumarate;2NPH;2
042_O24.cdf;Fumarate;2NPH;3
042_O24.cdf;Fumarate;2NPH;4
042_O24.cdf;Succinate;2NPH;0
042_O24.cdf;Succinate;2NPH;1
042_O24.cdf;Succinate;2NPH;2
042_O24.cdf;Succinate;2NPH;3
042_O24.cdf;Succinate;2NPH;4
042_O24.cdf;Malate;2NPH;0
042_O24.cdf;Malate;2NPH;1
042_O24.cdf;Malate;2NPH;2
042_O24.cdf;Malate;2NPH;3
042_O24.cdf;Malate;2NPH;4
042_O24.cdf;Isocitrate;2NPH;0
042_O24.cdf;Isocitrate;2NPH;1
042_O24.cdf;Isocitrate;2NPH;2
042_O24.cdf;Isocitrate;2NPH;3
042_O24.cdf;Isocitrate;2NPH;4
042_O24.cdf;Isocitrate;2NPH;5
042_O24.cdf;Isocitrate;2NPH;6
042_O24.cdf;Citrate;2NPH;0
042_O24.cdf;Citrate;2NPH;1
042_O24.cdf;Citrate;2NPH;2
042_O24.cdf;Citrate;2NPH;3
042_O24.cdf;Citrate;2NPH;4
042_O24.cdf;Citrate;2NPH;5
042_O24.cdf;Citrate;2NPH;6
042_O24.cdf;Oxaloacetate;2NPH;0
042_O24.cdf;Oxaloacetate;2NPH;1
042_O24.cdf;Oxaloacetate;2NPH;2
042_O24.cdf;Oxaloacetate;2NPH;3
042_O24.cdf;Oxaloacetate;2NPH;4
042_O24.cdf;Oxoglutarate;3NPH;0
042_O24.cdf;Oxoglutarate;3NPH;1
042_O24.cdf;Oxoglutarate;3NPH;2
042_O24.cdf;Oxoglutarate;3NPH;3
042_O24.cdf;Oxoglutarate;3NPH;4
042_O24.cdf;Oxoglutarate;3NPH;5
042_O24.cdf;Aconitate;3NPH;0
042_O24.cdf;Aconitate;3NPH;1
042_O24.cdf;Aconitate;3NPH;2
042_O24.cdf;Aconitate;3NPH;3
042_O24.cdf;Aconitate;3NPH;4
042_O24.cdf;Aconitate;3NPH;5
042_O24.cdf;Aconitate;3NPH;6
042_O24.cdf;Glycerate;NPH;0
042_O24.cdf;Glycerate;NPH;1
042_O24.cdf;Glycerate;NPH;2
042_O24.cdf;Glycerate;NPH;3
042_O24.cdf;Glycolate;NPH;0
042_O24.cdf;Glycolate;NPH;1
042_O24.cdf;Glycolate;NPH;2
042_O24.cdf;Hydroxyglutarate;2NPH;0
042_O24.cdf;Hydroxyglutarate;2NPH;1
042_O24.cdf;Hydroxyglutarate;2NPH;2
042_O24.cdf;Hydroxyglutarate;2NPH;3
042_O24.cdf;Hydroxyglutarate;2NPH;4
042_O24.cdf;Hydroxyglutarate;2NPH;5
042_O24.cdf;Oxalate;2NPH;0
042_O24.cdf;Oxalate;2NPH;1
042_O24.cdf;Oxalate;2NPH;2
042_O24.cdf;Itaconate;2NPH;0
042_O24.cdf;Itaconate;2NPH;1
042_O24.cdf;Itaconate;2NPH;2
042_O24.cdf;Itaconate;2NPH;3
042_O24.cdf;Itaconate;2NPH;4
042_O24.cdf;Itaconate;2NPH;5
043_O25.cdf;Lactate;NPH;0
043_O25.cdf;Lactate;NPH;1
043_O25.cdf;Lactate;NPH;2
043_O25.cdf;Lactate;NPH;3
043_O25.cdf;Pyruvate;2NPH;0
043_O25.cdf;Pyruvate;2NPH;1
043_O25.cdf;Pyruvate;2NPH;2
043_O25.cdf;Pyruvate;2NPH;3
043_O25.cdf;Fumarate;2NPH;0
043_O25.cdf;Fumarate;2NPH;1
043_O25.cdf;Fumarate;2NPH;2
043_O25.cdf;Fumarate;2NPH;3
043_O25.cdf;Fumarate;2NPH;4
043_O25.cdf;Succinate;2NPH;0
043_O25.cdf;Succinate;2NPH;1
043_O25.cdf;Succinate;2NPH;2
043_O25.cdf;Succinate;2NPH;3
043_O25.cdf;Succinate;2NPH;4
043_O25.cdf;Malate;2NPH;0
043_O25.cdf;Malate;2NPH;1
043_O25.cdf;Malate;2NPH;2
043_O25.cdf;Malate;2NPH;3
043_O25.cdf;Malate;2NPH;4
043_O25.cdf;Isocitrate;2NPH;0
043_O25.cdf;Isocitrate;2NPH;1
043_O25.cdf;Isocitrate;2NPH;2
043_O25.cdf;Isocitrate;2NPH;3
043_O25.cdf;Isocitrate;2NPH;4
043_O25.cdf;Isocitrate;2NPH;5
043_O25.cdf;Isocitrate;2NPH;6
043_O25.cdf;Citrate;2NPH;0
043_O25.cdf;Citrate;2NPH;1
043_O25.cdf;Citrate;2NPH;2
043_O25.cdf;Citrate;2NPH;3
043_O25.cdf;Citrate;2NPH;4
043_O25.cdf;Citrate;2NPH;5
043_O25.cdf;Citrate;2NPH;6
043_O25.cdf;Oxaloacetate;2NPH;0
043_O25.cdf;Oxaloacetate;2NPH;1
043_O25.cdf;Oxaloacetate;2NPH;2
043_O25.cdf;Oxaloacetate;2NPH;3
043_O25.cdf;Oxaloacetate;2NPH;4
043_O25.cdf;Oxoglutarate;3NPH;0
043_O25.cdf;Oxoglutarate;3NPH;1
043_O25.cdf;Oxoglutarate;3NPH;2
043_O25.cdf;Oxoglutarate;3NPH;3
043_O25.cdf;Oxoglutarate;3NPH;4
043_O25.cdf;Oxoglutarate;3NPH;5
043_O25.cdf;Aconitate;3NPH;0
043_O25.cdf;Aconitate;3NPH;1
043_O25.cdf;Aconitate;3NPH;2
043_O25.cdf;Aconitate;3NPH;3
043_O25.cdf;Aconitate;3NPH;4
043_O25.cdf;Aconitate;3NPH;5
043_O25.cdf;Aconitate;3NPH;6
043_O25.cdf;Glycerate;NPH;0
043_O25.cdf;Glycerate;NPH;1
043_O25.cdf;Glycerate;NPH;2
043_O25.cdf;Glycerate;NPH;3
043_O25.cdf;Glycolate;NPH;0
043_O25.cdf;Glycolate;NPH;1
043_O25.cdf;Glycolate;NPH;2
043_O25.cdf;Hydroxyglutarate;2NPH;0
043_O25.cdf;Hydroxyglutarate;2NPH;1
043_O25.cdf;Hydroxyglutarate;2NPH;2
043_O25.cdf;Hydroxyglutarate;2NPH;3
043_O25.cdf;Hydroxyglutarate;2NPH;4
043_O25.cdf;Hydroxyglutarate;2NPH;5
043_O25.cdf;Oxalate;2NPH;0
043_O25.cdf;Oxalate;2NPH;1
043_O25.cdf;Oxalate;2NPH;2
043_O25.cdf;Itaconate;2NPH;0
043_O25.cdf;Itaconate;2NPH;1
043_O25.cdf;Itaconate;2NPH;2
043_O25.cdf;Itaconate;2NPH;3
043_O25.cdf;Itaconate;2NPH;4
043_O25.cdf;Itaconate;2NPH;5
044_O26.cdf;Lactate;NPH;0
044_O26.cdf;Lactate;NPH;1
044_O26.cdf;Lactate;NPH;2
044_O26.cdf;Lactate;NPH;3
044_O26.cdf;Pyruvate;2NPH;0
044_O26.cdf;Pyruvate;2NPH;1
044_O26.cdf;Pyruvate;2NPH;2
044_O26.cdf;Pyruvate;2NPH;3
044_O26.cdf;Fumarate;2NPH;0
044_O26.cdf;Fumarate;2NPH;1
044_O26.cdf;Fumarate;2NPH;2
044_O26.cdf;Fumarate;2NPH;3
044_O26.cdf;Fumarate;2NPH;4
044_O26.cdf;Succinate;2NPH;0
044_O26.cdf;Succinate;2NPH;1
044_O26.cdf;Succinate;2NPH;2
044_O26.cdf;Succinate;2NPH;3
044_O26.cdf;Succinate;2NPH;4
044_O26.cdf;Malate;2NPH;0
044_O26.cdf;Malate;2NPH;1
044_O26.cdf;Malate;2NPH;2
044_O26.cdf;Malate;2NPH;3
044_O26.cdf;Malate;2NPH;4
044_O26.cdf;Isocitrate;2NPH;0
044_O26.cdf;Isocitrate;2NPH;1
044_O26.cdf;Isocitrate;2NPH;2
044_O26.cdf;Isocitrate;2NPH;3
044_O26.cdf;Isocitrate;2NPH;4
044_O26.cdf;Isocitrate;2NPH;5
044_O26.cdf;Isocitrate;2NPH;6
044_O26.cdf;Citrate;2NPH;0
044_O26.cdf;Citrate;2NPH;1
044_O26.cdf;Citrate;2NPH;2
044_O26.cdf;Citrate;2NPH;3
044_O26.cdf;Citrate;2NPH;4
044_O26.cdf;Citrate;2NPH;5
044_O26.cdf;Citrate;2NPH;6
044_O26.cdf;Oxaloacetate;2NPH;0
044_O26.cdf;Oxaloacetate;2NPH;1
044_O26.cdf;Oxaloacetate;2NPH;2
044_O26.cdf;Oxaloacetate;2NPH;3
044_O26.cdf;Oxaloacetate;2NPH;4
044_O26.cdf;Oxoglutarate;3NPH;0
044_O26.cdf;Oxoglutarate;3NPH;1
044_O26.cdf;Oxoglutarate;3NPH;2
044_O26.cdf;Oxoglutarate;3NPH;3
044_O26.cdf;Oxoglutarate;3NPH;4
044_O26.cdf;Oxoglutarate;3NPH;5
044_O26.cdf;Aconitate;3NPH;0
044_O26.cdf;Aconitate;3NPH;1
044_O26.cdf;Aconitate;3NPH;2
044_O26.cdf;Aconitate;3NPH;3
044_O26.cdf;Aconitate;3NPH;4
044_O26.cdf;Aconitate;3NPH;5
044_O26.cdf;Aconitate;3NPH;6
044_O26.cdf;Glycerate;NPH;0
044_O26.cdf;Glycerate;NPH;1
044_O26.cdf;Glycerate;NPH;2
044_O26.cdf;Glycerate;NPH;3
044_O26.cdf;Glycolate;NPH;0
044_O26.cdf;Glycolate;NPH;1
044_O26.cdf;Glycolate;NPH;2
044_O26.cdf;Hydroxyglutarate;2NPH;0
044_O26.cdf;Hydroxyglutarate;2NPH;1
044_O26.cdf;Hydroxyglutarate;2NPH;2
044_O26.cdf;Hydroxyglutarate;2NPH;3
044_O26.cdf;Hydroxyglutarate;2NPH;4
044_O26.cdf;Hydroxyglutarate;2NPH;5
044_O26.cdf;Oxalate;2NPH;0
044_O26.cdf;Oxalate;2NPH;1
044_O26.cdf;Oxalate;2NPH;2
044_O26.cdf;Itaconate;2NPH;0
044_O26.cdf;Itaconate;2NPH;1
044_O26.cdf;Itaconate;2NPH;2
044_O26.cdf;Itaconate;2NPH;3
044_O26.cdf;Itaconate;2NPH;4
044_O26.cdf;Itaconate;2NPH;5
045_O27.cdf;Lactate;NPH;0
045_O27.cdf;Lactate;NPH;1
045_O27.cdf;Lactate;NPH;2
045_O27.cdf;Lactate;NPH;3
045_O27.cdf;Pyruvate;2NPH;0
045_O27.cdf;Pyruvate;2NPH;1
045_O27.cdf;Pyruvate;2NPH;2
045_O27.cdf;Pyruvate;2NPH;3
045_O27.cdf;Fumarate;2NPH;0
045_O27.cdf;Fumarate;2NPH;1
045_O27.cdf;Fumarate;2NPH;2
045_O27.cdf;Fumarate;2NPH;3
045_O27.cdf;Fumarate;2NPH;4
045_O27.cdf;Succinate;2NPH;0
045_O27.cdf;Succinate;2NPH;1
045_O27.cdf;Succinate;2NPH;2
045_O27.cdf;Succinate;2NPH;3
045_O27.cdf;Succinate;2NPH;4
045_O27.cdf;Malate;2NPH;0
045_O27.cdf;Malate;2NPH;1
045_O27.cdf;Malate;2NPH;2
045_O27.cdf;Malate;2NPH;3
045_O27.cdf;Malate;2NPH;4
045_O27.cdf;Isocitrate;2NPH;0
045_O27.cdf;Isocitrate;2NPH;1
045_O27.cdf;Isocitrate;2NPH;2
045_O27.cdf;Isocitrate;2NPH;3
045_O27.cdf;Isocitrate;2NPH;4
045_O27.cdf;Isocitrate;2NPH;5
045_O27.cdf;Isocitrate;2NPH;6
045_O27.cdf;Citrate;2NPH;0
045_O27.cdf;Citrate;2NPH;1
045_O27.cdf;Citrate;2NPH;2
045_O27.cdf;Citrate;2NPH;3
045_O27.cdf;Citrate;2NPH;4
045_O27.cdf;Citrate;2NPH;5
045_O27.cdf;Citrate;2NPH;6
045_O27.cdf;Oxaloacetate;2NPH;0
045_O27.cdf;Oxaloacetate;2NPH;1
045_O27.cdf;Oxaloacetate;2NPH;2
045_O27.cdf;Oxaloacetate;2NPH;3
045_O27.cdf;Oxaloacetate;2NPH;4
045_O27.cdf;Oxoglutarate;3NPH;0
045_O27.cdf;Oxoglutarate;3NPH;1
045_O27.cdf;Oxoglutarate;3NPH;2
045_O27.cdf;Oxoglutarate;3NPH;3
045_O27.cdf;Oxoglutarate;3NPH;4
045_O27.cdf;Oxoglutarate;3NPH;5
045_O27.cdf;Aconitate;3NPH;0
045_O27.cdf;Aconitate;3NPH;1
045_O27.cdf;Aconitate;3NPH;2
045_O27.cdf;Aconitate;3NPH;3
045_O27.cdf;Aconitate;3NPH;4
045_O27.cdf;Aconitate;3NPH;5
045_O27.cdf;Aconitate;3NPH;6
045_O27.cdf;Glycerate;NPH;0
045_O27.cdf;Glycerate;NPH;1
045_O27.cdf;Glycerate;NPH;2
045_O27.cdf;Glycerate;NPH;3
045_O27.cdf;Glycolate;NPH;0
045_O27.cdf;Glycolate;NPH;1
045_O27.cdf;Glycolate;NPH;2
045_O27.cdf;Hydroxyglutarate;2NPH;0
045_O27.cdf;Hydroxyglutarate;2NPH;1
045_O27.cdf;Hydroxyglutarate;2NPH;2
045_O27.cdf;Hydroxyglutarate;2NPH;3
045_O27.cdf;Hydroxyglutarate;2NPH;4
045_O27.cdf;Hydroxyglutarate;2NPH;5
045_O27.cdf;Oxalate;2NPH;0
045_O27.cdf;Oxalate;2NPH;1
045_O27.cdf;Oxalate;2NPH;2
045_O27.cdf;Itaconate;2NPH;0
045_O27.cdf;Itaconate;2NPH;1
045_O27.cdf;Itaconate;2NPH;2
045_O27.cdf;Itaconate;2NPH;3
045_O27.cdf;Itaconate;2NPH;4
045_O27.cdf;Itaconate;2NPH;5
046_O28.cdf;Lactate;NPH;0
046_O28.cdf;Lactate;NPH;1
046_O28.cdf;Lactate;NPH;2
046_O28.cdf;Lactate;NPH;3
046_O28.cdf;Pyruvate;2NPH;0
046_O28.cdf;Pyruvate;2NPH;1
046_O28.cdf;Pyruvate;2NPH;2
046_O28.cdf;Pyruvate;2NPH;3
046_O28.cdf;Fumarate;2NPH;0
046_O28.cdf;Fumarate;2NPH;1
046_O28.cdf;Fumarate;2NPH;2
046_O28.cdf;Fumarate;2NPH;3
046_O28.cdf;Fumarate;2NPH;4
046_O28.cdf;Succinate;2NPH;0
046_O28.cdf;Succinate;2NPH;1
046_O28.cdf;Succinate;2NPH;2
046_O28.cdf;Succinate;2NPH;3
046_O28.cdf;Succinate;2NPH;4
046_O28.cdf;Malate;2NPH;0
046_O28.cdf;Malate;2NPH;1
046_O28.cdf;Malate;2NPH;2
046_O28.cdf;Malate;2NPH;3
046_O28.cdf;Malate;2NPH;4
046_O28.cdf;Isocitrate;2NPH;0
046_O28.cdf;Isocitrate;2NPH;1
046_O28.cdf;Isocitrate;2NPH;2
046_O28.cdf;Isocitrate;2NPH;3
046_O28.cdf;Isocitrate;2NPH;4
046_O28.cdf;Isocitrate;2NPH;5
046_O28.cdf;Isocitrate;2NPH;6
046_O28.cdf;Citrate;2NPH;0
046_O28.cdf;Citrate;2NPH;1
046_O28.cdf;Citrate;2NPH;2
046_O28.cdf;Citrate;2NPH;3
046_O28.cdf;Citrate;2NPH;4
046_O28.cdf;Citrate;2NPH;5
046_O28.cdf;Citrate;2NPH;6
046_O28.cdf;Oxaloacetate;2NPH;0
046_O28.cdf;Oxaloacetate;2NPH;1
046_O28.cdf;Oxaloacetate;2NPH;2
046_O28.cdf;Oxaloacetate;2NPH;3
046_O28.cdf;Oxaloacetate;2NPH;4
046_O28.cdf;Oxoglutarate;3NPH;0
046_O28.cdf;Oxoglutarate;3NPH;1
046_O28.cdf;Oxoglutarate;3NPH;2
046_O28.cdf;Oxoglutarate;3NPH;3
046_O28.cdf;Oxoglutarate;3NPH;4
046_O28.cdf;Oxoglutarate;3NPH;5
046_O28.cdf;Aconitate;3NPH;0
046_O28.cdf;Aconitate;3NPH;1
046_O28.cdf;Aconitate;3NPH;2
046_O28.cdf;Aconitate;3NPH;3
046_O28.cdf;Aconitate;3NPH;4
046_O28.cdf;Aconitate;3NPH;5
046_O28.cdf;Aconitate;3NPH;6
046_O28.cdf;Glycerate;NPH;0
046_O28.cdf;Glycerate;NPH;1
046_O28.cdf;Glycerate;NPH;2
046_O28.cdf;Glycerate;NPH;3
046_O28.cdf;Glycolate;NPH;0
046_O28.cdf;Glycolate;NPH;1
046_O28.cdf;Glycolate;NPH;2
046_O28.cdf;Hydroxyglutarate;2NPH;0
046_O28.cdf;Hydroxyglutarate;2NPH;1
046_O28.cdf;Hydroxyglutarate;2NPH;2
046_O28.cdf;Hydroxyglutarate;2NPH;3
046_O28.cdf;Hydroxyglutarate;2NPH;4
046_O28.cdf;Hydroxyglutarate;2NPH;5
046_O28.cdf;Oxalate;2NPH;0
046_O28.cdf;Oxalate;2NPH;1
046_O28.cdf;Oxalate;2NPH;2
046_O28.cdf;Itaconate;2NPH;0
046_O28.cdf;Itaconate;2NPH;1
046_O28.cdf;Itaconate;2NPH;2
046_O28.cdf;Itaconate;2NPH;3
046_O28.cdf;Itaconate;2NPH;4
046_O28.cdf;Itaconate;2NPH;5
047_O29.cdf;Lactate;NPH;0
047_O29.cdf;Lactate;NPH;1
047_O29.cdf;Lactate;NPH;2
047_O29.cdf;Lactate;NPH;3
047_O29.cdf;Pyruvate;2NPH;0
047_O29.cdf;Pyruvate;2NPH;1
047_O29.cdf;Pyruvate;2NPH;2
047_O29.cdf;Pyruvate;2NPH;3
047_O29.cdf;Fumarate;2NPH;0
047_O29.cdf;Fumarate;2NPH;1
047_O29.cdf;Fumarate;2NPH;2
047_O29.cdf;Fumarate;2NPH;3
047_O29.cdf;Fumarate;2NPH;4
047_O29.cdf;Succinate;2NPH;0
047_O29.cdf;Succinate;2NPH;1
047_O29.cdf;Succinate;2NPH;2
047_O29.cdf;Succinate;2NPH;3
047_O29.cdf;Succinate;2NPH;4
047_O29.cdf;Malate;2NPH;0
047_O29.cdf;Malate;2NPH;1
047_O29.cdf;Malate;2NPH;2
047_O29.cdf;Malate;2NPH;3
047_O29.cdf;Malate;2NPH;4
047_O29.cdf;Isocitrate;2NPH;0
047_O29.cdf;Isocitrate;2NPH;1
047_O29.cdf;Isocitrate;2NPH;2
047_O29.cdf;Isocitrate;2NPH;3
047_O29.cdf;Isocitrate;2NPH;4
047_O29.cdf;Isocitrate;2NPH;5
047_O29.cdf;Isocitrate;2NPH;6
047_O29.cdf;Citrate;2NPH;0
047_O29.cdf;Citrate;2NPH;1
047_O29.cdf;Citrate;2NPH;2
047_O29.cdf;Citrate;2NPH;3
047_O29.cdf;Citrate;2NPH;4
047_O29.cdf;Citrate;2NPH;5
047_O29.cdf;Citrate;2NPH;6
047_O29.cdf;Oxaloacetate;2NPH;0
047_O29.cdf;Oxaloacetate;2NPH;1
047_O29.cdf;Oxaloacetate;2NPH;2
047_O29.cdf;Oxaloacetate;2NPH;3
047_O29.cdf;Oxaloacetate;2NPH;4
047_O29.cdf;Oxoglutarate;3NPH;0
047_O29.cdf;Oxoglutarate;3NPH;1
047_O29.cdf;Oxoglutarate;3NPH;2
047_O29.cdf;Oxoglutarate;3NPH;3
047_O29.cdf;Oxoglutarate;3NPH;4
047_O29.cdf;Oxoglutarate;3NPH;5
047_O29.cdf;Aconitate;3NPH;0
047_O29.cdf;Aconitate;3NPH;1
047_O29.cdf;Aconitate;3NPH;2
047_O29.cdf;Aconitate;3NPH;3
047_O29.cdf;Aconitate;3NPH;4
047_O29.cdf;Aconitate;3NPH;5
047_O29.cdf;Aconitate;3NPH;6
047_O29.cdf;Glycerate;NPH;0
047_O29.cdf;Glycerate;NPH;1
047_O29.cdf;Glycerate;NPH;2
047_O29.cdf;Glycerate;NPH;3
047_O29.cdf;Glycolate;NPH;0
047_O29.cdf;Glycolate;NPH;1
047_O29.cdf;Glycolate;NPH;2
047_O29.cdf;Hydroxyglutarate;2NPH;0
047_O29.cdf;Hydroxyglutarate;2NPH;1
047_O29.cdf;Hydroxyglutarate;2NPH;2
047_O29.cdf;Hydroxyglutarate;2NPH;3
047_O29.cdf;Hydroxyglutarate;2NPH;4
047_O29.cdf;Hydroxyglutarate;2NPH;5
047_O29.cdf;Oxalate;2NPH;0
047_O29.cdf;Oxalate;2NPH;1
047_O29.cdf;Oxalate;2NPH;2
047_O29.cdf;Itaconate;2NPH;0
047_O29.cdf;Itaconate;2NPH;1
047_O29.cdf;Itaconate;2NPH;2
047_O29.cdf;Itaconate;2NPH;3
047_O29.cdf;Itaconate;2NPH;4
047_O29.cdf;Itaconate;2NPH;5
020_O3.cdf;Lactate;NPH;0
020_O3.cdf;Lactate;NPH;1
020_O3.cdf;Lactate;NPH;2
020_O3.cdf;Lactate;NPH;3
020_O3.cdf;Pyruvate;2NPH;0
020_O3.cdf;Pyruvate;2NPH;1
020_O3.cdf;Pyruvate;2NPH;2
020_O3.cdf;Pyruvate;2NPH;3
020_O3.cdf;Fumarate;2NPH;0
020_O3.cdf;Fumarate;2NPH;1
020_O3.cdf;Fumarate;2NPH;2
020_O3.cdf;Fumarate;2NPH;3
020_O3.cdf;Fumarate;2NPH;4
020_O3.cdf;Succinate;2NPH;0
020_O3.cdf;Succinate;2NPH;1
020_O3.cdf;Succinate;2NPH;2
020_O3.cdf;Succinate;2NPH;3
020_O3.cdf;Succinate;2NPH;4
020_O3.cdf;Malate;2NPH;0
020_O3.cdf;Malate;2NPH;1
020_O3.cdf;Malate;2NPH;2
020_O3.cdf;Malate;2NPH;3
020_O3.cdf;Malate;2NPH;4
020_O3.cdf;Isocitrate;2NPH;0
020_O3.cdf;Isocitrate;2NPH;1
020_O3.cdf;Isocitrate;2NPH;2
020_O3.cdf;Isocitrate;2NPH;3
020_O3.cdf;Isocitrate;2NPH;4
020_O3.cdf;Isocitrate;2NPH;5
020_O3.cdf;Isocitrate;2NPH;6
020_O3.cdf;Citrate;2NPH;0
020_O3.cdf;Citrate;2NPH;1
020_O3.cdf;Citrate;2NPH;2
020_O3.cdf;Citrate;2NPH;3
020_O3.cdf;Citrate;2NPH;4
020_O3.cdf;Citrate;2NPH;5
020_O3.cdf;Citrate;2NPH;6
020_O3.cdf;Oxaloacetate;2NPH;0
020_O3.cdf;Oxaloacetate;2NPH;1
020_O3.cdf;Oxaloacetate;2NPH;2
020_O3.cdf;Oxaloacetate;2NPH;3
020_O3.cdf;Oxaloacetate;2NPH;4
020_O3.cdf;Oxoglutarate;3NPH;0
020_O3.cdf;Oxoglutarate;3NPH;1
020_O3.cdf;Oxoglutarate;3NPH;2
020_O3.cdf;Oxoglutarate;3NPH;3
020_O3.cdf;Oxoglutarate;3NPH;4
020_O3.cdf;Oxoglutarate;3NPH;5
020_O3.cdf;Aconitate;3NPH;0
020_O3.cdf;Aconitate;3NPH;1
020_O3.cdf;Aconitate;3NPH;2
020_O3.cdf;Aconitate;3NPH;3
020_O3.cdf;Aconitate;3NPH;4
020_O3.cdf;Aconitate;3NPH;5
020_O3.cdf;Aconitate;3NPH;6
020_O3.cdf;Glycerate;NPH;0
020_O3.cdf;Glycerate;NPH;1
020_O3.cdf;Glycerate;NPH;2
020_O3.cdf;Glycerate;NPH;3
020_O3.cdf;Glycolate;NPH;0
020_O3.cdf;Glycolate;NPH;1
020_O3.cdf;Glycolate;NPH;2
020_O3.cdf;Hydroxyglutarate;2NPH;0
020_O3.cdf;Hydroxyglutarate;2NPH;1
020_O3.cdf;Hydroxyglutarate;2NPH;2
020_O3.cdf;Hydroxyglutarate;2NPH;3
020_O3.cdf;Hydroxyglutarate;2NPH;4
020_O3.cdf;Hydroxyglutarate;2NPH;5
020_O3.cdf;Oxalate;2NPH;0
020_O3.cdf;Oxalate;2NPH;1
020_O3.cdf;Oxalate;2NPH;2
020_O3.cdf;Itaconate;2NPH;0
020_O3.cdf;Itaconate;2NPH;1
020_O3.cdf;Itaconate;2NPH;2
020_O3.cdf;Itaconate;2NPH;3
020_O3.cdf;Itaconate;2NPH;4
020_O3.cdf;Itaconate;2NPH;5
048_O30.cdf;Lactate;NPH;0
048_O30.cdf;Lactate;NPH;1
048_O30.cdf;Lactate;NPH;2
048_O30.cdf;Lactate;NPH;3
048_O30.cdf;Pyruvate;2NPH;0
048_O30.cdf;Pyruvate;2NPH;1
048_O30.cdf;Pyruvate;2NPH;2
048_O30.cdf;Pyruvate;2NPH;3
048_O30.cdf;Fumarate;2NPH;0
048_O30.cdf;Fumarate;2NPH;1
048_O30.cdf;Fumarate;2NPH;2
048_O30.cdf;Fumarate;2NPH;3
048_O30.cdf;Fumarate;2NPH;4
048_O30.cdf;Succinate;2NPH;0
048_O30.cdf;Succinate;2NPH;1
048_O30.cdf;Succinate;2NPH;2
048_O30.cdf;Succinate;2NPH;3
048_O30.cdf;Succinate;2NPH;4
048_O30.cdf;Malate;2NPH;0
048_O30.cdf;Malate;2NPH;1
048_O30.cdf;Malate;2NPH;2
048_O30.cdf;Malate;2NPH;3
048_O30.cdf;Malate;2NPH;4
048_O30.cdf;Isocitrate;2NPH;0
048_O30.cdf;Isocitrate;2NPH;1
048_O30.cdf;Isocitrate;2NPH;2
048_O30.cdf;Isocitrate;2NPH;3
048_O30.cdf;Isocitrate;2NPH;4
048_O30.cdf;Isocitrate;2NPH;5
048_O30.cdf;Isocitrate;2NPH;6
048_O30.cdf;Citrate;2NPH;0
048_O30.cdf;Citrate;2NPH;1
048_O30.cdf;Citrate;2NPH;2
048_O30.cdf;Citrate;2NPH;3
048_O30.cdf;Citrate;2NPH;4
048_O30.cdf;Citrate;2NPH;5
048_O30.cdf;Citrate;2NPH;6
048_O30.cdf;Oxaloacetate;2NPH;0
048_O30.cdf;Oxaloacetate;2NPH;1
048_O30.cdf;Oxaloacetate;2NPH;2
048_O30.cdf;Oxaloacetate;2NPH;3
048_O30.cdf;Oxaloacetate;2NPH;4
048_O30.cdf;Oxoglutarate;3NPH;0
048_O30.cdf;Oxoglutarate;3NPH;1
048_O30.cdf;Oxoglutarate;3NPH;2
048_O30.cdf;Oxoglutarate;3NPH;3
048_O30.cdf;Oxoglutarate;3NPH;4
048_O30.cdf;Oxoglutarate;3NPH;5
048_O30.cdf;Aconitate;3NPH;0
048_O30.cdf;Aconitate;3NPH;1
048_O30.cdf;Aconitate;3NPH;2
048_O30.cdf;Aconitate;3NPH;3
048_O30.cdf;Aconitate;3NPH;4
048_O30.cdf;Aconitate;3NPH;5
048_O30.cdf;Aconitate;3NPH;6
048_O30.cdf;Glycerate;NPH;0
048_O30.cdf;Glycerate;NPH;1
048_O30.cdf;Glycerate;NPH;2
048_O30.cdf;Glycerate;NPH;3
048_O30.cdf;Glycolate;NPH;0
048_O30.cdf;Glycolate;NPH;1
048_O30.cdf;Glycolate;NPH;2
048_O30.cdf;Hydroxyglutarate;2NPH;0
048_O30.cdf;Hydroxyglutarate;2NPH;1
