"metabolite";"derivative";"isotopologue";"sample";"area"
"7416";"Isocitrate";"2NPH";0;"125_O100.cdf";113935.296191819
"7417";"Isocitrate";"2NPH";1;"125_O100.cdf";23435.3385049365
"7418";"Isocitrate";"2NPH";2;"125_O100.cdf";6125.01410437236
"7419";"Isocitrate";"2NPH";3;"125_O100.cdf";462.461212976023
"7420";"Isocitrate";"2NPH";4;"125_O100.cdf";1472.51057827927
"7421";"Isocitrate";"2NPH";5;"125_O100.cdf";887.22143864598
"7422";"Isocitrate";"2NPH";6;"125_O100.cdf";0
"7423";"Citrate";"2NPH";0;"125_O100.cdf";3966858.40620592
"7424";"Citrate";"2NPH";1;"125_O100.cdf";763677.961918195
"7425";"Citrate";"2NPH";2;"125_O100.cdf";388611.354019746
"7426";"Citrate";"2NPH";3;"125_O100.cdf";63201.7207334274
"7427";"Citrate";"2NPH";4;"125_O100.cdf";2535.0634696756
"7428";"Citrate";"2NPH";5;"125_O100.cdf";0
"7429";"Citrate";"2NPH";6;"125_O100.cdf";0
"7430";"Oxaloacetate";"2NPH";0;"125_O100.cdf";20671.3540197461
"7431";"Oxaloacetate";"2NPH";1;"125_O100.cdf";6576.43864598025
"7432";"Oxaloacetate";"2NPH";2;"125_O100.cdf";555.021156558533
"7433";"Oxaloacetate";"2NPH";3;"125_O100.cdf";0
"7434";"Oxaloacetate";"2NPH";4;"125_O100.cdf";0
"7435";"Oxoglutarate";"3NPH";0;"125_O100.cdf";21108393.4062059
"7436";"Oxoglutarate";"3NPH";1;"125_O100.cdf";6663706.84767278
"7437";"Oxoglutarate";"3NPH";2;"125_O100.cdf";1227985.88857546
"7438";"Oxoglutarate";"3NPH";3;"125_O100.cdf";178266.19887165
"7439";"Oxoglutarate";"3NPH";4;"125_O100.cdf";12065.874471086
"7440";"Oxoglutarate";"3NPH";5;"125_O100.cdf";0
"7441";"Aconitate";"3NPH";0;"125_O100.cdf";6140.4442877292
"7442";"Aconitate";"3NPH";1;"125_O100.cdf";1461.41748942172
"7443";"Aconitate";"3NPH";2;"125_O100.cdf";792.997179125529
"7444";"Aconitate";"3NPH";3;"125_O100.cdf";0
"7445";"Aconitate";"3NPH";4;"125_O100.cdf";0
"7446";"Aconitate";"3NPH";5;"125_O100.cdf";249.273624823695
"7447";"Aconitate";"3NPH";6;"125_O100.cdf";0
"7448";"Glycerate";"NPH";0;"125_O100.cdf";216090.225669958
"7449";"Glycerate";"NPH";1;"125_O100.cdf";19543.808180536
"7450";"Glycerate";"NPH";2;"125_O100.cdf";2831.02961918195
"7451";"Glycerate";"NPH";3;"125_O100.cdf";0
"7452";"Glycolate";"NPH";0;"125_O100.cdf";94529.0409026798
"7453";"Glycolate";"NPH";1;"125_O100.cdf";7834.50634696756
"7454";"Glycolate";"NPH";2;"125_O100.cdf";1388.75881523272
"7455";"Hydroxyglutarate";"2NPH";0;"125_O100.cdf";45681.0860366714
"7456";"Hydroxyglutarate";"2NPH";1;"125_O100.cdf";8743.01128349788
"7457";"Hydroxyglutarate";"2NPH";2;"125_O100.cdf";1899.85895627645
"7458";"Hydroxyglutarate";"2NPH";3;"125_O100.cdf";0
"7459";"Hydroxyglutarate";"2NPH";4;"125_O100.cdf";0
"7460";"Hydroxyglutarate";"2NPH";5;"125_O100.cdf";0
"7461";"Oxalate";"2NPH";0;"125_O100.cdf";12180358.7094499
"7462";"Oxalate";"2NPH";1;"125_O100.cdf";2189471.22708039
"7463";"Oxalate";"2NPH";2;"125_O100.cdf";283735
"7464";"Itaconate";"2NPH";0;"125_O100.cdf";2359.48519040903
"7465";"Itaconate";"2NPH";1;"125_O100.cdf";0
"7466";"Itaconate";"2NPH";2;"125_O100.cdf";0
"7467";"Itaconate";"2NPH";3;"125_O100.cdf";278.02538787024
"7468";"Itaconate";"2NPH";4;"125_O100.cdf";45324.5204513399
"7469";"Itaconate";"2NPH";5;"125_O100.cdf";8727.89139633286
"7470";"Lactate";"NPH";0;"127_O101.cdf";0
"7471";"Lactate";"NPH";1;"127_O101.cdf";0
"7472";"Lactate";"NPH";2;"127_O101.cdf";0
"7473";"Lactate";"NPH";3;"127_O101.cdf";0
"7474";"Pyruvate";"2NPH";0;"127_O101.cdf";406537.884615385
"7475";"Pyruvate";"2NPH";1;"127_O101.cdf";64945.8391608392
"7476";"Pyruvate";"2NPH";2;"127_O101.cdf";9317.34265734266
"7477";"Pyruvate";"2NPH";3;"127_O101.cdf";899.592074592075
"7478";"Fumarate";"2NPH";0;"127_O101.cdf";456716.136363636
"7479";"Fumarate";"2NPH";1;"127_O101.cdf";79748.0885780886
"7480";"Fumarate";"2NPH";2;"127_O101.cdf";11652.8671328671
"7481";"Fumarate";"2NPH";3;"127_O101.cdf";947.109557109557
"7482";"Fumarate";"2NPH";4;"127_O101.cdf";0
"7483";"Succinate";"2NPH";0;"127_O101.cdf";1472254.48135198
"7484";"Succinate";"2NPH";1;"127_O101.cdf";252912.226107226
"7485";"Succinate";"2NPH";2;"127_O101.cdf";38914.1375291375
"7486";"Succinate";"2NPH";3;"127_O101.cdf";5344.33566433566
"7487";"Succinate";"2NPH";4;"127_O101.cdf";0
"7488";"Malate";"2NPH";0;"127_O101.cdf";12857828.951049
"7489";"Malate";"2NPH";1;"127_O101.cdf";3226964.60955711
"7490";"Malate";"2NPH";2;"127_O101.cdf";472987.313519814
"7491";"Malate";"2NPH";3;"127_O101.cdf";53235.87995338
"7492";"Malate";"2NPH";4;"127_O101.cdf";138.805361305361
"7493";"Isocitrate";"2NPH";0;"127_O101.cdf";276675.023310023
"7494";"Isocitrate";"2NPH";1;"127_O101.cdf";54832.2377622378
"7495";"Isocitrate";"2NPH";2;"127_O101.cdf";9846.98135198135
"7496";"Isocitrate";"2NPH";3;"127_O101.cdf";1652.37179487179
"7497";"Isocitrate";"2NPH";4;"127_O101.cdf";813.187645687646
"7498";"Isocitrate";"2NPH";5;"127_O101.cdf";460.693473193473
"7499";"Isocitrate";"2NPH";6;"127_O101.cdf";0
"7500";"Citrate";"2NPH";0;"127_O101.cdf";6406022.34265734
"7501";"Citrate";"2NPH";1;"127_O101.cdf";1258688.14102564
"7502";"Citrate";"2NPH";2;"127_O101.cdf";206773.648018648
"7503";"Citrate";"2NPH";3;"127_O101.cdf";27269.6095571096
"7504";"Citrate";"2NPH";4;"127_O101.cdf";0
"7505";"Citrate";"2NPH";5;"127_O101.cdf";0
"7506";"Citrate";"2NPH";6;"127_O101.cdf";0
"7507";"Oxaloacetate";"2NPH";0;"127_O101.cdf";12086.2121212121
"7508";"Oxaloacetate";"2NPH";1;"127_O101.cdf";3775.72843822844
"7509";"Oxaloacetate";"2NPH";2;"127_O101.cdf";673.146853146853
"7510";"Oxaloacetate";"2NPH";3;"127_O101.cdf";0
"7511";"Oxaloacetate";"2NPH";4;"127_O101.cdf";0
"7512";"Oxoglutarate";"3NPH";0;"127_O101.cdf";6930493.00699301
"7513";"Oxoglutarate";"3NPH";1;"127_O101.cdf";1814834.77855478
"7514";"Oxoglutarate";"3NPH";2;"127_O101.cdf";321221.701631702
"7515";"Oxoglutarate";"3NPH";3;"127_O101.cdf";47652.7797202797
"7516";"Oxoglutarate";"3NPH";4;"127_O101.cdf";1785.13986013986
"7517";"Oxoglutarate";"3NPH";5;"127_O101.cdf";0
"7518";"Aconitate";"3NPH";0;"127_O101.cdf";20766.62004662
"7519";"Aconitate";"3NPH";1;"127_O101.cdf";6021.13053613054
"7520";"Aconitate";"3NPH";2;"127_O101.cdf";1712.76806526807
"7521";"Aconitate";"3NPH";3;"127_O101.cdf";358.519813519814
"7522";"Aconitate";"3NPH";4;"127_O101.cdf";326.258741258741
"7523";"Aconitate";"3NPH";5;"127_O101.cdf";182.272727272727
"7524";"Aconitate";"3NPH";6;"127_O101.cdf";0
"7525";"Glycerate";"NPH";0;"127_O101.cdf";303174.149184149
"7526";"Glycerate";"NPH";1;"127_O101.cdf";27309.7144522145
"7527";"Glycerate";"NPH";2;"127_O101.cdf";4117.98951048951
"7528";"Glycerate";"NPH";3;"127_O101.cdf";301.462703962704
"7529";"Glycolate";"NPH";0;"127_O101.cdf";0
"7530";"Glycolate";"NPH";1;"127_O101.cdf";0
"7531";"Glycolate";"NPH";2;"127_O101.cdf";0
"7532";"Hydroxyglutarate";"2NPH";0;"127_O101.cdf";28159.2715617716
"7533";"Hydroxyglutarate";"2NPH";1;"127_O101.cdf";5856.60256410256
"7534";"Hydroxyglutarate";"2NPH";2;"127_O101.cdf";0
"7535";"Hydroxyglutarate";"2NPH";3;"127_O101.cdf";0
"7536";"Hydroxyglutarate";"2NPH";4;"127_O101.cdf";0
"7537";"Hydroxyglutarate";"2NPH";5;"127_O101.cdf";0
"7538";"Oxalate";"2NPH";0;"127_O101.cdf";8601506.28205128
"7539";"Oxalate";"2NPH";1;"127_O101.cdf";1493261.22377622
"7540";"Oxalate";"2NPH";2;"127_O101.cdf";189928.117715618
"7541";"Itaconate";"2NPH";0;"127_O101.cdf";2442.74475524476
"7542";"Itaconate";"2NPH";1;"127_O101.cdf";289.085081585082
"7543";"Itaconate";"2NPH";2;"127_O101.cdf";0
"7544";"Itaconate";"2NPH";3;"127_O101.cdf";123.886946386946
"7545";"Itaconate";"2NPH";4;"127_O101.cdf";47025.7808857809
"7546";"Itaconate";"2NPH";5;"127_O101.cdf";7481.00233100233
"7547";"Lactate";"NPH";0;"128_O102.cdf";0
"7548";"Lactate";"NPH";1;"128_O102.cdf";0
"7549";"Lactate";"NPH";2;"128_O102.cdf";0
"7550";"Lactate";"NPH";3;"128_O102.cdf";0
"7551";"Pyruvate";"2NPH";0;"128_O102.cdf";357954.586929716
"7552";"Pyruvate";"2NPH";1;"128_O102.cdf";56101.1097410604
"7553";"Pyruvate";"2NPH";2;"128_O102.cdf";7675.69667077682
"7554";"Pyruvate";"2NPH";3;"128_O102.cdf";804.679408138101
"7555";"Fumarate";"2NPH";0;"128_O102.cdf";345530.221948212
"7556";"Fumarate";"2NPH";1;"128_O102.cdf";63738.9950678175
"7557";"Fumarate";"2NPH";2;"128_O102.cdf";9609.31565967941
"7558";"Fumarate";"2NPH";3;"128_O102.cdf";1194.24167694205
"7559";"Fumarate";"2NPH";4;"128_O102.cdf";0
"7560";"Succinate";"2NPH";0;"128_O102.cdf";1045726.65844636
"7561";"Succinate";"2NPH";1;"128_O102.cdf";176146.048088779
"7562";"Succinate";"2NPH";2;"128_O102.cdf";28100.8261405672
"7563";"Succinate";"2NPH";3;"128_O102.cdf";3348.91491985203
"7564";"Succinate";"2NPH";4;"128_O102.cdf";0
"7565";"Malate";"2NPH";0;"128_O102.cdf";10840533.0702836
"7566";"Malate";"2NPH";1;"128_O102.cdf";2449244.91368681
"7567";"Malate";"2NPH";2;"128_O102.cdf";364698.588162762
"7568";"Malate";"2NPH";3;"128_O102.cdf";42994.01972873
"7569";"Malate";"2NPH";4;"128_O102.cdf";0
"7570";"Isocitrate";"2NPH";0;"128_O102.cdf";143390.906288533
"7571";"Isocitrate";"2NPH";1;"128_O102.cdf";29305.7768187423
"7572";"Isocitrate";"2NPH";2;"128_O102.cdf";5490.19112207152
"7573";"Isocitrate";"2NPH";3;"128_O102.cdf";836.824907521578
"7574";"Isocitrate";"2NPH";4;"128_O102.cdf";567.053020961776
"7575";"Isocitrate";"2NPH";5;"128_O102.cdf";910.610357583231
"7576";"Isocitrate";"2NPH";6;"128_O102.cdf";0
"7577";"Citrate";"2NPH";0;"128_O102.cdf";3580983.86559803
"7578";"Citrate";"2NPH";1;"128_O102.cdf";666592.404438964
"7579";"Citrate";"2NPH";2;"128_O102.cdf";114624.038224414
"7580";"Citrate";"2NPH";3;"128_O102.cdf";15848.8101109741
"7581";"Citrate";"2NPH";4;"128_O102.cdf";0
"7582";"Citrate";"2NPH";5;"128_O102.cdf";0
"7583";"Citrate";"2NPH";6;"128_O102.cdf";0
"7584";"Oxaloacetate";"2NPH";0;"128_O102.cdf";7886.67077681874
"7585";"Oxaloacetate";"2NPH";1;"128_O102.cdf";2159.32182490752
"7586";"Oxaloacetate";"2NPH";2;"128_O102.cdf";557.836004932183
"7587";"Oxaloacetate";"2NPH";3;"128_O102.cdf";0
"7588";"Oxaloacetate";"2NPH";4;"128_O102.cdf";0
"7589";"Oxoglutarate";"3NPH";0;"128_O102.cdf";5022443.39087546
"7590";"Oxoglutarate";"3NPH";1;"128_O102.cdf";1258472.7188656
"7591";"Oxoglutarate";"3NPH";2;"128_O102.cdf";222546.43649815
"7592";"Oxoglutarate";"3NPH";3;"128_O102.cdf";35173.2675709001
"7593";"Oxoglutarate";"3NPH";4;"128_O102.cdf";2027.02836004932
"7594";"Oxoglutarate";"3NPH";5;"128_O102.cdf";0
"7595";"Aconitate";"3NPH";0;"128_O102.cdf";9228.36004932183
"7596";"Aconitate";"3NPH";1;"128_O102.cdf";2880.40073982737
"7597";"Aconitate";"3NPH";2;"128_O102.cdf";978.329223181258
"7598";"Aconitate";"3NPH";3;"128_O102.cdf";157.755856966708
"7599";"Aconitate";"3NPH";4;"128_O102.cdf";326.245376078915
"7600";"Aconitate";"3NPH";5;"128_O102.cdf";186.997533908755
"7601";"Aconitate";"3NPH";6;"128_O102.cdf";0
"7602";"Glycerate";"NPH";0;"128_O102.cdf";254682.589395808
"7603";"Glycerate";"NPH";1;"128_O102.cdf";22335.1972872996
"7604";"Glycerate";"NPH";2;"128_O102.cdf";3303.92108508015
"7605";"Glycerate";"NPH";3;"128_O102.cdf";0
"7606";"Glycolate";"NPH";0;"128_O102.cdf";0
"7607";"Glycolate";"NPH";1;"128_O102.cdf";0
"7608";"Glycolate";"NPH";2;"128_O102.cdf";0
"7609";"Hydroxyglutarate";"2NPH";0;"128_O102.cdf";25238.4895191122
"7610";"Hydroxyglutarate";"2NPH";1;"128_O102.cdf";4820.75215782984
"7611";"Hydroxyglutarate";"2NPH";2;"128_O102.cdf";947.416769420469
"7612";"Hydroxyglutarate";"2NPH";3;"128_O102.cdf";0
"7613";"Hydroxyglutarate";"2NPH";4;"128_O102.cdf";0
"7614";"Hydroxyglutarate";"2NPH";5;"128_O102.cdf";0
"7615";"Oxalate";"2NPH";0;"128_O102.cdf";8136251.31319359
"7616";"Oxalate";"2NPH";1;"128_O102.cdf";1350464.3649815
"7617";"Oxalate";"2NPH";2;"128_O102.cdf";184140.166461159
"7618";"Itaconate";"2NPH";0;"128_O102.cdf";1956.70776818742
"7619";"Itaconate";"2NPH";1;"128_O102.cdf";306.430332922318
"7620";"Itaconate";"2NPH";2;"128_O102.cdf";0
"7621";"Itaconate";"2NPH";3;"128_O102.cdf";0
"7622";"Itaconate";"2NPH";4;"128_O102.cdf";30889.8951911221
"7623";"Itaconate";"2NPH";5;"128_O102.cdf";4094.64241676942
"7624";"Lactate";"NPH";0;"129_O103.cdf";0
"7625";"Lactate";"NPH";1;"129_O103.cdf";0
"7626";"Lactate";"NPH";2;"129_O103.cdf";0
"7627";"Lactate";"NPH";3;"129_O103.cdf";0
"7628";"Pyruvate";"2NPH";0;"129_O103.cdf";429412.218203737
"7629";"Pyruvate";"2NPH";1;"129_O103.cdf";69480.4460518385
"7630";"Pyruvate";"2NPH";2;"129_O103.cdf";9794.44846292947
"7631";"Pyruvate";"2NPH";3;"129_O103.cdf";989.795057263412
"7632";"Fumarate";"2NPH";0;"129_O103.cdf";381641.097046414
"7633";"Fumarate";"2NPH";1;"129_O103.cdf";66211.0247136829
"7634";"Fumarate";"2NPH";2;"129_O103.cdf";10056.5039180229
"7635";"Fumarate";"2NPH";3;"129_O103.cdf";1209.31283905967
"7636";"Fumarate";"2NPH";4;"129_O103.cdf";0
"7637";"Succinate";"2NPH";0;"129_O103.cdf";1373594.67148885
"7638";"Succinate";"2NPH";1;"129_O103.cdf";234814.49668475
"7639";"Succinate";"2NPH";2;"129_O103.cdf";35605.5394816154
"7640";"Succinate";"2NPH";3;"129_O103.cdf";4566.34116937914
"7641";"Succinate";"2NPH";4;"129_O103.cdf";0
"7642";"Malate";"2NPH";0;"129_O103.cdf";10851510.6509946
"7643";"Malate";"2NPH";1;"129_O103.cdf";2457834.60518385
"7644";"Malate";"2NPH";2;"129_O103.cdf";371312.423146474
"7645";"Malate";"2NPH";3;"129_O103.cdf";44255.226039783
"7646";"Malate";"2NPH";4;"129_O103.cdf";0
"7647";"Isocitrate";"2NPH";0;"129_O103.cdf";254561.886678722
"7648";"Isocitrate";"2NPH";1;"129_O103.cdf";54204.0144665461
"7649";"Isocitrate";"2NPH";2;"129_O103.cdf";9181.04279686558
"7650";"Isocitrate";"2NPH";3;"129_O103.cdf";1024.63532248342
"7651";"Isocitrate";"2NPH";4;"129_O103.cdf";1003.14647377939
"7652";"Isocitrate";"2NPH";5;"129_O103.cdf";414.834237492465
"7653";"Isocitrate";"2NPH";6;"129_O103.cdf";0
"7654";"Citrate";"2NPH";0;"129_O103.cdf";3303638.14345992
"7655";"Citrate";"2NPH";1;"129_O103.cdf";617203.062085594
"7656";"Citrate";"2NPH";2;"129_O103.cdf";108790.018083183
"7657";"Citrate";"2NPH";3;"129_O103.cdf";14464.3158529234
"7658";"Citrate";"2NPH";4;"129_O103.cdf";0
"7659";"Citrate";"2NPH";5;"129_O103.cdf";0
"7660";"Citrate";"2NPH";6;"129_O103.cdf";0
"7661";"Oxaloacetate";"2NPH";0;"129_O103.cdf";7581.16335141652
"7662";"Oxaloacetate";"2NPH";1;"129_O103.cdf";2009.1742013261
"7663";"Oxaloacetate";"2NPH";2;"129_O103.cdf";380.162748643761
"7664";"Oxaloacetate";"2NPH";3;"129_O103.cdf";0
"7665";"Oxaloacetate";"2NPH";4;"129_O103.cdf";0
"7666";"Oxoglutarate";"3NPH";0;"129_O103.cdf";5402046.23869801
"7667";"Oxoglutarate";"3NPH";1;"129_O103.cdf";1379169.83725136
"7668";"Oxoglutarate";"3NPH";2;"129_O103.cdf";246394.358047016
"7669";"Oxoglutarate";"3NPH";3;"129_O103.cdf";35519.7709463532
"7670";"Oxoglutarate";"3NPH";4;"129_O103.cdf";1712.2061482821
"7671";"Oxoglutarate";"3NPH";5;"129_O103.cdf";0
"7672";"Aconitate";"3NPH";0;"129_O103.cdf";12730.9584086799
"7673";"Aconitate";"3NPH";1;"129_O103.cdf";3921.52501506932
"7674";"Aconitate";"3NPH";2;"129_O103.cdf";966.805304400241
"7675";"Aconitate";"3NPH";3;"129_O103.cdf";275.455093429777
"7676";"Aconitate";"3NPH";4;"129_O103.cdf";431.585292344786
"7677";"Aconitate";"3NPH";5;"129_O103.cdf";157.209162145871
"7678";"Aconitate";"3NPH";6;"129_O103.cdf";0
"7679";"Glycerate";"NPH";0;"129_O103.cdf";186221.283905967
"7680";"Glycerate";"NPH";1;"129_O103.cdf";15392.3628691983
"7681";"Glycerate";"NPH";2;"129_O103.cdf";2111.92887281495
"7682";"Glycerate";"NPH";3;"129_O103.cdf";0
"7683";"Glycolate";"NPH";0;"129_O103.cdf";0
"7684";"Glycolate";"NPH";1;"129_O103.cdf";0
"7685";"Glycolate";"NPH";2;"129_O103.cdf";0
"7686";"Hydroxyglutarate";"2NPH";0;"129_O103.cdf";21817.0644966848
"7687";"Hydroxyglutarate";"2NPH";1;"129_O103.cdf";4458.8125376733
"7688";"Hydroxyglutarate";"2NPH";2;"129_O103.cdf";652.043399638336
"7689";"Hydroxyglutarate";"2NPH";3;"129_O103.cdf";0
"7690";"Hydroxyglutarate";"2NPH";4;"129_O103.cdf";0
"7691";"Hydroxyglutarate";"2NPH";5;"129_O103.cdf";0
"7692";"Oxalate";"2NPH";0;"129_O103.cdf";9117407.01024714
"7693";"Oxalate";"2NPH";1;"129_O103.cdf";1578888.63773357
"7694";"Oxalate";"2NPH";2;"129_O103.cdf";201845.467148885
"7695";"Itaconate";"2NPH";0;"129_O103.cdf";2010.13863773357
"7696";"Itaconate";"2NPH";1;"129_O103.cdf";0
"7697";"Itaconate";"2NPH";2;"129_O103.cdf";0
"7698";"Itaconate";"2NPH";3;"129_O103.cdf";161.018685955395
"7699";"Itaconate";"2NPH";4;"129_O103.cdf";25884.8523206751
"7700";"Itaconate";"2NPH";5;"129_O103.cdf";5788.37854128993
"7701";"Lactate";"NPH";0;"130_O104.cdf";0
"7702";"Lactate";"NPH";1;"130_O104.cdf";0
"7703";"Lactate";"NPH";2;"130_O104.cdf";0
"7704";"Lactate";"NPH";3;"130_O104.cdf";0
"7705";"Pyruvate";"2NPH";0;"130_O104.cdf";335777.856650586
"7706";"Pyruvate";"2NPH";1;"130_O104.cdf";55871.7987594762
"7707";"Pyruvate";"2NPH";2;"130_O104.cdf";7153.23225361819
"7708";"Pyruvate";"2NPH";3;"130_O104.cdf";749.896623018608
"7709";"Fumarate";"2NPH";0;"130_O104.cdf";469818.628532047
"7710";"Fumarate";"2NPH";1;"130_O104.cdf";81224.2522398346
"7711";"Fumarate";"2NPH";2;"130_O104.cdf";11506.0854583046
"7712";"Fumarate";"2NPH";3;"130_O104.cdf";1308.54583046175
"7713";"Fumarate";"2NPH";4;"130_O104.cdf";0
"7714";"Succinate";"2NPH";0;"130_O104.cdf";1439557.55341144
"7715";"Succinate";"2NPH";1;"130_O104.cdf";241452.384562371
"7716";"Succinate";"2NPH";2;"130_O104.cdf";38194.6588559614
"7717";"Succinate";"2NPH";3;"130_O104.cdf";4973.91454169538
"7718";"Succinate";"2NPH";4;"130_O104.cdf";0
"7719";"Malate";"2NPH";0;"130_O104.cdf";14023167.8980014
"7720";"Malate";"2NPH";1;"130_O104.cdf";3449158.70434183
"7721";"Malate";"2NPH";2;"130_O104.cdf";513125.072363887
"7722";"Malate";"2NPH";3;"130_O104.cdf";56828.4079944866
"7723";"Malate";"2NPH";4;"130_O104.cdf";0
"7724";"Isocitrate";"2NPH";0;"130_O104.cdf";238465.492763611
"7725";"Isocitrate";"2NPH";1;"130_O104.cdf";48768.5044796692
"7726";"Isocitrate";"2NPH";2;"130_O104.cdf";8414.9827705031
"7727";"Isocitrate";"2NPH";3;"130_O104.cdf";772.391454169538
"7728";"Isocitrate";"2NPH";4;"130_O104.cdf";1022.40523776706
"7729";"Isocitrate";"2NPH";5;"130_O104.cdf";699.276361130255
"7730";"Isocitrate";"2NPH";6;"130_O104.cdf";0
"7731";"Citrate";"2NPH";0;"130_O104.cdf";4292801.73673329
"7732";"Citrate";"2NPH";1;"130_O104.cdf";797108.476912474
"7733";"Citrate";"2NPH";2;"130_O104.cdf";141007.422467264
"7734";"Citrate";"2NPH";3;"130_O104.cdf";17535.3962784287
"7735";"Citrate";"2NPH";4;"130_O104.cdf";0
"7736";"Citrate";"2NPH";5;"130_O104.cdf";0
"7737";"Citrate";"2NPH";6;"130_O104.cdf";0
"7738";"Oxaloacetate";"2NPH";0;"130_O104.cdf";23242.8187456926
"7739";"Oxaloacetate";"2NPH";1;"130_O104.cdf";7271.45416953825
"7740";"Oxaloacetate";"2NPH";2;"130_O104.cdf";2169.41419710544
"7741";"Oxaloacetate";"2NPH";3;"130_O104.cdf";467.980702963473
"7742";"Oxaloacetate";"2NPH";4;"130_O104.cdf";0
"7743";"Oxoglutarate";"3NPH";0;"130_O104.cdf";7849381.44727774
"7744";"Oxoglutarate";"3NPH";1;"130_O104.cdf";2011096.01654032
"7745";"Oxoglutarate";"3NPH";2;"130_O104.cdf";358777.794624397
"7746";"Oxoglutarate";"3NPH";3;"130_O104.cdf";50043.7353549276
"7747";"Oxoglutarate";"3NPH";4;"130_O104.cdf";1881.83321847002
"7748";"Oxoglutarate";"3NPH";5;"130_O104.cdf";0
"7749";"Aconitate";"3NPH";0;"130_O104.cdf";15374.2935906272
"7750";"Aconitate";"3NPH";1;"130_O104.cdf";4204.61061337009
"7751";"Aconitate";"3NPH";2;"130_O104.cdf";1254.64507236389
"7752";"Aconitate";"3NPH";3;"130_O104.cdf";36.8986905582357
"7753";"Aconitate";"3NPH";4;"130_O104.cdf";733.170227429359
"7754";"Aconitate";"3NPH";5;"130_O104.cdf";167.064093728463
"7755";"Aconitate";"3NPH";6;"130_O104.cdf";576.8366643694
"7756";"Glycerate";"NPH";0;"130_O104.cdf";396758.463128877
"7757";"Glycerate";"NPH";1;"130_O104.cdf";35330.6409372846
"7758";"Glycerate";"NPH";2;"130_O104.cdf";4995.18952446589
"7759";"Glycerate";"NPH";3;"130_O104.cdf";273.54927636113
"7760";"Glycolate";"NPH";0;"130_O104.cdf";27586.8642315644
"7761";"Glycolate";"NPH";1;"130_O104.cdf";0
"7762";"Glycolate";"NPH";2;"130_O104.cdf";0
"7763";"Hydroxyglutarate";"2NPH";0;"130_O104.cdf";44694.1212956582
"7764";"Hydroxyglutarate";"2NPH";1;"130_O104.cdf";7658.02894555479
"7765";"Hydroxyglutarate";"2NPH";2;"130_O104.cdf";1493.20468642316
"7766";"Hydroxyglutarate";"2NPH";3;"130_O104.cdf";0
"7767";"Hydroxyglutarate";"2NPH";4;"130_O104.cdf";0
"7768";"Hydroxyglutarate";"2NPH";5;"130_O104.cdf";0
"7769";"Oxalate";"2NPH";0;"130_O104.cdf";9302734.69331496
"7770";"Oxalate";"2NPH";1;"130_O104.cdf";1581594.07305307
"7771";"Oxalate";"2NPH";2;"130_O104.cdf";195718.11164714
"7772";"Itaconate";"2NPH";0;"130_O104.cdf";2279.455547898
"7773";"Itaconate";"2NPH";1;"130_O104.cdf";187.801516195727
"7774";"Itaconate";"2NPH";2;"130_O104.cdf";0
"7775";"Itaconate";"2NPH";3;"130_O104.cdf";330
"7776";"Itaconate";"2NPH";4;"130_O104.cdf";23237.0227429359
"7777";"Itaconate";"2NPH";5;"130_O104.cdf";6884.78980013784
"7778";"Lactate";"NPH";0;"131_O105.cdf";0
"7779";"Lactate";"NPH";1;"131_O105.cdf";0
"7780";"Lactate";"NPH";2;"131_O105.cdf";0
"7781";"Lactate";"NPH";3;"131_O105.cdf";0
"7782";"Pyruvate";"2NPH";0;"131_O105.cdf";476693.67716008
"7783";"Pyruvate";"2NPH";1;"131_O105.cdf";76634.3201607502
"7784";"Pyruvate";"2NPH";2;"131_O105.cdf";10437.8231748158
"7785";"Pyruvate";"2NPH";3;"131_O105.cdf";1208.16476892163
"7786";"Fumarate";"2NPH";0;"131_O105.cdf";544757.320830542
"7787";"Fumarate";"2NPH";1;"131_O105.cdf";95817.1399866041
"7788";"Fumarate";"2NPH";2;"131_O105.cdf";14195.2645679839
"7789";"Fumarate";"2NPH";3;"131_O105.cdf";1315.68653717348
"7790";"Fumarate";"2NPH";4;"131_O105.cdf";0
"7791";"Succinate";"2NPH";0;"131_O105.cdf";1259937.09310114
"7792";"Succinate";"2NPH";1;"131_O105.cdf";211531.882116544
"7793";"Succinate";"2NPH";2;"131_O105.cdf";32523.6369725385
"7794";"Succinate";"2NPH";3;"131_O105.cdf";4022.29068988614
"7795";"Succinate";"2NPH";4;"131_O105.cdf";0
"7796";"Malate";"2NPH";0;"131_O105.cdf";15479315.1306095
"7797";"Malate";"2NPH";1;"131_O105.cdf";3933985.96784997
"7798";"Malate";"2NPH";2;"131_O105.cdf";570224.018754186
"7799";"Malate";"2NPH";3;"131_O105.cdf";68925.5860683188
"7800";"Malate";"2NPH";4;"131_O105.cdf";206.838580040188
"7801";"Isocitrate";"2NPH";0;"131_O105.cdf";389354.085733423
"7802";"Isocitrate";"2NPH";1;"131_O105.cdf";79263.2350971199
"7803";"Isocitrate";"2NPH";2;"131_O105.cdf";13076.3697253851
"7804";"Isocitrate";"2NPH";3;"131_O105.cdf";1510.96450100469
"7805";"Isocitrate";"2NPH";4;"131_O105.cdf";835.318151373074
"7806";"Isocitrate";"2NPH";5;"131_O105.cdf";0
"7807";"Isocitrate";"2NPH";6;"131_O105.cdf";0
"7808";"Citrate";"2NPH";0;"131_O105.cdf";5990085.47890154
