metabolite	derivative	isotopologue	sample	area
Oxaloacetate	2NPH	1	128_O102.cdf	2159.32182490752
Oxaloacetate	2NPH	2	128_O102.cdf	557.836004932183
Oxaloacetate	2NPH	3	128_O102.cdf	0
Oxaloacetate	2NPH	4	128_O102.cdf	0
Oxoglutarate	3NPH	0	128_O102.cdf	5022443.39087546
Oxoglutarate	3NPH	1	128_O102.cdf	1258472.7188656
Oxoglutarate	3NPH	2	128_O102.cdf	222546.43649815
Oxoglutarate	3NPH	3	128_O102.cdf	35173.2675709001
Oxoglutarate	3NPH	4	128_O102.cdf	2027.02836004932
Oxoglutarate	3NPH	5	128_O102.cdf	0
Aconitate	3NPH	0	128_O102.cdf	9228.36004932183
Aconitate	3NPH	1	128_O102.cdf	2880.40073982737
Aconitate	3NPH	2	128_O102.cdf	978.329223181258
Aconitate	3NPH	3	128_O102.cdf	157.755856966708
Aconitate	3NPH	4	128_O102.cdf	326.245376078915
Aconitate	3NPH	5	128_O102.cdf	186.997533908755
Aconitate	3NPH	6	128_O102.cdf	0
Glycerate	NPH	0	128_O102.cdf	254682.589395808
Glycerate	NPH	1	128_O102.cdf	22335.1972872996
Glycerate	NPH	2	128_O102.cdf	3303.92108508015
Glycerate	NPH	3	128_O102.cdf	0
Glycolate	NPH	0	128_O102.cdf	0
Glycolate	NPH	1	128_O102.cdf	0
Glycolate	NPH	2	128_O102.cdf	0
Hydroxyglutarate	2NPH	0	128_O102.cdf	25238.4895191122
Hydroxyglutarate	2NPH	1	128_O102.cdf	4820.75215782984
Hydroxyglutarate	2NPH	2	128_O102.cdf	947.416769420469
Hydroxyglutarate	2NPH	3	128_O102.cdf	0
Hydroxyglutarate	2NPH	4	128_O102.cdf	0
Hydroxyglutarate	2NPH	5	128_O102.cdf	0
Oxalate	2NPH	0	128_O102.cdf	8136251.31319359
Oxalate	2NPH	1	128_O102.cdf	1350464.3649815
Oxalate	2NPH	2	128_O102.cdf	184140.166461159
Itaconate	2NPH	0	128_O102.cdf	1956.70776818742
Itaconate	2NPH	1	128_O102.cdf	306.430332922318
Itaconate	2NPH	2	128_O102.cdf	0
Itaconate	2NPH	3	128_O102.cdf	0
Itaconate	2NPH	4	128_O102.cdf	30889.8951911221
Itaconate	2NPH	5	128_O102.cdf	4094.64241676942
Lactate	NPH	0	129_O103.cdf	0
Lactate	NPH	1	129_O103.cdf	0
Lactate	NPH	2	129_O103.cdf	0
Lactate	NPH	3	129_O103.cdf	0
Pyruvate	2NPH	0	129_O103.cdf	429412.218203737
Pyruvate	2NPH	1	129_O103.cdf	69480.4460518385
Pyruvate	2NPH	2	129_O103.cdf	9794.44846292947
Pyruvate	2NPH	3	129_O103.cdf	989.795057263412
Fumarate	2NPH	0	129_O103.cdf	381641.097046414
Fumarate	2NPH	1	129_O103.cdf	66211.0247136829
Fumarate	2NPH	2	129_O103.cdf	10056.5039180229
Fumarate	2NPH	3	129_O103.cdf	1209.31283905967
Fumarate	2NPH	4	129_O103.cdf	0
Succinate	2NPH	0	129_O103.cdf	1373594.67148885
Succinate	2NPH	1	129_O103.cdf	234814.49668475
Succinate	2NPH	2	129_O103.cdf	35605.5394816154
Succinate	2NPH	3	129_O103.cdf	4566.34116937914
Succinate	2NPH	4	129_O103.cdf	0
Malate	2NPH	0	129_O103.cdf	10851510.6509946
Malate	2NPH	1	129_O103.cdf	2457834.60518385
Malate	2NPH	2	129_O103.cdf	371312.423146474
Malate	2NPH	3	129_O103.cdf	44255.226039783
Malate	2NPH	4	129_O103.cdf	0
Isocitrate	2NPH	0	129_O103.cdf	254561.886678722
Isocitrate	2NPH	1	129_O103.cdf	54204.0144665461
Isocitrate	2NPH	2	129_O103.cdf	9181.04279686558
Isocitrate	2NPH	3	129_O103.cdf	1024.63532248342
Isocitrate	2NPH	4	129_O103.cdf	1003.14647377939
Isocitrate	2NPH	5	129_O103.cdf	414.834237492465
Isocitrate	2NPH	6	129_O103.cdf	0
Citrate	2NPH	0	129_O103.cdf	3303638.14345992
Citrate	2NPH	1	129_O103.cdf	617203.062085594
Citrate	2NPH	2	129_O103.cdf	108790.018083183
Citrate	2NPH	3	129_O103.cdf	14464.3158529234
Citrate	2NPH	4	129_O103.cdf	0
Citrate	2NPH	5	129_O103.cdf	0
Citrate	2NPH	6	129_O103.cdf	0
Oxaloacetate	2NPH	0	129_O103.cdf	7581.16335141652
Oxaloacetate	2NPH	1	129_O103.cdf	2009.1742013261
Oxaloacetate	2NPH	2	129_O103.cdf	380.162748643761
Oxaloacetate	2NPH	3	129_O103.cdf	0
Oxaloacetate	2NPH	4	129_O103.cdf	0
Oxoglutarate	3NPH	0	129_O103.cdf	5402046.23869801
Oxoglutarate	3NPH	1	129_O103.cdf	1379169.83725136
Oxoglutarate	3NPH	2	129_O103.cdf	246394.358047016
Oxoglutarate	3NPH	3	129_O103.cdf	35519.7709463532
Oxoglutarate	3NPH	4	129_O103.cdf	1712.2061482821
Oxoglutarate	3NPH	5	129_O103.cdf	0
Aconitate	3NPH	0	129_O103.cdf	12730.9584086799
Aconitate	3NPH	1	129_O103.cdf	3921.52501506932
Aconitate	3NPH	2	129_O103.cdf	966.805304400241
Aconitate	3NPH	3	129_O103.cdf	275.455093429777
Aconitate	3NPH	4	129_O103.cdf	431.585292344786
Aconitate	3NPH	5	129_O103.cdf	157.209162145871
Aconitate	3NPH	6	129_O103.cdf	0
Glycerate	NPH	0	129_O103.cdf	186221.283905967
Glycerate	NPH	1	129_O103.cdf	15392.3628691983
Glycerate	NPH	2	129_O103.cdf	2111.92887281495
Glycerate	NPH	3	129_O103.cdf	0
Glycolate	NPH	0	129_O103.cdf	0
Glycolate	NPH	1	129_O103.cdf	0
Glycolate	NPH	2	129_O103.cdf	0
Hydroxyglutarate	2NPH	0	129_O103.cdf	21817.0644966848
Hydroxyglutarate	2NPH	1	129_O103.cdf	4458.8125376733
Hydroxyglutarate	2NPH	2	129_O103.cdf	652.043399638336
Hydroxyglutarate	2NPH	3	129_O103.cdf	0
Hydroxyglutarate	2NPH	4	129_O103.cdf	0
Hydroxyglutarate	2NPH	5	129_O103.cdf	0
Oxalate	2NPH	0	129_O103.cdf	9117407.01024714
Oxalate	2NPH	1	129_O103.cdf	1578888.63773357
Oxalate	2NPH	2	129_O103.cdf	201845.467148885
Itaconate	2NPH	0	129_O103.cdf	2010.13863773357
Itaconate	2NPH	1	129_O103.cdf	0
Itaconate	2NPH	2	129_O103.cdf	0
Itaconate	2NPH	3	129_O103.cdf	161.018685955395
Itaconate	2NPH	4	129_O103.cdf	25884.8523206751
Itaconate	2NPH	5	129_O103.cdf	5788.37854128993
Lactate	NPH	0	130_O104.cdf	0
Lactate	NPH	1	130_O104.cdf	0
Lactate	NPH	2	130_O104.cdf	0
Lactate	NPH	3	130_O104.cdf	0
Pyruvate	2NPH	0	130_O104.cdf	335777.856650586
Pyruvate	2NPH	1	130_O104.cdf	55871.7987594762
Pyruvate	2NPH	2	130_O104.cdf	7153.23225361819
Pyruvate	2NPH	3	130_O104.cdf	749.896623018608
Fumarate	2NPH	0	130_O104.cdf	469818.628532047
Fumarate	2NPH	1	130_O104.cdf	81224.2522398346
Fumarate	2NPH	2	130_O104.cdf	11506.0854583046
Fumarate	2NPH	3	130_O104.cdf	1308.54583046175
Fumarate	2NPH	4	130_O104.cdf	0
Succinate	2NPH	0	130_O104.cdf	1439557.55341144
Succinate	2NPH	1	130_O104.cdf	241452.384562371
Succinate	2NPH	2	130_O104.cdf	38194.6588559614
Succinate	2NPH	3	130_O104.cdf	4973.91454169538
Succinate	2NPH	4	130_O104.cdf	0
Malate	2NPH	0	130_O104.cdf	14023167.8980014
Malate	2NPH	1	130_O104.cdf	3449158.70434183
Malate	2NPH	2	130_O104.cdf	513125.072363887
Malate	2NPH	3	130_O104.cdf	56828.4079944866
Malate	2NPH	4	130_O104.cdf	0
Isocitrate	2NPH	0	130_O104.cdf	238465.492763611
Isocitrate	2NPH	1	130_O104.cdf	48768.5044796692
Isocitrate	2NPH	2	130_O104.cdf	8414.9827705031
Isocitrate	2NPH	3	130_O104.cdf	772.391454169538
Isocitrate	2NPH	4	130_O104.cdf	1022.40523776706
Isocitrate	2NPH	5	130_O104.cdf	699.276361130255
Isocitrate	2NPH	6	130_O104.cdf	0
Citrate	2NPH	0	130_O104.cdf	4292801.73673329
Citrate	2NPH	1	130_O104.cdf	797108.476912474
Citrate	2NPH	2	130_O104.cdf	141007.422467264
Citrate	2NPH	3	130_O104.cdf	17535.3962784287
Citrate	2NPH	4	130_O104.cdf	0
Citrate	2NPH	5	130_O104.cdf	0
Citrate	2NPH	6	130_O104.cdf	0
Oxaloacetate	2NPH	0	130_O104.cdf	23242.8187456926
Oxaloacetate	2NPH	1	130_O104.cdf	7271.45416953825
Oxaloacetate	2NPH	2	130_O104.cdf	2169.41419710544
Oxaloacetate	2NPH	3	130_O104.cdf	467.980702963473
Oxaloacetate	2NPH	4	130_O104.cdf	0
Oxoglutarate	3NPH	0	130_O104.cdf	7849381.44727774
Oxoglutarate	3NPH	1	130_O104.cdf	2011096.01654032
Oxoglutarate	3NPH	2	130_O104.cdf	358777.794624397
Oxoglutarate	3NPH	3	130_O104.cdf	50043.7353549276
Oxoglutarate	3NPH	4	130_O104.cdf	1881.83321847002
Oxoglutarate	3NPH	5	130_O104.cdf	0
Aconitate	3NPH	0	130_O104.cdf	15374.2935906272
Aconitate	3NPH	1	130_O104.cdf	4204.61061337009
Aconitate	3NPH	2	130_O104.cdf	1254.64507236389
Aconitate	3NPH	3	130_O104.cdf	36.8986905582357
Aconitate	3NPH	4	130_O104.cdf	733.170227429359
Aconitate	3NPH	5	130_O104.cdf	167.064093728463
Aconitate	3NPH	6	130_O104.cdf	576.8366643694
Glycerate	NPH	0	130_O104.cdf	396758.463128877
Glycerate	NPH	1	130_O104.cdf	35330.6409372846
Glycerate	NPH	2	130_O104.cdf	4995.18952446589
Glycerate	NPH	3	130_O104.cdf	273.54927636113
Glycolate	NPH	0	130_O104.cdf	27586.8642315644
Glycolate	NPH	1	130_O104.cdf	0
Glycolate	NPH	2	130_O104.cdf	0
Hydroxyglutarate	2NPH	0	130_O104.cdf	44694.1212956582
Hydroxyglutarate	2NPH	1	130_O104.cdf	7658.02894555479
Hydroxyglutarate	2NPH	2	130_O104.cdf	1493.20468642316
Hydroxyglutarate	2NPH	3	130_O104.cdf	0
Hydroxyglutarate	2NPH	4	130_O104.cdf	0
Hydroxyglutarate	2NPH	5	130_O104.cdf	0
Oxalate	2NPH	0	130_O104.cdf	9302734.69331496
Oxalate	2NPH	1	130_O104.cdf	1581594.07305307
Oxalate	2NPH	2	130_O104.cdf	195718.11164714
Itaconate	2NPH	0	130_O104.cdf	2279.455547898
Itaconate	2NPH	1	130_O104.cdf	187.801516195727
Itaconate	2NPH	2	130_O104.cdf	0
Itaconate	2NPH	3	130_O104.cdf	330
Itaconate	2NPH	4	130_O104.cdf	23237.0227429359
Itaconate	2NPH	5	130_O104.cdf	6884.78980013784
Lactate	NPH	0	131_O105.cdf	0
Lactate	NPH	1	131_O105.cdf	0
Lactate	NPH	2	131_O105.cdf	0
Lactate	NPH	3	131_O105.cdf	0
Pyruvate	2NPH	0	131_O105.cdf	476693.67716008
Pyruvate	2NPH	1	131_O105.cdf	76634.3201607502
Pyruvate	2NPH	2	131_O105.cdf	10437.8231748158
Pyruvate	2NPH	3	131_O105.cdf	1208.16476892163
Fumarate	2NPH	0	131_O105.cdf	544757.320830542
Fumarate	2NPH	1	131_O105.cdf	95817.1399866041
Fumarate	2NPH	2	131_O105.cdf	14195.2645679839
Fumarate	2NPH	3	131_O105.cdf	1315.68653717348
Fumarate	2NPH	4	131_O105.cdf	0
Succinate	2NPH	0	131_O105.cdf	1259937.09310114
Succinate	2NPH	1	131_O105.cdf	211531.882116544
Succinate	2NPH	2	131_O105.cdf	32523.6369725385
Succinate	2NPH	3	131_O105.cdf	4022.29068988614
Succinate	2NPH	4	131_O105.cdf	0
Malate	2NPH	0	131_O105.cdf	15479315.1306095
Malate	2NPH	1	131_O105.cdf	3933985.96784997
Malate	2NPH	2	131_O105.cdf	570224.018754186
Malate	2NPH	3	131_O105.cdf	68925.5860683188
Malate	2NPH	4	131_O105.cdf	206.838580040188
Isocitrate	2NPH	0	131_O105.cdf	389354.085733423
Isocitrate	2NPH	1	131_O105.cdf	79263.2350971199
Isocitrate	2NPH	2	131_O105.cdf	13076.3697253851
Isocitrate	2NPH	3	131_O105.cdf	1510.96450100469
Isocitrate	2NPH	4	131_O105.cdf	835.318151373074
Isocitrate	2NPH	5	131_O105.cdf	0
Isocitrate	2NPH	6	131_O105.cdf	0
Citrate	2NPH	0	131_O105.cdf	5990085.47890154
Citrate	2NPH	1	131_O105.cdf	1161287.50167448
Citrate	2NPH	2	131_O105.cdf	197327.153382451
Citrate	2NPH	3	131_O105.cdf	25185.4655056932
Citrate	2NPH	4	131_O105.cdf	0
Citrate	2NPH	5	131_O105.cdf	0
Citrate	2NPH	6	131_O105.cdf	0
Oxaloacetate	2NPH	0	131_O105.cdf	13698.3924983255
Oxaloacetate	2NPH	1	131_O105.cdf	4607.7294038848
Oxaloacetate	2NPH	2	131_O105.cdf	500.589417280643
Oxaloacetate	2NPH	3	131_O105.cdf	0
Oxaloacetate	2NPH	4	131_O105.cdf	0
Oxoglutarate	3NPH	0	131_O105.cdf	4550595.26456798
Oxoglutarate	3NPH	1	131_O105.cdf	1142819.06898861
Oxoglutarate	3NPH	2	131_O105.cdf	195131.386470194
Oxoglutarate	3NPH	3	131_O105.cdf	29131.9490957803
Oxoglutarate	3NPH	4	131_O105.cdf	1272.79303415941
Oxoglutarate	3NPH	5	131_O105.cdf	0
Aconitate	3NPH	0	131_O105.cdf	18531.4400535834
Aconitate	3NPH	1	131_O105.cdf	5596.44340254521
Aconitate	3NPH	2	131_O105.cdf	1693.14802411253
Aconitate	3NPH	3	131_O105.cdf	244.976557267247
Aconitate	3NPH	4	131_O105.cdf	440.85733422639
Aconitate	3NPH	5	131_O105.cdf	442.665773610181
Aconitate	3NPH	6	131_O105.cdf	324.567983924983
Glycerate	NPH	0	131_O105.cdf	262578.968519759
Glycerate	NPH	1	131_O105.cdf	22856.0013395847
Glycerate	NPH	2	131_O105.cdf	2663.42263898192
Glycerate	NPH	3	131_O105.cdf	348.037508372405
Glycolate	NPH	0	131_O105.cdf	0
Glycolate	NPH	1	131_O105.cdf	0
Glycolate	NPH	2	131_O105.cdf	0
Hydroxyglutarate	2NPH	0	131_O105.cdf	21085.1841929002
Hydroxyglutarate	2NPH	1	131_O105.cdf	4528.98861352981
Hydroxyglutarate	2NPH	2	131_O105.cdf	0
Hydroxyglutarate	2NPH	3	131_O105.cdf	0
Hydroxyglutarate	2NPH	4	131_O105.cdf	0
Hydroxyglutarate	2NPH	5	131_O105.cdf	0
Oxalate	2NPH	0	131_O105.cdf	10599585.0971199
Oxalate	2NPH	1	131_O105.cdf	1842882.21701273
Oxalate	2NPH	2	131_O105.cdf	235335.653047555
Itaconate	2NPH	0	131_O105.cdf	2469.23643670462
Itaconate	2NPH	1	131_O105.cdf	199.263228399196
Itaconate	2NPH	2	131_O105.cdf	0
Itaconate	2NPH	3	131_O105.cdf	0
Itaconate	2NPH	4	131_O105.cdf	42509.5780308105
Itaconate	2NPH	5	131_O105.cdf	12055.4922973878
Lactate	NPH	0	132_O106.cdf	0
Lactate	NPH	1	132_O106.cdf	0
Lactate	NPH	2	132_O106.cdf	0
Lactate	NPH	3	132_O106.cdf	0
Pyruvate	2NPH	0	132_O106.cdf	267070.049813201
Pyruvate	2NPH	1	132_O106.cdf	46033.5491905355
Pyruvate	2NPH	2	132_O106.cdf	6471.9302615193
Pyruvate	2NPH	3	132_O106.cdf	990.404732254047
Fumarate	2NPH	0	132_O106.cdf	761272.135740971
Fumarate	2NPH	1	132_O106.cdf	133370.454545455
Fumarate	2NPH	2	132_O106.cdf	17944.4396014944
Fumarate	2NPH	3	132_O106.cdf	1113.49315068493
Fumarate	2NPH	4	132_O106.cdf	0
Succinate	2NPH	0	132_O106.cdf	1387402.75217933
Succinate	2NPH	1	132_O106.cdf	250743.094645081
Succinate	2NPH	2	132_O106.cdf	38107.2602739726
Succinate	2NPH	3	132_O106.cdf	4809.02241594022
Succinate	2NPH	4	132_O106.cdf	203.960149439602
Malate	2NPH	0	132_O106.cdf	15225657.4097136
Malate	2NPH	1	132_O106.cdf	4068138.10087173
Malate	2NPH	2	132_O106.cdf	591942.378580324
Malate	2NPH	3	132_O106.cdf	68817.0112079701
Malate	2NPH	4	132_O106.cdf	0
Isocitrate	2NPH	0	132_O106.cdf	222458.879202989
Isocitrate	2NPH	1	132_O106.cdf	45993.9788293898
Isocitrate	2NPH	2	132_O106.cdf	8778.30635118306
Isocitrate	2NPH	3	132_O106.cdf	1384.24657534247
Isocitrate	2NPH	4	132_O106.cdf	1605.80946450809
Isocitrate	2NPH	5	132_O106.cdf	903.362391033624
Isocitrate	2NPH	6	132_O106.cdf	0
Citrate	2NPH	0	132_O106.cdf	7739424.33997509
Citrate	2NPH	1	132_O106.cdf	1551723.68617684
Citrate	2NPH	2	132_O106.cdf	371540.747198008
Citrate	2NPH	3	132_O106.cdf	57205.4109589041
Citrate	2NPH	4	132_O106.cdf	2460.12453300125
Citrate	2NPH	5	132_O106.cdf	0
Citrate	2NPH	6	132_O106.cdf	0
Oxaloacetate	2NPH	0	132_O106.cdf	24468.8729763387
Oxaloacetate	2NPH	1	132_O106.cdf	6768.66749688668
Oxaloacetate	2NPH	2	132_O106.cdf	2145.27397260274
Oxaloacetate	2NPH	3	132_O106.cdf	0
Oxaloacetate	2NPH	4	132_O106.cdf	172.621419676214
Oxoglutarate	3NPH	0	132_O106.cdf	9384027.11706102
Oxoglutarate	3NPH	1	132_O106.cdf	2517279.37733499
Oxoglutarate	3NPH	2	132_O106.cdf	545966.544209215
Oxoglutarate	3NPH	3	132_O106.cdf	87595.8156911582
Oxoglutarate	3NPH	4	132_O106.cdf	8505.98381070984
Oxoglutarate	3NPH	5	132_O106.cdf	0
Aconitate	3NPH	0	132_O106.cdf	23773.2938978829
Aconitate	3NPH	1	132_O106.cdf	7048.13823163138
Aconitate	3NPH	2	132_O106.cdf	2543.6799501868
Aconitate	3NPH	3	132_O106.cdf	526.145703611457
Aconitate	3NPH	4	132_O106.cdf	490.834371108344
Aconitate	3NPH	5	132_O106.cdf	166.86799501868
Aconitate	3NPH	6	132_O106.cdf	0
Glycerate	NPH	0	132_O106.cdf	250938.399750934
Glycerate	NPH	1	132_O106.cdf	22621.8742216687
Glycerate	NPH	2	132_O106.cdf	3216.95516811955
Glycerate	NPH	3	132_O106.cdf	276.282689912827
Glycolate	NPH	0	132_O106.cdf	27806.4196762142
Glycolate	NPH	1	132_O106.cdf	0
Glycolate	NPH	2	132_O106.cdf	0
Hydroxyglutarate	2NPH	0	132_O106.cdf	44245.3611457036
Hydroxyglutarate	2NPH	1	132_O106.cdf	8617.6400996264
Hydroxyglutarate	2NPH	2	132_O106.cdf	1199.26525529265
Hydroxyglutarate	2NPH	3	132_O106.cdf	0
Hydroxyglutarate	2NPH	4	132_O106.cdf	0
Hydroxyglutarate	2NPH	5	132_O106.cdf	0
Oxalate	2NPH	0	132_O106.cdf	10085078.4308842
Oxalate	2NPH	1	132_O106.cdf	1814879.18430884
Oxalate	2NPH	2	132_O106.cdf	231749.02241594
Itaconate	2NPH	0	132_O106.cdf	4399.29638854296
Itaconate	2NPH	1	132_O106.cdf	884.576587795766
Itaconate	2NPH	2	132_O106.cdf	0
Itaconate	2NPH	3	132_O106.cdf	0
Itaconate	2NPH	4	132_O106.cdf	32415.0684931507
Itaconate	2NPH	5	132_O106.cdf	5070.53549190536
Lactate	NPH	0	133_O107.cdf	0
Lactate	NPH	1	133_O107.cdf	0
Lactate	NPH	2	133_O107.cdf	0
Lactate	NPH	3	133_O107.cdf	0
Pyruvate	2NPH	0	133_O107.cdf	210736.18729097
Pyruvate	2NPH	1	133_O107.cdf	37853.0501672241
Pyruvate	2NPH	2	133_O107.cdf	5696.92976588629
Pyruvate	2NPH	3	133_O107.cdf	506.903010033445
Fumarate	2NPH	0	133_O107.cdf	633647.525083612
Fumarate	2NPH	1	133_O107.cdf	112291.090301003
Fumarate	2NPH	2	133_O107.cdf	16084.8361204013
Fumarate	2NPH	3	133_O107.cdf	1789.47157190635
Fumarate	2NPH	4	133_O107.cdf	0
Succinate	2NPH	0	133_O107.cdf	620150.762541806
Succinate	2NPH	1	133_O107.cdf	110492.909698997
Succinate	2NPH	2	133_O107.cdf	17514.5551839465
Succinate	2NPH	3	133_O107.cdf	2296.34782608696
Succinate	2NPH	4	133_O107.cdf	0
Malate	2NPH	0	133_O107.cdf	15548251.812709
Malate	2NPH	1	133_O107.cdf	3974043.75250836
Malate	2NPH	2	133_O107.cdf	580351.110367893
Malate	2NPH	3	133_O107.cdf	66876.9030100334
Malate	2NPH	4	133_O107.cdf	0
Isocitrate	2NPH	0	133_O107.cdf	268094.682274248
Isocitrate	2NPH	1	133_O107.cdf	57152.8160535117
Isocitrate	2NPH	2	133_O107.cdf	10516.5484949833
Isocitrate	2NPH	3	133_O107.cdf	1614.5618729097
Isocitrate	2NPH	4	133_O107.cdf	824.588628762542
Isocitrate	2NPH	5	133_O107.cdf	609.665551839465
Isocitrate	2NPH	6	133_O107.cdf	487.264214046823
Citrate	2NPH	0	133_O107.cdf	4265710.26086957
Citrate	2NPH	1	133_O107.cdf	809788.575250836
Citrate	2NPH	2	133_O107.cdf	271134.72909699
Citrate	2NPH	3	133_O107.cdf	42249.1906354515
Citrate	2NPH	4	133_O107.cdf	2618.29431438127
Citrate	2NPH	5	133_O107.cdf	0
Citrate	2NPH	6	133_O107.cdf	0
Oxaloacetate	2NPH	0	133_O107.cdf	15205.6053511706
Oxaloacetate	2NPH	1	133_O107.cdf	4202.40802675585
Oxaloacetate	2NPH	2	133_O107.cdf	1322.14715719064
Oxaloacetate	2NPH	3	133_O107.cdf	0
Oxaloacetate	2NPH	4	133_O107.cdf	0
Oxoglutarate	3NPH	0	133_O107.cdf	2357859.18394649
Oxoglutarate	3NPH	1	133_O107.cdf	626728.488294314
Oxoglutarate	3NPH	2	133_O107.cdf	152281.692307692
Oxoglutarate	3NPH	3	133_O107.cdf	26459.9732441472
Oxoglutarate	3NPH	4	133_O107.cdf	2414.58193979933
Oxoglutarate	3NPH	5	133_O107.cdf	0
Aconitate	3NPH	0	133_O107.cdf	12469.2976588629
Aconitate	3NPH	1	133_O107.cdf	3041.05685618729
Aconitate	3NPH	2	133_O107.cdf	1940.50836120401
Aconitate	3NPH	3	133_O107.cdf	398.341137123746
Aconitate	3NPH	4	133_O107.cdf	0
Aconitate	3NPH	5	133_O107.cdf	103.678929765886
Aconitate	3NPH	6	133_O107.cdf	0
Glycerate	NPH	0	133_O107.cdf	65699.1237458194
Glycerate	NPH	1	133_O107.cdf	5704.3143812709
Glycerate	NPH	2	133_O107.cdf	1303.09698996656
Glycerate	NPH	3	133_O107.cdf	0
Glycolate	NPH	0	133_O107.cdf	0
Glycolate	NPH	1	133_O107.cdf	0
Glycolate	NPH	2	133_O107.cdf	0
Hydroxyglutarate	2NPH	0	133_O107.cdf	18980.6555183946
Hydroxyglutarate	2NPH	1	133_O107.cdf	3546.20066889632
Hydroxyglutarate	2NPH	2	133_O107.cdf	665.023411371238
Hydroxyglutarate	2NPH	3	133_O107.cdf	0
Hydroxyglutarate	2NPH	4	133_O107.cdf	0
Hydroxyglutarate	2NPH	5	133_O107.cdf	0
Oxalate	2NPH	0	133_O107.cdf	11127937.3110368
Oxalate	2NPH	1	133_O107.cdf	2010658.82943144
Oxalate	2NPH	2	133_O107.cdf	263302.943143813
Itaconate	2NPH	0	133_O107.cdf	1582.09364548495
Itaconate	2NPH	1	133_O107.cdf	172
Itaconate	2NPH	2	133_O107.cdf	0
Itaconate	2NPH	3	133_O107.cdf	116.983277591973
Itaconate	2NPH	4	133_O107.cdf	43602.4347826087
Itaconate	2NPH	5	133_O107.cdf	10367.5518394649
Lactate	NPH	0	134_O108.cdf	0
Lactate	NPH	1	134_O108.cdf	0
Lactate	NPH	2	134_O108.cdf	0
Lactate	NPH	3	134_O108.cdf	0
Pyruvate	2NPH	0	134_O108.cdf	156151.986842105
Pyruvate	2NPH	1	134_O108.cdf	25597.2105263158
Pyruvate	2NPH	2	134_O108.cdf	4520.71052631579
Pyruvate	2NPH	3	134_O108.cdf	443.296052631579
Fumarate	2NPH	0	134_O108.cdf	341469.532894737
Fumarate	2NPH	1	134_O108.cdf	60351.625
Fumarate	2NPH	2	134_O108.cdf	9769.61184210526
Fumarate	2NPH	3	134_O108.cdf	816.210526315789
Fumarate	2NPH	4	134_O108.cdf	0
Succinate	2NPH	0	134_O108.cdf	519167.921052632
Succinate	2NPH	1	134_O108.cdf	98208.0197368421
Succinate	2NPH	2	134_O108.cdf	15212.2302631579
Succinate	2NPH	3	134_O108.cdf	1714.77631578947
Succinate	2NPH	4	134_O108.cdf	0
Malate	2NPH	0	134_O108.cdf	13160893.3092105
Malate	2NPH	1	134_O108.cdf	3166794.95394737
Malate	2NPH	2	134_O108.cdf	470498.578947368
Malate	2NPH	3	134_O108.cdf	53961.302631579
Malate	2NPH	4	134_O108.cdf	0
Isocitrate	2NPH	0	134_O108.cdf	294197.460526316
Isocitrate	2NPH	1	134_O108.cdf	63023.8421052632
Isocitrate	2NPH	2	134_O108.cdf	11935.5526315789
Isocitrate	2NPH	3	134_O108.cdf	1926.44736842105
Isocitrate	2NPH	4	134_O108.cdf	445.96052631579
Isocitrate	2NPH	5	134_O108.cdf	793.440789473684
Isocitrate	2NPH	6	134_O108.cdf	0
Citrate	2NPH	0	134_O108.cdf	3329789.75
Citrate	2NPH	1	134_O108.cdf	639261.848684211
Citrate	2NPH	2	134_O108.cdf	334214.532894737
Citrate	2NPH	3	134_O108.cdf	53742.0394736842
Citrate	2NPH	4	134_O108.cdf	3062.38815789474
Citrate	2NPH	5	134_O108.cdf	0
Citrate	2NPH	6	134_O108.cdf	0
Oxaloacetate	2NPH	0	134_O108.cdf	7484.84868421053
Oxaloacetate	2NPH	1	134_O108.cdf	1815.09868421053
Oxaloacetate	2NPH	2	134_O108.cdf	693.769736842105
Oxaloacetate	2NPH	3	134_O108.cdf	0
Oxaloacetate	2NPH	4	134_O108.cdf	0
Oxoglutarate	3NPH	0	134_O108.cdf	2023400.78289474
Oxoglutarate	3NPH	1	134_O108.cdf	557169.684210526
Oxoglutarate	3NPH	2	134_O108.cdf	152838.144736842
Oxoglutarate	3NPH	3	134_O108.cdf	28381.1578947368
Oxoglutarate	3NPH	4	134_O108.cdf	3431.16447368421
Oxoglutarate	3NPH	5	134_O108.cdf	355.697368421053
Aconitate	3NPH	0	134_O108.cdf	7763.84868421053
Aconitate	3NPH	1	134_O108.cdf	2531.1052631579
Aconitate	3NPH	2	134_O108.cdf	1577.46052631579
Aconitate	3NPH	3	134_O108.cdf	351.888157894737
Aconitate	3NPH	4	134_O108.cdf	0
Aconitate	3NPH	5	134_O108.cdf	50.6842105263158
Aconitate	3NPH	6	134_O108.cdf	0
Glycerate	NPH	0	134_O108.cdf	55493.5460526316
Glycerate	NPH	1	134_O108.cdf	5157.80263157895
Glycerate	NPH	2	134_O108.cdf	927.907894736842
Glycerate	NPH	3	134_O108.cdf	0
Glycolate	NPH	0	134_O108.cdf	0
Glycolate	NPH	1	134_O108.cdf	0
Glycolate	NPH	2	134_O108.cdf	0
Hydroxyglutarate	2NPH	0	134_O108.cdf	14655.4078947368
Hydroxyglutarate	2NPH	1	134_O108.cdf	3410.67763157895
Hydroxyglutarate	2NPH	2	134_O108.cdf	904.58552631579
