sample;metabolite;derivative;isotopologue
067_A47.cdf;Lysine;AccQ;0
067_A47.cdf;Lysine;AccQ;1
067_A47.cdf;Lysine;AccQ;2
067_A47.cdf;Lysine;AccQ;3
067_A47.cdf;Lysine;AccQ;4
067_A47.cdf;Lysine;AccQ;5
067_A47.cdf;Lysine;AccQ;6
067_A47.cdf;Methionine;AccQ;0
067_A47.cdf;Methionine;AccQ;1
067_A47.cdf;Methionine;AccQ;2
067_A47.cdf;Methionine;AccQ;3
067_A47.cdf;Methionine;AccQ;4
067_A47.cdf;Methionine;AccQ;5
067_A47.cdf;Norvaline;AccQ;0
067_A47.cdf;Norvaline;AccQ;1
067_A47.cdf;Norvaline;AccQ;2
067_A47.cdf;Norvaline;AccQ;3
067_A47.cdf;Norvaline;AccQ;4
067_A47.cdf;Norvaline;AccQ;5
067_A47.cdf;Phenylalanine;AccQ;0
067_A47.cdf;Phenylalanine;AccQ;1
067_A47.cdf;Phenylalanine;AccQ;2
067_A47.cdf;Phenylalanine;AccQ;3
067_A47.cdf;Phenylalanine;AccQ;4
067_A47.cdf;Phenylalanine;AccQ;5
067_A47.cdf;Phenylalanine;AccQ;6
067_A47.cdf;Phenylalanine;AccQ;7
067_A47.cdf;Phenylalanine;AccQ;8
067_A47.cdf;Phenylalanine;AccQ;9
067_A47.cdf;Proline;AccQ;0
067_A47.cdf;Proline;AccQ;1
067_A47.cdf;Proline;AccQ;2
067_A47.cdf;Proline;AccQ;3
067_A47.cdf;Proline;AccQ;4
067_A47.cdf;Proline;AccQ;5
067_A47.cdf;Serine;AccQ;0
067_A47.cdf;Serine;AccQ;1
067_A47.cdf;Serine;AccQ;2
067_A47.cdf;Serine;AccQ;3
067_A47.cdf;Threonine;AccQ;0
067_A47.cdf;Threonine;AccQ;1
067_A47.cdf;Threonine;AccQ;2
067_A47.cdf;Threonine;AccQ;3
067_A47.cdf;Threonine;AccQ;4
067_A47.cdf;Tryptophan;AccQ;0
067_A47.cdf;Tryptophan;AccQ;1
067_A47.cdf;Tryptophan;AccQ;2
067_A47.cdf;Tryptophan;AccQ;3
067_A47.cdf;Tryptophan;AccQ;4
067_A47.cdf;Tryptophan;AccQ;5
067_A47.cdf;Tryptophan;AccQ;6
067_A47.cdf;Tryptophan;AccQ;7
067_A47.cdf;Tryptophan;AccQ;8
067_A47.cdf;Tryptophan;AccQ;9
067_A47.cdf;Tryptophan;AccQ;10
067_A47.cdf;Tryptophan;AccQ;11
067_A47.cdf;Tyrosine;AccQ;0
067_A47.cdf;Tyrosine;AccQ;1
067_A47.cdf;Tyrosine;AccQ;2
067_A47.cdf;Tyrosine;AccQ;3
067_A47.cdf;Tyrosine;AccQ;4
067_A47.cdf;Tyrosine;AccQ;5
067_A47.cdf;Tyrosine;AccQ;6
067_A47.cdf;Tyrosine;AccQ;7
067_A47.cdf;Tyrosine;AccQ;8
067_A47.cdf;Tyrosine;AccQ;9
067_A47.cdf;Valine;AccQ;0
067_A47.cdf;Valine;AccQ;1
067_A47.cdf;Valine;AccQ;2
067_A47.cdf;Valine;AccQ;3
067_A47.cdf;Valine;AccQ;4
067_A47.cdf;Valine;AccQ;5
067_A47.cdf;GABA;AccQ;0
067_A47.cdf;GABA;AccQ;1
067_A47.cdf;GABA;AccQ;2
067_A47.cdf;GABA;AccQ;3
067_A47.cdf;GABA;AccQ;4
067_A47.cdf;Glutamate;AccQ;0
067_A47.cdf;Glutamate;AccQ;1
067_A47.cdf;Glutamate;AccQ;2
067_A47.cdf;Glutamate;AccQ;3
067_A47.cdf;Glutamate;AccQ;4
067_A47.cdf;Glutamate;AccQ;5
067_A47.cdf;Ornithine;2AccQ;0
067_A47.cdf;Ornithine;2AccQ;1
067_A47.cdf;Ornithine;2AccQ;2
067_A47.cdf;Ornithine;2AccQ;3
067_A47.cdf;Ornithine;2AccQ;4
067_A47.cdf;Ornithine;2AccQ;5
068_A48.cdf;Alanine;AccQ;0
068_A48.cdf;Alanine;AccQ;1
068_A48.cdf;Alanine;AccQ;2
068_A48.cdf;Alanine;AccQ;3
068_A48.cdf;Arginine;AccQ;0
068_A48.cdf;Arginine;AccQ;1
068_A48.cdf;Arginine;AccQ;2
068_A48.cdf;Arginine;AccQ;3
068_A48.cdf;Arginine;AccQ;4
068_A48.cdf;Arginine;AccQ;5
068_A48.cdf;Arginine;AccQ;6
068_A48.cdf;Asparagine;AccQ;0
068_A48.cdf;Asparagine;AccQ;1
068_A48.cdf;Asparagine;AccQ;2
068_A48.cdf;Asparagine;AccQ;3
068_A48.cdf;Asparagine;AccQ;4
068_A48.cdf;Aspartate;AccQ;0
068_A48.cdf;Aspartate;AccQ;1
068_A48.cdf;Aspartate;AccQ;2
068_A48.cdf;Aspartate;AccQ;3
068_A48.cdf;Aspartate;AccQ;4
068_A48.cdf;Citrulline;AccQ;0
068_A48.cdf;Citrulline;AccQ;1
068_A48.cdf;Citrulline;AccQ;2
068_A48.cdf;Citrulline;AccQ;3
068_A48.cdf;Citrulline;AccQ;4
068_A48.cdf;Citrulline;AccQ;5
068_A48.cdf;Citrulline;AccQ;6
068_A48.cdf;Glutamine;AccQ;0
068_A48.cdf;Glutamine;AccQ;1
068_A48.cdf;Glutamine;AccQ;2
068_A48.cdf;Glutamine;AccQ;3
068_A48.cdf;Glutamine;AccQ;4
068_A48.cdf;Glutamine;AccQ;5
068_A48.cdf;Glycine;AccQ;0
068_A48.cdf;Glycine;AccQ;1
068_A48.cdf;Glycine;AccQ;2
068_A48.cdf;Histidine;AccQ;0
068_A48.cdf;Histidine;AccQ;1
068_A48.cdf;Histidine;AccQ;2
068_A48.cdf;Histidine;AccQ;3
068_A48.cdf;Histidine;AccQ;4
068_A48.cdf;Histidine;AccQ;5
068_A48.cdf;Histidine;AccQ;6
068_A48.cdf;Isoleucine;AccQ;0
068_A48.cdf;Isoleucine;AccQ;1
068_A48.cdf;Isoleucine;AccQ;2
068_A48.cdf;Isoleucine;AccQ;3
068_A48.cdf;Isoleucine;AccQ;4
068_A48.cdf;Isoleucine;AccQ;5
068_A48.cdf;Isoleucine;AccQ;6
068_A48.cdf;Leucine;AccQ;0
068_A48.cdf;Leucine;AccQ;1
068_A48.cdf;Leucine;AccQ;2
068_A48.cdf;Leucine;AccQ;3
068_A48.cdf;Leucine;AccQ;4
068_A48.cdf;Leucine;AccQ;5
068_A48.cdf;Leucine;AccQ;6
068_A48.cdf;Lysine;AccQ;0
068_A48.cdf;Lysine;AccQ;1
068_A48.cdf;Lysine;AccQ;2
068_A48.cdf;Lysine;AccQ;3
068_A48.cdf;Lysine;AccQ;4
068_A48.cdf;Lysine;AccQ;5
068_A48.cdf;Lysine;AccQ;6
068_A48.cdf;Methionine;AccQ;0
068_A48.cdf;Methionine;AccQ;1
068_A48.cdf;Methionine;AccQ;2
068_A48.cdf;Methionine;AccQ;3
068_A48.cdf;Methionine;AccQ;4
068_A48.cdf;Methionine;AccQ;5
068_A48.cdf;Norvaline;AccQ;0
068_A48.cdf;Norvaline;AccQ;1
068_A48.cdf;Norvaline;AccQ;2
068_A48.cdf;Norvaline;AccQ;3
068_A48.cdf;Norvaline;AccQ;4
068_A48.cdf;Norvaline;AccQ;5
068_A48.cdf;Phenylalanine;AccQ;0
068_A48.cdf;Phenylalanine;AccQ;1
068_A48.cdf;Phenylalanine;AccQ;2
068_A48.cdf;Phenylalanine;AccQ;3
068_A48.cdf;Phenylalanine;AccQ;4
068_A48.cdf;Phenylalanine;AccQ;5
068_A48.cdf;Phenylalanine;AccQ;6
068_A48.cdf;Phenylalanine;AccQ;7
068_A48.cdf;Phenylalanine;AccQ;8
068_A48.cdf;Phenylalanine;AccQ;9
068_A48.cdf;Proline;AccQ;0
068_A48.cdf;Proline;AccQ;1
068_A48.cdf;Proline;AccQ;2
068_A48.cdf;Proline;AccQ;3
068_A48.cdf;Proline;AccQ;4
068_A48.cdf;Proline;AccQ;5
068_A48.cdf;Serine;AccQ;0
068_A48.cdf;Serine;AccQ;1
068_A48.cdf;Serine;AccQ;2
068_A48.cdf;Serine;AccQ;3
068_A48.cdf;Threonine;AccQ;0
068_A48.cdf;Threonine;AccQ;1
068_A48.cdf;Threonine;AccQ;2
068_A48.cdf;Threonine;AccQ;3
068_A48.cdf;Threonine;AccQ;4
068_A48.cdf;Tryptophan;AccQ;0
068_A48.cdf;Tryptophan;AccQ;1
068_A48.cdf;Tryptophan;AccQ;2
068_A48.cdf;Tryptophan;AccQ;3
068_A48.cdf;Tryptophan;AccQ;4
068_A48.cdf;Tryptophan;AccQ;5
068_A48.cdf;Tryptophan;AccQ;6
068_A48.cdf;Tryptophan;AccQ;7
068_A48.cdf;Tryptophan;AccQ;8
068_A48.cdf;Tryptophan;AccQ;9
068_A48.cdf;Tryptophan;AccQ;10
068_A48.cdf;Tryptophan;AccQ;11
068_A48.cdf;Tyrosine;AccQ;0
068_A48.cdf;Tyrosine;AccQ;1
068_A48.cdf;Tyrosine;AccQ;2
068_A48.cdf;Tyrosine;AccQ;3
068_A48.cdf;Tyrosine;AccQ;4
068_A48.cdf;Tyrosine;AccQ;5
068_A48.cdf;Tyrosine;AccQ;6
068_A48.cdf;Tyrosine;AccQ;7
068_A48.cdf;Tyrosine;AccQ;8
068_A48.cdf;Tyrosine;AccQ;9
068_A48.cdf;Valine;AccQ;0
068_A48.cdf;Valine;AccQ;1
068_A48.cdf;Valine;AccQ;2
068_A48.cdf;Valine;AccQ;3
068_A48.cdf;Valine;AccQ;4
068_A48.cdf;Valine;AccQ;5
068_A48.cdf;GABA;AccQ;0
068_A48.cdf;GABA;AccQ;1
068_A48.cdf;GABA;AccQ;2
068_A48.cdf;GABA;AccQ;3
068_A48.cdf;GABA;AccQ;4
068_A48.cdf;Glutamate;AccQ;0
068_A48.cdf;Glutamate;AccQ;1
068_A48.cdf;Glutamate;AccQ;2
068_A48.cdf;Glutamate;AccQ;3
068_A48.cdf;Glutamate;AccQ;4
068_A48.cdf;Glutamate;AccQ;5
068_A48.cdf;Ornithine;2AccQ;0
068_A48.cdf;Ornithine;2AccQ;1
068_A48.cdf;Ornithine;2AccQ;2
068_A48.cdf;Ornithine;2AccQ;3
068_A48.cdf;Ornithine;2AccQ;4
068_A48.cdf;Ornithine;2AccQ;5
069_A49.cdf;Alanine;AccQ;0
069_A49.cdf;Alanine;AccQ;1
069_A49.cdf;Alanine;AccQ;2
069_A49.cdf;Alanine;AccQ;3
069_A49.cdf;Arginine;AccQ;0
069_A49.cdf;Arginine;AccQ;1
069_A49.cdf;Arginine;AccQ;2
069_A49.cdf;Arginine;AccQ;3
069_A49.cdf;Arginine;AccQ;4
069_A49.cdf;Arginine;AccQ;5
069_A49.cdf;Arginine;AccQ;6
069_A49.cdf;Asparagine;AccQ;0
069_A49.cdf;Asparagine;AccQ;1
069_A49.cdf;Asparagine;AccQ;2
069_A49.cdf;Asparagine;AccQ;3
069_A49.cdf;Asparagine;AccQ;4
069_A49.cdf;Aspartate;AccQ;0
069_A49.cdf;Aspartate;AccQ;1
069_A49.cdf;Aspartate;AccQ;2
069_A49.cdf;Aspartate;AccQ;3
069_A49.cdf;Aspartate;AccQ;4
069_A49.cdf;Citrulline;AccQ;0
069_A49.cdf;Citrulline;AccQ;1
069_A49.cdf;Citrulline;AccQ;2
069_A49.cdf;Citrulline;AccQ;3
069_A49.cdf;Citrulline;AccQ;4
069_A49.cdf;Citrulline;AccQ;5
069_A49.cdf;Citrulline;AccQ;6
069_A49.cdf;Glutamine;AccQ;0
069_A49.cdf;Glutamine;AccQ;1
069_A49.cdf;Glutamine;AccQ;2
069_A49.cdf;Glutamine;AccQ;3
069_A49.cdf;Glutamine;AccQ;4
069_A49.cdf;Glutamine;AccQ;5
069_A49.cdf;Glycine;AccQ;0
069_A49.cdf;Glycine;AccQ;1
069_A49.cdf;Glycine;AccQ;2
069_A49.cdf;Histidine;AccQ;0
069_A49.cdf;Histidine;AccQ;1
069_A49.cdf;Histidine;AccQ;2
069_A49.cdf;Histidine;AccQ;3
069_A49.cdf;Histidine;AccQ;4
069_A49.cdf;Histidine;AccQ;5
069_A49.cdf;Histidine;AccQ;6
069_A49.cdf;Isoleucine;AccQ;0
069_A49.cdf;Isoleucine;AccQ;1
069_A49.cdf;Isoleucine;AccQ;2
069_A49.cdf;Isoleucine;AccQ;3
069_A49.cdf;Isoleucine;AccQ;4
069_A49.cdf;Isoleucine;AccQ;5
069_A49.cdf;Isoleucine;AccQ;6
069_A49.cdf;Leucine;AccQ;0
069_A49.cdf;Leucine;AccQ;1
069_A49.cdf;Leucine;AccQ;2
069_A49.cdf;Leucine;AccQ;3
069_A49.cdf;Leucine;AccQ;4
069_A49.cdf;Leucine;AccQ;5
069_A49.cdf;Leucine;AccQ;6
069_A49.cdf;Lysine;AccQ;0
069_A49.cdf;Lysine;AccQ;1
069_A49.cdf;Lysine;AccQ;2
069_A49.cdf;Lysine;AccQ;3
069_A49.cdf;Lysine;AccQ;4
069_A49.cdf;Lysine;AccQ;5
069_A49.cdf;Lysine;AccQ;6
069_A49.cdf;Methionine;AccQ;0
069_A49.cdf;Methionine;AccQ;1
069_A49.cdf;Methionine;AccQ;2
069_A49.cdf;Methionine;AccQ;3
069_A49.cdf;Methionine;AccQ;4
069_A49.cdf;Methionine;AccQ;5
069_A49.cdf;Norvaline;AccQ;0
069_A49.cdf;Norvaline;AccQ;1
069_A49.cdf;Norvaline;AccQ;2
069_A49.cdf;Norvaline;AccQ;3
069_A49.cdf;Norvaline;AccQ;4
069_A49.cdf;Norvaline;AccQ;5
069_A49.cdf;Phenylalanine;AccQ;0
069_A49.cdf;Phenylalanine;AccQ;1
069_A49.cdf;Phenylalanine;AccQ;2
069_A49.cdf;Phenylalanine;AccQ;3
069_A49.cdf;Phenylalanine;AccQ;4
069_A49.cdf;Phenylalanine;AccQ;5
069_A49.cdf;Phenylalanine;AccQ;6
069_A49.cdf;Phenylalanine;AccQ;7
069_A49.cdf;Phenylalanine;AccQ;8
069_A49.cdf;Phenylalanine;AccQ;9
069_A49.cdf;Proline;AccQ;0
069_A49.cdf;Proline;AccQ;1
069_A49.cdf;Proline;AccQ;2
069_A49.cdf;Proline;AccQ;3
069_A49.cdf;Proline;AccQ;4
069_A49.cdf;Proline;AccQ;5
069_A49.cdf;Serine;AccQ;0
069_A49.cdf;Serine;AccQ;1
069_A49.cdf;Serine;AccQ;2
069_A49.cdf;Serine;AccQ;3
069_A49.cdf;Threonine;AccQ;0
069_A49.cdf;Threonine;AccQ;1
069_A49.cdf;Threonine;AccQ;2
069_A49.cdf;Threonine;AccQ;3
069_A49.cdf;Threonine;AccQ;4
069_A49.cdf;Tryptophan;AccQ;0
069_A49.cdf;Tryptophan;AccQ;1
069_A49.cdf;Tryptophan;AccQ;2
069_A49.cdf;Tryptophan;AccQ;3
069_A49.cdf;Tryptophan;AccQ;4
069_A49.cdf;Tryptophan;AccQ;5
069_A49.cdf;Tryptophan;AccQ;6
069_A49.cdf;Tryptophan;AccQ;7
069_A49.cdf;Tryptophan;AccQ;8
069_A49.cdf;Tryptophan;AccQ;9
069_A49.cdf;Tryptophan;AccQ;10
069_A49.cdf;Tryptophan;AccQ;11
069_A49.cdf;Tyrosine;AccQ;0
069_A49.cdf;Tyrosine;AccQ;1
069_A49.cdf;Tyrosine;AccQ;2
069_A49.cdf;Tyrosine;AccQ;3
069_A49.cdf;Tyrosine;AccQ;4
069_A49.cdf;Tyrosine;AccQ;5
069_A49.cdf;Tyrosine;AccQ;6
069_A49.cdf;Tyrosine;AccQ;7
069_A49.cdf;Tyrosine;AccQ;8
069_A49.cdf;Tyrosine;AccQ;9
069_A49.cdf;Valine;AccQ;0
069_A49.cdf;Valine;AccQ;1
069_A49.cdf;Valine;AccQ;2
069_A49.cdf;Valine;AccQ;3
069_A49.cdf;Valine;AccQ;4
069_A49.cdf;Valine;AccQ;5
069_A49.cdf;GABA;AccQ;0
069_A49.cdf;GABA;AccQ;1
069_A49.cdf;GABA;AccQ;2
069_A49.cdf;GABA;AccQ;3
069_A49.cdf;GABA;AccQ;4
069_A49.cdf;Glutamate;AccQ;0
069_A49.cdf;Glutamate;AccQ;1
069_A49.cdf;Glutamate;AccQ;2
069_A49.cdf;Glutamate;AccQ;3
069_A49.cdf;Glutamate;AccQ;4
069_A49.cdf;Glutamate;AccQ;5
069_A49.cdf;Ornithine;2AccQ;0
069_A49.cdf;Ornithine;2AccQ;1
069_A49.cdf;Ornithine;2AccQ;2
069_A49.cdf;Ornithine;2AccQ;3
069_A49.cdf;Ornithine;2AccQ;4
069_A49.cdf;Ornithine;2AccQ;5
022_A5.cdf;Alanine;AccQ;0
022_A5.cdf;Alanine;AccQ;1
022_A5.cdf;Alanine;AccQ;2
022_A5.cdf;Alanine;AccQ;3
022_A5.cdf;Arginine;AccQ;0
022_A5.cdf;Arginine;AccQ;1
022_A5.cdf;Arginine;AccQ;2
022_A5.cdf;Arginine;AccQ;3
022_A5.cdf;Arginine;AccQ;4
022_A5.cdf;Arginine;AccQ;5
022_A5.cdf;Arginine;AccQ;6
022_A5.cdf;Asparagine;AccQ;0
022_A5.cdf;Asparagine;AccQ;1
022_A5.cdf;Asparagine;AccQ;2
022_A5.cdf;Asparagine;AccQ;3
022_A5.cdf;Asparagine;AccQ;4
022_A5.cdf;Aspartate;AccQ;0
022_A5.cdf;Aspartate;AccQ;1
022_A5.cdf;Aspartate;AccQ;2
022_A5.cdf;Aspartate;AccQ;3
022_A5.cdf;Aspartate;AccQ;4
022_A5.cdf;Citrulline;AccQ;0
022_A5.cdf;Citrulline;AccQ;1
022_A5.cdf;Citrulline;AccQ;2
022_A5.cdf;Citrulline;AccQ;3
022_A5.cdf;Citrulline;AccQ;4
022_A5.cdf;Citrulline;AccQ;5
022_A5.cdf;Citrulline;AccQ;6
022_A5.cdf;Glutamine;AccQ;0
022_A5.cdf;Glutamine;AccQ;1
022_A5.cdf;Glutamine;AccQ;2
022_A5.cdf;Glutamine;AccQ;3
022_A5.cdf;Glutamine;AccQ;4
022_A5.cdf;Glutamine;AccQ;5
022_A5.cdf;Glycine;AccQ;0
022_A5.cdf;Glycine;AccQ;1
022_A5.cdf;Glycine;AccQ;2
022_A5.cdf;Histidine;AccQ;0
022_A5.cdf;Histidine;AccQ;1
022_A5.cdf;Histidine;AccQ;2
022_A5.cdf;Histidine;AccQ;3
022_A5.cdf;Histidine;AccQ;4
022_A5.cdf;Histidine;AccQ;5
022_A5.cdf;Histidine;AccQ;6
022_A5.cdf;Isoleucine;AccQ;0
022_A5.cdf;Isoleucine;AccQ;1
022_A5.cdf;Isoleucine;AccQ;2
022_A5.cdf;Isoleucine;AccQ;3
022_A5.cdf;Isoleucine;AccQ;4
022_A5.cdf;Isoleucine;AccQ;5
022_A5.cdf;Isoleucine;AccQ;6
022_A5.cdf;Leucine;AccQ;0
022_A5.cdf;Leucine;AccQ;1
022_A5.cdf;Leucine;AccQ;2
022_A5.cdf;Leucine;AccQ;3
022_A5.cdf;Leucine;AccQ;4
022_A5.cdf;Leucine;AccQ;5
022_A5.cdf;Leucine;AccQ;6
022_A5.cdf;Lysine;AccQ;0
022_A5.cdf;Lysine;AccQ;1
022_A5.cdf;Lysine;AccQ;2
022_A5.cdf;Lysine;AccQ;3
022_A5.cdf;Lysine;AccQ;4
022_A5.cdf;Lysine;AccQ;5
022_A5.cdf;Lysine;AccQ;6
022_A5.cdf;Methionine;AccQ;0
022_A5.cdf;Methionine;AccQ;1
022_A5.cdf;Methionine;AccQ;2
022_A5.cdf;Methionine;AccQ;3
022_A5.cdf;Methionine;AccQ;4
022_A5.cdf;Methionine;AccQ;5
022_A5.cdf;Norvaline;AccQ;0
022_A5.cdf;Norvaline;AccQ;1
022_A5.cdf;Norvaline;AccQ;2
022_A5.cdf;Norvaline;AccQ;3
022_A5.cdf;Norvaline;AccQ;4
022_A5.cdf;Norvaline;AccQ;5
022_A5.cdf;Phenylalanine;AccQ;0
022_A5.cdf;Phenylalanine;AccQ;1
022_A5.cdf;Phenylalanine;AccQ;2
022_A5.cdf;Phenylalanine;AccQ;3
022_A5.cdf;Phenylalanine;AccQ;4
022_A5.cdf;Phenylalanine;AccQ;5
022_A5.cdf;Phenylalanine;AccQ;6
022_A5.cdf;Phenylalanine;AccQ;7
022_A5.cdf;Phenylalanine;AccQ;8
022_A5.cdf;Phenylalanine;AccQ;9
022_A5.cdf;Proline;AccQ;0
022_A5.cdf;Proline;AccQ;1
022_A5.cdf;Proline;AccQ;2
022_A5.cdf;Proline;AccQ;3
022_A5.cdf;Proline;AccQ;4
022_A5.cdf;Proline;AccQ;5
022_A5.cdf;Serine;AccQ;0
022_A5.cdf;Serine;AccQ;1
022_A5.cdf;Serine;AccQ;2
022_A5.cdf;Serine;AccQ;3
022_A5.cdf;Threonine;AccQ;0
022_A5.cdf;Threonine;AccQ;1
022_A5.cdf;Threonine;AccQ;2
022_A5.cdf;Threonine;AccQ;3
022_A5.cdf;Threonine;AccQ;4
022_A5.cdf;Tryptophan;AccQ;0
022_A5.cdf;Tryptophan;AccQ;1
022_A5.cdf;Tryptophan;AccQ;2
022_A5.cdf;Tryptophan;AccQ;3
022_A5.cdf;Tryptophan;AccQ;4
022_A5.cdf;Tryptophan;AccQ;5
022_A5.cdf;Tryptophan;AccQ;6
022_A5.cdf;Tryptophan;AccQ;7
022_A5.cdf;Tryptophan;AccQ;8
022_A5.cdf;Tryptophan;AccQ;9
022_A5.cdf;Tryptophan;AccQ;10
022_A5.cdf;Tryptophan;AccQ;11
022_A5.cdf;Tyrosine;AccQ;0
022_A5.cdf;Tyrosine;AccQ;1
022_A5.cdf;Tyrosine;AccQ;2
022_A5.cdf;Tyrosine;AccQ;3
022_A5.cdf;Tyrosine;AccQ;4
022_A5.cdf;Tyrosine;AccQ;5
022_A5.cdf;Tyrosine;AccQ;6
022_A5.cdf;Tyrosine;AccQ;7
022_A5.cdf;Tyrosine;AccQ;8
022_A5.cdf;Tyrosine;AccQ;9
022_A5.cdf;Valine;AccQ;0
022_A5.cdf;Valine;AccQ;1
022_A5.cdf;Valine;AccQ;2
022_A5.cdf;Valine;AccQ;3
022_A5.cdf;Valine;AccQ;4
022_A5.cdf;Valine;AccQ;5
022_A5.cdf;GABA;AccQ;0
022_A5.cdf;GABA;AccQ;1
022_A5.cdf;GABA;AccQ;2
022_A5.cdf;GABA;AccQ;3
022_A5.cdf;GABA;AccQ;4
022_A5.cdf;Glutamate;AccQ;0
022_A5.cdf;Glutamate;AccQ;1
022_A5.cdf;Glutamate;AccQ;2
022_A5.cdf;Glutamate;AccQ;3
022_A5.cdf;Glutamate;AccQ;4
022_A5.cdf;Glutamate;AccQ;5
022_A5.cdf;Ornithine;2AccQ;0
022_A5.cdf;Ornithine;2AccQ;1
022_A5.cdf;Ornithine;2AccQ;2
022_A5.cdf;Ornithine;2AccQ;3
022_A5.cdf;Ornithine;2AccQ;4
022_A5.cdf;Ornithine;2AccQ;5
070_A50.cdf;Alanine;AccQ;0
070_A50.cdf;Alanine;AccQ;1
070_A50.cdf;Alanine;AccQ;2
070_A50.cdf;Alanine;AccQ;3
070_A50.cdf;Arginine;AccQ;0
070_A50.cdf;Arginine;AccQ;1
070_A50.cdf;Arginine;AccQ;2
070_A50.cdf;Arginine;AccQ;3
070_A50.cdf;Arginine;AccQ;4
070_A50.cdf;Arginine;AccQ;5
070_A50.cdf;Arginine;AccQ;6
070_A50.cdf;Asparagine;AccQ;0
070_A50.cdf;Asparagine;AccQ;1
070_A50.cdf;Asparagine;AccQ;2
070_A50.cdf;Asparagine;AccQ;3
070_A50.cdf;Asparagine;AccQ;4
070_A50.cdf;Aspartate;AccQ;0
070_A50.cdf;Aspartate;AccQ;1
070_A50.cdf;Aspartate;AccQ;2
070_A50.cdf;Aspartate;AccQ;3
070_A50.cdf;Aspartate;AccQ;4
070_A50.cdf;Citrulline;AccQ;0
070_A50.cdf;Citrulline;AccQ;1
070_A50.cdf;Citrulline;AccQ;2
070_A50.cdf;Citrulline;AccQ;3
070_A50.cdf;Citrulline;AccQ;4
070_A50.cdf;Citrulline;AccQ;5
070_A50.cdf;Citrulline;AccQ;6
070_A50.cdf;Glutamine;AccQ;0
070_A50.cdf;Glutamine;AccQ;1
070_A50.cdf;Glutamine;AccQ;2
070_A50.cdf;Glutamine;AccQ;3
070_A50.cdf;Glutamine;AccQ;4
070_A50.cdf;Glutamine;AccQ;5
070_A50.cdf;Glycine;AccQ;0
070_A50.cdf;Glycine;AccQ;1
070_A50.cdf;Glycine;AccQ;2
070_A50.cdf;Histidine;AccQ;0
070_A50.cdf;Histidine;AccQ;1
070_A50.cdf;Histidine;AccQ;2
070_A50.cdf;Histidine;AccQ;3
070_A50.cdf;Histidine;AccQ;4
070_A50.cdf;Histidine;AccQ;5
070_A50.cdf;Histidine;AccQ;6
070_A50.cdf;Isoleucine;AccQ;0
070_A50.cdf;Isoleucine;AccQ;1
070_A50.cdf;Isoleucine;AccQ;2
070_A50.cdf;Isoleucine;AccQ;3
070_A50.cdf;Isoleucine;AccQ;4
070_A50.cdf;Isoleucine;AccQ;5
070_A50.cdf;Isoleucine;AccQ;6
070_A50.cdf;Leucine;AccQ;0
070_A50.cdf;Leucine;AccQ;1
070_A50.cdf;Leucine;AccQ;2
070_A50.cdf;Leucine;AccQ;3
070_A50.cdf;Leucine;AccQ;4
070_A50.cdf;Leucine;AccQ;5
070_A50.cdf;Leucine;AccQ;6
070_A50.cdf;Lysine;AccQ;0
070_A50.cdf;Lysine;AccQ;1
070_A50.cdf;Lysine;AccQ;2
070_A50.cdf;Lysine;AccQ;3
070_A50.cdf;Lysine;AccQ;4
070_A50.cdf;Lysine;AccQ;5
070_A50.cdf;Lysine;AccQ;6
070_A50.cdf;Methionine;AccQ;0
070_A50.cdf;Methionine;AccQ;1
070_A50.cdf;Methionine;AccQ;2
070_A50.cdf;Methionine;AccQ;3
070_A50.cdf;Methionine;AccQ;4
070_A50.cdf;Methionine;AccQ;5
070_A50.cdf;Norvaline;AccQ;0
070_A50.cdf;Norvaline;AccQ;1
070_A50.cdf;Norvaline;AccQ;2
070_A50.cdf;Norvaline;AccQ;3
070_A50.cdf;Norvaline;AccQ;4
070_A50.cdf;Norvaline;AccQ;5
070_A50.cdf;Phenylalanine;AccQ;0
070_A50.cdf;Phenylalanine;AccQ;1
070_A50.cdf;Phenylalanine;AccQ;2
070_A50.cdf;Phenylalanine;AccQ;3
070_A50.cdf;Phenylalanine;AccQ;4
070_A50.cdf;Phenylalanine;AccQ;5
070_A50.cdf;Phenylalanine;AccQ;6
070_A50.cdf;Phenylalanine;AccQ;7
070_A50.cdf;Phenylalanine;AccQ;8
070_A50.cdf;Phenylalanine;AccQ;9
070_A50.cdf;Proline;AccQ;0
070_A50.cdf;Proline;AccQ;1
070_A50.cdf;Proline;AccQ;2
070_A50.cdf;Proline;AccQ;3
070_A50.cdf;Proline;AccQ;4
070_A50.cdf;Proline;AccQ;5
070_A50.cdf;Serine;AccQ;0
070_A50.cdf;Serine;AccQ;1
070_A50.cdf;Serine;AccQ;2
070_A50.cdf;Serine;AccQ;3
070_A50.cdf;Threonine;AccQ;0
070_A50.cdf;Threonine;AccQ;1
070_A50.cdf;Threonine;AccQ;2
070_A50.cdf;Threonine;AccQ;3
070_A50.cdf;Threonine;AccQ;4
070_A50.cdf;Tryptophan;AccQ;0
070_A50.cdf;Tryptophan;AccQ;1
070_A50.cdf;Tryptophan;AccQ;2
070_A50.cdf;Tryptophan;AccQ;3
070_A50.cdf;Tryptophan;AccQ;4
070_A50.cdf;Tryptophan;AccQ;5
070_A50.cdf;Tryptophan;AccQ;6
070_A50.cdf;Tryptophan;AccQ;7
070_A50.cdf;Tryptophan;AccQ;8
