metabolite	derivative	isotopologue	sample	area
Threonine	AccQ	3	129_A103.cdf	5094
Threonine	AccQ	4	129_A103.cdf	0
Tryptophan	AccQ	0	129_A103.cdf	233257.358885017
Tryptophan	AccQ	1	129_A103.cdf	66379.8327526132
Tryptophan	AccQ	2	129_A103.cdf	9932.75958188153
Tryptophan	AccQ	3	129_A103.cdf	1565.6724738676
Tryptophan	AccQ	4	129_A103.cdf	0
Tryptophan	AccQ	5	129_A103.cdf	0
Tryptophan	AccQ	6	129_A103.cdf	0
Tryptophan	AccQ	7	129_A103.cdf	0
Tryptophan	AccQ	8	129_A103.cdf	0
Tryptophan	AccQ	9	129_A103.cdf	0
Tryptophan	AccQ	10	129_A103.cdf	0
Tryptophan	AccQ	11	129_A103.cdf	0
Tyrosine	AccQ	0	129_A103.cdf	159878.411149826
Tyrosine	AccQ	1	129_A103.cdf	39723.3728222997
Tyrosine	AccQ	2	129_A103.cdf	7119.3031358885
Tyrosine	AccQ	3	129_A103.cdf	908.989547038328
Tyrosine	AccQ	4	129_A103.cdf	0
Tyrosine	AccQ	5	129_A103.cdf	0
Tyrosine	AccQ	6	129_A103.cdf	0
Tyrosine	AccQ	7	129_A103.cdf	0
Tyrosine	AccQ	8	129_A103.cdf	0
Tyrosine	AccQ	9	129_A103.cdf	0
Valine	AccQ	0	129_A103.cdf	714827.177700348
Valine	AccQ	1	129_A103.cdf	148453.825783972
Valine	AccQ	2	129_A103.cdf	20697.3240418118
Valine	AccQ	3	129_A103.cdf	3371.24738675958
Valine	AccQ	4	129_A103.cdf	0
Valine	AccQ	5	129_A103.cdf	0
GABA	AccQ	0	129_A103.cdf	1641742.96167247
GABA	AccQ	1	129_A103.cdf	289480
GABA	AccQ	2	129_A103.cdf	38602.8083623693
GABA	AccQ	3	129_A103.cdf	7054.6968641115
GABA	AccQ	4	129_A103.cdf	0
Glutamate	AccQ	0	129_A103.cdf	2432985.69337979
Glutamate	AccQ	1	129_A103.cdf	496210.682926829
Glutamate	AccQ	2	129_A103.cdf	85173.5679442509
Glutamate	AccQ	3	129_A103.cdf	10239.8536585366
Glutamate	AccQ	4	129_A103.cdf	86.0487804878049
Glutamate	AccQ	5	129_A103.cdf	0
Ornithine	2AccQ	0	129_A103.cdf	4836.82926829268
Ornithine	2AccQ	1	129_A103.cdf	2697.93728222997
Ornithine	2AccQ	2	129_A103.cdf	157.749128919861
Ornithine	2AccQ	3	129_A103.cdf	57.3449477351916
Ornithine	2AccQ	4	129_A103.cdf	0
Ornithine	2AccQ	5	129_A103.cdf	0
Alanine	AccQ	0	130_A104.cdf	398547.090190915
Alanine	AccQ	1	130_A104.cdf	76515.4575378539
Alanine	AccQ	2	130_A104.cdf	9260.52007899934
Alanine	AccQ	3	130_A104.cdf	1809.93416721527
Arginine	AccQ	0	130_A104.cdf	46336.629361422
Arginine	AccQ	1	130_A104.cdf	9052.23831468071
Arginine	AccQ	2	130_A104.cdf	900.276497695853
Arginine	AccQ	3	130_A104.cdf	0
Arginine	AccQ	4	130_A104.cdf	0
Arginine	AccQ	5	130_A104.cdf	0
Arginine	AccQ	6	130_A104.cdf	0
Asparagine	AccQ	0	130_A104.cdf	377765.747202107
Asparagine	AccQ	1	130_A104.cdf	73777.1362738644
Asparagine	AccQ	2	130_A104.cdf	10969.9210006583
Asparagine	AccQ	3	130_A104.cdf	916.747860434496
Asparagine	AccQ	4	130_A104.cdf	0
Aspartate	AccQ	0	130_A104.cdf	2181132.37656353
Aspartate	AccQ	1	130_A104.cdf	401818.610928242
Aspartate	AccQ	2	130_A104.cdf	68201.4219881501
Aspartate	AccQ	3	130_A104.cdf	8716.21461487821
Aspartate	AccQ	4	130_A104.cdf	0
Citrulline	AccQ	0	130_A104.cdf	41058.3870967742
Citrulline	AccQ	1	130_A104.cdf	7919.3745885451
Citrulline	AccQ	2	130_A104.cdf	2135.30612244898
Citrulline	AccQ	3	130_A104.cdf	357.287689269256
Citrulline	AccQ	4	130_A104.cdf	0
Citrulline	AccQ	5	130_A104.cdf	0
Citrulline	AccQ	6	130_A104.cdf	0
Glutamine	AccQ	0	130_A104.cdf	1304170.34233048
Glutamine	AccQ	1	130_A104.cdf	231315.036208032
Glutamine	AccQ	2	130_A104.cdf	35270.1579986833
Glutamine	AccQ	3	130_A104.cdf	4968.67017774852
Glutamine	AccQ	4	130_A104.cdf	493.85780118499
Glutamine	AccQ	5	130_A104.cdf	0
Glycine	AccQ	0	130_A104.cdf	129574.792626728
Glycine	AccQ	1	130_A104.cdf	21511.1191573404
Glycine	AccQ	2	130_A104.cdf	2298.10401579987
Histidine	AccQ	0	130_A104.cdf	51948.4331797235
Histidine	AccQ	1	130_A104.cdf	10021.7182356814
Histidine	AccQ	2	130_A104.cdf	566.550362080316
Histidine	AccQ	3	130_A104.cdf	0
Histidine	AccQ	4	130_A104.cdf	0
Histidine	AccQ	5	130_A104.cdf	0
Histidine	AccQ	6	130_A104.cdf	0
Isoleucine	AccQ	0	130_A104.cdf	1563551.40223831
Isoleucine	AccQ	1	130_A104.cdf	275764.423963134
Isoleucine	AccQ	2	130_A104.cdf	42250.0263331139
Isoleucine	AccQ	3	130_A104.cdf	5623.8314680711
Isoleucine	AccQ	4	130_A104.cdf	440.17116524029
Isoleucine	AccQ	5	130_A104.cdf	0
Isoleucine	AccQ	6	130_A104.cdf	0
Leucine	AccQ	0	130_A104.cdf	738619.203423305
Leucine	AccQ	1	130_A104.cdf	150056.813693219
Leucine	AccQ	2	130_A104.cdf	21268.4068466096
Leucine	AccQ	3	130_A104.cdf	2667.74851876234
Leucine	AccQ	4	130_A104.cdf	0
Leucine	AccQ	5	130_A104.cdf	0
Leucine	AccQ	6	130_A104.cdf	0
Lysine	AccQ	0	130_A104.cdf	121383.930217248
Lysine	AccQ	1	130_A104.cdf	40936.9453587887
Lysine	AccQ	2	130_A104.cdf	7572.58722843976
Lysine	AccQ	3	130_A104.cdf	930.355497037525
Lysine	AccQ	4	130_A104.cdf	0
Lysine	AccQ	5	130_A104.cdf	0
Lysine	AccQ	6	130_A104.cdf	0
Methionine	AccQ	0	130_A104.cdf	107028.92034233
Methionine	AccQ	1	130_A104.cdf	21774.944042133
Methionine	AccQ	2	130_A104.cdf	6389.28900592495
Methionine	AccQ	3	130_A104.cdf	0
Methionine	AccQ	4	130_A104.cdf	0
Methionine	AccQ	5	130_A104.cdf	0
Norvaline	AccQ	0	130_A104.cdf	193220.157998683
Norvaline	AccQ	1	130_A104.cdf	42021.8828176432
Norvaline	AccQ	2	130_A104.cdf	6218.18301514154
Norvaline	AccQ	3	130_A104.cdf	1255.86570111916
Norvaline	AccQ	4	130_A104.cdf	0
Norvaline	AccQ	5	130_A104.cdf	0
Phenylalanine	AccQ	0	130_A104.cdf	330869.710335747
Phenylalanine	AccQ	1	130_A104.cdf	88776.6425279789
Phenylalanine	AccQ	2	130_A104.cdf	12845.2205398288
Phenylalanine	AccQ	3	130_A104.cdf	2199.25608953259
Phenylalanine	AccQ	4	130_A104.cdf	0
Phenylalanine	AccQ	5	130_A104.cdf	0
Phenylalanine	AccQ	6	130_A104.cdf	0
Phenylalanine	AccQ	7	130_A104.cdf	0
Phenylalanine	AccQ	8	130_A104.cdf	0
Phenylalanine	AccQ	9	130_A104.cdf	0
Proline	AccQ	0	130_A104.cdf	295296.695194207
Proline	AccQ	1	130_A104.cdf	64502.534562212
Proline	AccQ	2	130_A104.cdf	9379.40750493746
Proline	AccQ	3	130_A104.cdf	1457.97893350889
Proline	AccQ	4	130_A104.cdf	0
Proline	AccQ	5	130_A104.cdf	0
Serine	AccQ	0	130_A104.cdf	504116.701777485
Serine	AccQ	1	130_A104.cdf	90780.6978275181
Serine	AccQ	2	130_A104.cdf	12604.9242922976
Serine	AccQ	3	130_A104.cdf	1404.97037524687
Threonine	AccQ	0	130_A104.cdf	932699.30875576
Threonine	AccQ	1	130_A104.cdf	154093.416721527
Threonine	AccQ	2	130_A104.cdf	25586.6886109282
Threonine	AccQ	3	130_A104.cdf	3867.49835418038
Threonine	AccQ	4	130_A104.cdf	0
Tryptophan	AccQ	0	130_A104.cdf	182009.881500988
Tryptophan	AccQ	1	130_A104.cdf	51169.1310072416
Tryptophan	AccQ	2	130_A104.cdf	7983.08755760369
Tryptophan	AccQ	3	130_A104.cdf	1547.20210664911
Tryptophan	AccQ	4	130_A104.cdf	0
Tryptophan	AccQ	5	130_A104.cdf	0
Tryptophan	AccQ	6	130_A104.cdf	0
Tryptophan	AccQ	7	130_A104.cdf	0
Tryptophan	AccQ	8	130_A104.cdf	0
Tryptophan	AccQ	9	130_A104.cdf	0
Tryptophan	AccQ	10	130_A104.cdf	0
Tryptophan	AccQ	11	130_A104.cdf	0
Tyrosine	AccQ	0	130_A104.cdf	178306.747860434
Tyrosine	AccQ	1	130_A104.cdf	47632.2317314022
Tyrosine	AccQ	2	130_A104.cdf	8275.52995391705
Tyrosine	AccQ	3	130_A104.cdf	1197.86043449638
Tyrosine	AccQ	4	130_A104.cdf	0
Tyrosine	AccQ	5	130_A104.cdf	0
Tyrosine	AccQ	6	130_A104.cdf	0
Tyrosine	AccQ	7	130_A104.cdf	0
Tyrosine	AccQ	8	130_A104.cdf	0
Tyrosine	AccQ	9	130_A104.cdf	0
Valine	AccQ	0	130_A104.cdf	800779.986833443
Valine	AccQ	1	130_A104.cdf	161034.95720869
Valine	AccQ	2	130_A104.cdf	22886.1685319289
Valine	AccQ	3	130_A104.cdf	3732.12639894668
Valine	AccQ	4	130_A104.cdf	0
Valine	AccQ	5	130_A104.cdf	0
GABA	AccQ	0	130_A104.cdf	1832994.29888084
GABA	AccQ	1	130_A104.cdf	335912.126398947
GABA	AccQ	2	130_A104.cdf	46176.9519420671
GABA	AccQ	3	130_A104.cdf	7306.83344305464
GABA	AccQ	4	130_A104.cdf	0
Glutamate	AccQ	0	130_A104.cdf	2443933.98288348
Glutamate	AccQ	1	130_A104.cdf	515175.148123766
Glutamate	AccQ	2	130_A104.cdf	84744.9637919684
Glutamate	AccQ	3	130_A104.cdf	10313.4233048058
Glutamate	AccQ	4	130_A104.cdf	70.5200789993417
Glutamate	AccQ	5	130_A104.cdf	0
Ornithine	2AccQ	0	130_A104.cdf	3353.64055299539
Ornithine	2AccQ	1	130_A104.cdf	1118.94667544437
Ornithine	2AccQ	2	130_A104.cdf	0
Ornithine	2AccQ	3	130_A104.cdf	0
Ornithine	2AccQ	4	130_A104.cdf	0
Ornithine	2AccQ	5	130_A104.cdf	0
Alanine	AccQ	0	131_A105.cdf	315323.798017348
Alanine	AccQ	1	131_A105.cdf	63061.0285006196
Alanine	AccQ	2	131_A105.cdf	6722.79429987608
Alanine	AccQ	3	131_A105.cdf	1941.71003717472
Arginine	AccQ	0	131_A105.cdf	40440.4213135068
Arginine	AccQ	1	131_A105.cdf	7378.16604708798
Arginine	AccQ	2	131_A105.cdf	936.115241635688
Arginine	AccQ	3	131_A105.cdf	96.183395291202
Arginine	AccQ	4	131_A105.cdf	0
Arginine	AccQ	5	131_A105.cdf	0
Arginine	AccQ	6	131_A105.cdf	0
Asparagine	AccQ	0	131_A105.cdf	276302.50929368
Asparagine	AccQ	1	131_A105.cdf	57138.1164807931
Asparagine	AccQ	2	131_A105.cdf	10418.2032218092
Asparagine	AccQ	3	131_A105.cdf	679.913258983891
Asparagine	AccQ	4	131_A105.cdf	0
Aspartate	AccQ	0	131_A105.cdf	1427721.78438662
Aspartate	AccQ	1	131_A105.cdf	242965.768277571
Aspartate	AccQ	2	131_A105.cdf	39290.9107806691
Aspartate	AccQ	3	131_A105.cdf	5727.83767038414
Aspartate	AccQ	4	131_A105.cdf	0
Citrulline	AccQ	0	131_A105.cdf	22829.126394052
Citrulline	AccQ	1	131_A105.cdf	6593.06691449814
Citrulline	AccQ	2	131_A105.cdf	1718.59355638166
Citrulline	AccQ	3	131_A105.cdf	181.567534076828
Citrulline	AccQ	4	131_A105.cdf	0
Citrulline	AccQ	5	131_A105.cdf	0
Citrulline	AccQ	6	131_A105.cdf	0
Glutamine	AccQ	0	131_A105.cdf	1049798.23420074
Glutamine	AccQ	1	131_A105.cdf	185971.065675341
Glutamine	AccQ	2	131_A105.cdf	29875.916976456
Glutamine	AccQ	3	131_A105.cdf	4045.48327137546
Glutamine	AccQ	4	131_A105.cdf	222.026022304833
Glutamine	AccQ	5	131_A105.cdf	0
Glycine	AccQ	0	131_A105.cdf	128150.130111524
Glycine	AccQ	1	131_A105.cdf	21832.7137546468
Glycine	AccQ	2	131_A105.cdf	2914.82032218092
Histidine	AccQ	0	131_A105.cdf	51187.1747211896
Histidine	AccQ	1	131_A105.cdf	9361.79677819083
Histidine	AccQ	2	131_A105.cdf	747.057001239157
Histidine	AccQ	3	131_A105.cdf	0
Histidine	AccQ	4	131_A105.cdf	0
Histidine	AccQ	5	131_A105.cdf	0
Histidine	AccQ	6	131_A105.cdf	0
Isoleucine	AccQ	0	131_A105.cdf	1245738.94671623
Isoleucine	AccQ	1	131_A105.cdf	226762.335811648
Isoleucine	AccQ	2	131_A105.cdf	35341.0470879802
Isoleucine	AccQ	3	131_A105.cdf	4930.5824039653
Isoleucine	AccQ	4	131_A105.cdf	316.059479553903
Isoleucine	AccQ	5	131_A105.cdf	0
Isoleucine	AccQ	6	131_A105.cdf	0
Leucine	AccQ	0	131_A105.cdf	579398.562577447
Leucine	AccQ	1	131_A105.cdf	121670.724907063
Leucine	AccQ	2	131_A105.cdf	17145.9417596035
Leucine	AccQ	3	131_A105.cdf	3115.19206939281
Leucine	AccQ	4	131_A105.cdf	0
Leucine	AccQ	5	131_A105.cdf	0
Leucine	AccQ	6	131_A105.cdf	0
Lysine	AccQ	0	131_A105.cdf	79220.9851301115
Lysine	AccQ	1	131_A105.cdf	23011.604708798
Lysine	AccQ	2	131_A105.cdf	4734.78314745973
Lysine	AccQ	3	131_A105.cdf	993.760842627014
Lysine	AccQ	4	131_A105.cdf	0
Lysine	AccQ	5	131_A105.cdf	0
Lysine	AccQ	6	131_A105.cdf	0
Methionine	AccQ	0	131_A105.cdf	96157.7881040892
Methionine	AccQ	1	131_A105.cdf	20663.5935563817
Methionine	AccQ	2	131_A105.cdf	6770.86121437422
Methionine	AccQ	3	131_A105.cdf	0
Methionine	AccQ	4	131_A105.cdf	0
Methionine	AccQ	5	131_A105.cdf	0
Norvaline	AccQ	0	131_A105.cdf	158186.313506815
Norvaline	AccQ	1	131_A105.cdf	33555.1734820322
Norvaline	AccQ	2	131_A105.cdf	5267.91201982652
Norvaline	AccQ	3	131_A105.cdf	1115.00619578686
Norvaline	AccQ	4	131_A105.cdf	0
Norvaline	AccQ	5	131_A105.cdf	0
Phenylalanine	AccQ	0	131_A105.cdf	374933.798017348
Phenylalanine	AccQ	1	131_A105.cdf	97769.2007434944
Phenylalanine	AccQ	2	131_A105.cdf	13277.7571251549
Phenylalanine	AccQ	3	131_A105.cdf	2385.88599752169
Phenylalanine	AccQ	4	131_A105.cdf	0
Phenylalanine	AccQ	5	131_A105.cdf	0
Phenylalanine	AccQ	6	131_A105.cdf	0
Phenylalanine	AccQ	7	131_A105.cdf	0
Phenylalanine	AccQ	8	131_A105.cdf	0
Phenylalanine	AccQ	9	131_A105.cdf	0
Proline	AccQ	0	131_A105.cdf	190948.463444858
Proline	AccQ	1	131_A105.cdf	43575.3159851301
Proline	AccQ	2	131_A105.cdf	6807.39776951673
Proline	AccQ	3	131_A105.cdf	1481.07187112763
Proline	AccQ	4	131_A105.cdf	0
Proline	AccQ	5	131_A105.cdf	0
Serine	AccQ	0	131_A105.cdf	378847.732342007
Serine	AccQ	1	131_A105.cdf	71119.9690210657
Serine	AccQ	2	131_A105.cdf	9377.12515489467
Serine	AccQ	3	131_A105.cdf	511.307311028501
Threonine	AccQ	0	131_A105.cdf	862715.154894672
Threonine	AccQ	1	131_A105.cdf	146052.199504337
Threonine	AccQ	2	131_A105.cdf	22900.7992565056
Threonine	AccQ	3	131_A105.cdf	2540.82403965304
Threonine	AccQ	4	131_A105.cdf	0
Tryptophan	AccQ	0	131_A105.cdf	185017.441140025
Tryptophan	AccQ	1	131_A105.cdf	51183.3085501859
Tryptophan	AccQ	2	131_A105.cdf	8189.33705080545
Tryptophan	AccQ	3	131_A105.cdf	1307.45353159851
Tryptophan	AccQ	4	131_A105.cdf	0
Tryptophan	AccQ	5	131_A105.cdf	0
Tryptophan	AccQ	6	131_A105.cdf	0
Tryptophan	AccQ	7	131_A105.cdf	0
Tryptophan	AccQ	8	131_A105.cdf	0
Tryptophan	AccQ	9	131_A105.cdf	0
Tryptophan	AccQ	10	131_A105.cdf	0
Tryptophan	AccQ	11	131_A105.cdf	0
Tyrosine	AccQ	0	131_A105.cdf	183990.346964064
Tyrosine	AccQ	1	131_A105.cdf	49981.4807930607
Tyrosine	AccQ	2	131_A105.cdf	7458.46964064436
Tyrosine	AccQ	3	131_A105.cdf	1598.95910780669
Tyrosine	AccQ	4	131_A105.cdf	0
Tyrosine	AccQ	5	131_A105.cdf	0
Tyrosine	AccQ	6	131_A105.cdf	0
Tyrosine	AccQ	7	131_A105.cdf	0
Tyrosine	AccQ	8	131_A105.cdf	0
Tyrosine	AccQ	9	131_A105.cdf	0
Valine	AccQ	0	131_A105.cdf	561313.909541512
Valine	AccQ	1	131_A105.cdf	113369.696406444
Valine	AccQ	2	131_A105.cdf	16039.6034696406
Valine	AccQ	3	131_A105.cdf	2637.16852540273
Valine	AccQ	4	131_A105.cdf	0
Valine	AccQ	5	131_A105.cdf	0
GABA	AccQ	0	131_A105.cdf	939281.201982652
GABA	AccQ	1	131_A105.cdf	171310.086741016
GABA	AccQ	2	131_A105.cdf	22214.6034696406
GABA	AccQ	3	131_A105.cdf	4126.96406443618
GABA	AccQ	4	131_A105.cdf	0
Glutamate	AccQ	0	131_A105.cdf	1897169.26270136
Glutamate	AccQ	1	131_A105.cdf	374382.726146221
Glutamate	AccQ	2	131_A105.cdf	64503.7546468401
Glutamate	AccQ	3	131_A105.cdf	8332.19330855019
Glutamate	AccQ	4	131_A105.cdf	316.753407682776
Glutamate	AccQ	5	131_A105.cdf	0
Ornithine	2AccQ	0	131_A105.cdf	3592.45353159851
Ornithine	2AccQ	1	131_A105.cdf	1856.14002478315
Ornithine	2AccQ	2	131_A105.cdf	327.304832713755
Ornithine	2AccQ	3	131_A105.cdf	145.074349442379
Ornithine	2AccQ	4	131_A105.cdf	0
Ornithine	2AccQ	5	131_A105.cdf	0
Alanine	AccQ	0	132_A106.cdf	509130.049088359
Alanine	AccQ	1	132_A106.cdf	98673.6465638149
Alanine	AccQ	2	132_A106.cdf	10887.2580645161
Alanine	AccQ	3	132_A106.cdf	2266.10098176718
Arginine	AccQ	0	132_A106.cdf	45120.3997194951
Arginine	AccQ	1	132_A106.cdf	8553.02945301543
Arginine	AccQ	2	132_A106.cdf	1137.35624123422
Arginine	AccQ	3	132_A106.cdf	0
Arginine	AccQ	4	132_A106.cdf	0
Arginine	AccQ	5	132_A106.cdf	0
Arginine	AccQ	6	132_A106.cdf	0
Asparagine	AccQ	0	132_A106.cdf	469440.1542777
Asparagine	AccQ	1	132_A106.cdf	88422.6437587658
Asparagine	AccQ	2	132_A106.cdf	14372.9242636746
Asparagine	AccQ	3	132_A106.cdf	1185.11220196353
Asparagine	AccQ	4	132_A106.cdf	0
Aspartate	AccQ	0	132_A106.cdf	1466354.9088359
Aspartate	AccQ	1	132_A106.cdf	261616.009817672
Aspartate	AccQ	2	132_A106.cdf	44969.3618513324
Aspartate	AccQ	3	132_A106.cdf	6083.55539971949
Aspartate	AccQ	4	132_A106.cdf	0
Citrulline	AccQ	0	132_A106.cdf	94871.1500701262
Citrulline	AccQ	1	132_A106.cdf	20355.1122019635
Citrulline	AccQ	2	132_A106.cdf	6990.56802244039
Citrulline	AccQ	3	132_A106.cdf	1305.56100981767
Citrulline	AccQ	4	132_A106.cdf	0
Citrulline	AccQ	5	132_A106.cdf	0
Citrulline	AccQ	6	132_A106.cdf	0
Glutamine	AccQ	0	132_A106.cdf	1596850.12622721
Glutamine	AccQ	1	132_A106.cdf	306004.067321178
Glutamine	AccQ	2	132_A106.cdf	101620.904628331
Glutamine	AccQ	3	132_A106.cdf	17086.8934081346
Glutamine	AccQ	4	132_A106.cdf	2196.09396914446
Glutamine	AccQ	5	132_A106.cdf	0
Glycine	AccQ	0	132_A106.cdf	223075.56802244
Glycine	AccQ	1	132_A106.cdf	39006.0168302945
Glycine	AccQ	2	132_A106.cdf	5094.698457223
Histidine	AccQ	0	132_A106.cdf	43341.1150070126
Histidine	AccQ	1	132_A106.cdf	8069.12342215989
Histidine	AccQ	2	132_A106.cdf	299.256661991585
Histidine	AccQ	3	132_A106.cdf	0
Histidine	AccQ	4	132_A106.cdf	0
Histidine	AccQ	5	132_A106.cdf	0
Histidine	AccQ	6	132_A106.cdf	0
Isoleucine	AccQ	0	132_A106.cdf	1670156.67601683
Isoleucine	AccQ	1	132_A106.cdf	296321.100981767
Isoleucine	AccQ	2	132_A106.cdf	45435.350631136
Isoleucine	AccQ	3	132_A106.cdf	6588.07854137447
Isoleucine	AccQ	4	132_A106.cdf	357.300140252454
Isoleucine	AccQ	5	132_A106.cdf	0
Isoleucine	AccQ	6	132_A106.cdf	0
Leucine	AccQ	0	132_A106.cdf	771750.469845722
Leucine	AccQ	1	132_A106.cdf	158328.162692847
Leucine	AccQ	2	132_A106.cdf	23393.2678821879
Leucine	AccQ	3	132_A106.cdf	2957.39831697055
Leucine	AccQ	4	132_A106.cdf	0
Leucine	AccQ	5	132_A106.cdf	0
Leucine	AccQ	6	132_A106.cdf	0
Lysine	AccQ	0	132_A106.cdf	102365.659186536
Lysine	AccQ	1	132_A106.cdf	34036.0448807854
Lysine	AccQ	2	132_A106.cdf	5872.6507713885
Lysine	AccQ	3	132_A106.cdf	718.071528751753
Lysine	AccQ	4	132_A106.cdf	0
Lysine	AccQ	5	132_A106.cdf	0
Lysine	AccQ	6	132_A106.cdf	0
Methionine	AccQ	0	132_A106.cdf	102965.974754558
Methionine	AccQ	1	132_A106.cdf	20054.3548387097
Methionine	AccQ	2	132_A106.cdf	6905.95371669004
Methionine	AccQ	3	132_A106.cdf	0
Methionine	AccQ	4	132_A106.cdf	0
Methionine	AccQ	5	132_A106.cdf	0
Norvaline	AccQ	0	132_A106.cdf	208238.218793829
Norvaline	AccQ	1	132_A106.cdf	43810.5820476858
Norvaline	AccQ	2	132_A106.cdf	7055.44880785414
Norvaline	AccQ	3	132_A106.cdf	1295.99579242637
Norvaline	AccQ	4	132_A106.cdf	0
Norvaline	AccQ	5	132_A106.cdf	0
Phenylalanine	AccQ	0	132_A106.cdf	402809.438990182
Phenylalanine	AccQ	1	132_A106.cdf	110173.47826087
Phenylalanine	AccQ	2	132_A106.cdf	15170.8485273492
Phenylalanine	AccQ	3	132_A106.cdf	3237.37727910238
Phenylalanine	AccQ	4	132_A106.cdf	0
Phenylalanine	AccQ	5	132_A106.cdf	0
Phenylalanine	AccQ	6	132_A106.cdf	0
Phenylalanine	AccQ	7	132_A106.cdf	0
Phenylalanine	AccQ	8	132_A106.cdf	0
Phenylalanine	AccQ	9	132_A106.cdf	0
Proline	AccQ	0	132_A106.cdf	263590.680224404
Proline	AccQ	1	132_A106.cdf	60860.4908835905
Proline	AccQ	2	132_A106.cdf	11538.8148667602
Proline	AccQ	3	132_A106.cdf	3051.45862552595
Proline	AccQ	4	132_A106.cdf	0
Proline	AccQ	5	132_A106.cdf	0
Serine	AccQ	0	132_A106.cdf	546228.73772791
Serine	AccQ	1	132_A106.cdf	101091.227208976
Serine	AccQ	2	132_A106.cdf	13497.2159887798
Serine	AccQ	3	132_A106.cdf	1022.59467040673
Threonine	AccQ	0	132_A106.cdf	1289296.25525947
Threonine	AccQ	1	132_A106.cdf	209393.527349229
Threonine	AccQ	2	132_A106.cdf	33952.237026648
Threonine	AccQ	3	132_A106.cdf	5686.7461430575
Threonine	AccQ	4	132_A106.cdf	0
Tryptophan	AccQ	0	132_A106.cdf	121591.164095372
Tryptophan	AccQ	1	132_A106.cdf	31845.0070126227
Tryptophan	AccQ	2	132_A106.cdf	5738.21879382889
Tryptophan	AccQ	3	132_A106.cdf	1013.41514726508
Tryptophan	AccQ	4	132_A106.cdf	0
Tryptophan	AccQ	5	132_A106.cdf	0
Tryptophan	AccQ	6	132_A106.cdf	0
Tryptophan	AccQ	7	132_A106.cdf	0
Tryptophan	AccQ	8	132_A106.cdf	0
Tryptophan	AccQ	9	132_A106.cdf	0
Tryptophan	AccQ	10	132_A106.cdf	0
Tryptophan	AccQ	11	132_A106.cdf	0
Tyrosine	AccQ	0	132_A106.cdf	355295.4628331
Tyrosine	AccQ	1	132_A106.cdf	94359.0252454418
Tyrosine	AccQ	2	132_A106.cdf	14584.7966339411
Tyrosine	AccQ	3	132_A106.cdf	2222.37727910238
Tyrosine	AccQ	4	132_A106.cdf	0
Tyrosine	AccQ	5	132_A106.cdf	0
Tyrosine	AccQ	6	132_A106.cdf	0
Tyrosine	AccQ	7	132_A106.cdf	0
Tyrosine	AccQ	8	132_A106.cdf	0
Tyrosine	AccQ	9	132_A106.cdf	0
Valine	AccQ	0	132_A106.cdf	658100.680224404
Valine	AccQ	1	132_A106.cdf	138028.913043478
Valine	AccQ	2	132_A106.cdf	20230.5469845722
Valine	AccQ	3	132_A106.cdf	3187.55259467041
Valine	AccQ	4	132_A106.cdf	0
Valine	AccQ	5	132_A106.cdf	0
GABA	AccQ	0	132_A106.cdf	2855823.73772791
GABA	AccQ	1	132_A106.cdf	688779.971949509
GABA	AccQ	2	132_A106.cdf	97762.7349228612
GABA	AccQ	3	132_A106.cdf	13293.7868162693
GABA	AccQ	4	132_A106.cdf	0
Glutamate	AccQ	0	132_A106.cdf	2823707.4684432
Glutamate	AccQ	1	132_A106.cdf	636075.49088359
Glutamate	AccQ	2	132_A106.cdf	191540.007012623
Glutamate	AccQ	3	132_A106.cdf	32351.0028050491
Glutamate	AccQ	4	132_A106.cdf	1065.9396914446
Glutamate	AccQ	5	132_A106.cdf	0
Ornithine	2AccQ	0	132_A106.cdf	13490.7503506311
Ornithine	2AccQ	1	132_A106.cdf	4864.55119214586
Ornithine	2AccQ	2	132_A106.cdf	1240.1683029453
Ornithine	2AccQ	3	132_A106.cdf	0
Ornithine	2AccQ	4	132_A106.cdf	0
Ornithine	2AccQ	5	132_A106.cdf	0
Alanine	AccQ	0	133_A107.cdf	359173.149210904
Alanine	AccQ	1	133_A107.cdf	72800.774748924
Alanine	AccQ	2	133_A107.cdf	8036.37733142037
Alanine	AccQ	3	133_A107.cdf	1345.71736011478
Arginine	AccQ	0	133_A107.cdf	44756.9440459111
Arginine	AccQ	1	133_A107.cdf	8719.04591104735
Arginine	AccQ	2	133_A107.cdf	1175.76040172166
Arginine	AccQ	3	133_A107.cdf	0
Arginine	AccQ	4	133_A107.cdf	0
Arginine	AccQ	5	133_A107.cdf	0
Arginine	AccQ	6	133_A107.cdf	0
Asparagine	AccQ	0	133_A107.cdf	490049.949784792
Asparagine	AccQ	1	133_A107.cdf	90561.2553802009
Asparagine	AccQ	2	133_A107.cdf	15475.1004304161
Asparagine	AccQ	3	133_A107.cdf	1375.47345767575
Asparagine	AccQ	4	133_A107.cdf	66.4705882352941
Aspartate	AccQ	0	133_A107.cdf	858116.75035868
Aspartate	AccQ	1	133_A107.cdf	160598.149210904
Aspartate	AccQ	2	133_A107.cdf	27459.8995695839
Aspartate	AccQ	3	133_A107.cdf	3765.98995695839
Aspartate	AccQ	4	133_A107.cdf	0
Citrulline	AccQ	0	133_A107.cdf	47669.8708751793
Citrulline	AccQ	1	133_A107.cdf	11024.7632711621
Citrulline	AccQ	2	133_A107.cdf	4587.1018651363
