"metabolite";"derivative";"isotopologue";"sample";"area"
"417";"Tyrosine";"AccQ";8;"020_A3.cdf";0
"418";"Tyrosine";"AccQ";9;"020_A3.cdf";0
"419";"Valine";"AccQ";0;"020_A3.cdf";2118206.84355617
"420";"Valine";"AccQ";1;"020_A3.cdf";411644.307374225
"421";"Valine";"AccQ";2;"020_A3.cdf";60840.4686423156
"422";"Valine";"AccQ";3;"020_A3.cdf";7781.65403170227
"423";"Valine";"AccQ";4;"020_A3.cdf";0
"424";"Valine";"AccQ";5;"020_A3.cdf";0
"425";"GABA";"AccQ";0;"020_A3.cdf";3009356.25775327
"426";"GABA";"AccQ";1;"020_A3.cdf";662060.117160579
"427";"GABA";"AccQ";2;"020_A3.cdf";90366.1819434873
"428";"GABA";"AccQ";3;"020_A3.cdf";10529.8070296347
"429";"GABA";"AccQ";4;"020_A3.cdf";0
"430";"Glutamate";"AccQ";0;"020_A3.cdf";2918144.9827705
"431";"Glutamate";"AccQ";1;"020_A3.cdf";650219.324603722
"432";"Glutamate";"AccQ";2;"020_A3.cdf";104085.361819435
"433";"Glutamate";"AccQ";3;"020_A3.cdf";13671.8125430737
"434";"Glutamate";"AccQ";4;"020_A3.cdf";310.992419021365
"435";"Glutamate";"AccQ";5;"020_A3.cdf";0
"436";"Ornithine";"2AccQ";0;"020_A3.cdf";14561.3507925569
"437";"Ornithine";"2AccQ";1;"020_A3.cdf";5880.33080634046
"438";"Ornithine";"2AccQ";2;"020_A3.cdf";1037.64989662302
"439";"Ornithine";"2AccQ";3;"020_A3.cdf";279.875947622329
"440";"Ornithine";"2AccQ";4;"020_A3.cdf";0
"441";"Ornithine";"2AccQ";5;"020_A3.cdf";0
"442";"Alanine";"AccQ";0;"021_A4.cdf";610776.021569802
"443";"Alanine";"AccQ";1;"021_A4.cdf";108141.30617136
"444";"Alanine";"AccQ";2;"021_A4.cdf";13079.5686039545
"445";"Alanine";"AccQ";3;"021_A4.cdf";2002.19892150989
"446";"Arginine";"AccQ";0;"021_A4.cdf";111053.22947873
"447";"Arginine";"AccQ";1;"021_A4.cdf";25389.2570401438
"448";"Arginine";"AccQ";2;"021_A4.cdf";3106.69263031756
"449";"Arginine";"AccQ";3;"021_A4.cdf";0
"450";"Arginine";"AccQ";4;"021_A4.cdf";0
"451";"Arginine";"AccQ";5;"021_A4.cdf";0
"452";"Arginine";"AccQ";6;"021_A4.cdf";0
"453";"Asparagine";"AccQ";0;"021_A4.cdf";639302.37267825
"454";"Asparagine";"AccQ";1;"021_A4.cdf";113145.422408628
"455";"Asparagine";"AccQ";2;"021_A4.cdf";19287.7831036549
"456";"Asparagine";"AccQ";3;"021_A4.cdf";2643.97243858598
"457";"Asparagine";"AccQ";4;"021_A4.cdf";114.94907130018
"458";"Aspartate";"AccQ";0;"021_A4.cdf";1668385.14080288
"459";"Aspartate";"AccQ";1;"021_A4.cdf";291991.03055722
"460";"Aspartate";"AccQ";2;"021_A4.cdf";50701.144397843
"461";"Aspartate";"AccQ";3;"021_A4.cdf";6371.6237267825
"462";"Aspartate";"AccQ";4;"021_A4.cdf";0
"463";"Citrulline";"AccQ";0;"021_A4.cdf";54215.8957459557
"464";"Citrulline";"AccQ";1;"021_A4.cdf";11349.5206710605
"465";"Citrulline";"AccQ";2;"021_A4.cdf";3231.18034751348
"466";"Citrulline";"AccQ";3;"021_A4.cdf";446.201318154584
"467";"Citrulline";"AccQ";4;"021_A4.cdf";0
"468";"Citrulline";"AccQ";5;"021_A4.cdf";0
"469";"Citrulline";"AccQ";6;"021_A4.cdf";0
"470";"Glutamine";"AccQ";0;"021_A4.cdf";2006330.82684242
"471";"Glutamine";"AccQ";1;"021_A4.cdf";408616.87237867
"472";"Glutamine";"AccQ";2;"021_A4.cdf";62987.1060515279
"473";"Glutamine";"AccQ";3;"021_A4.cdf";7884.5116836429
"474";"Glutamine";"AccQ";4;"021_A4.cdf";689.083283403235
"475";"Glutamine";"AccQ";5;"021_A4.cdf";0
"476";"Glycine";"AccQ";0;"021_A4.cdf";193793.223487118
"477";"Glycine";"AccQ";1;"021_A4.cdf";33670.1737567406
"478";"Glycine";"AccQ";2;"021_A4.cdf";3506.35710005992
"479";"Histidine";"AccQ";0;"021_A4.cdf";52863.3013780707
"480";"Histidine";"AccQ";1;"021_A4.cdf";9790
"481";"Histidine";"AccQ";2;"021_A4.cdf";706.099460754943
"482";"Histidine";"AccQ";3;"021_A4.cdf";0
"483";"Histidine";"AccQ";4;"021_A4.cdf";0
"484";"Histidine";"AccQ";5;"021_A4.cdf";0
"485";"Histidine";"AccQ";6;"021_A4.cdf";0
"486";"Isoleucine";"AccQ";0;"021_A4.cdf";2503547.57938886
"487";"Isoleucine";"AccQ";1;"021_A4.cdf";491070.065907729
"488";"Isoleucine";"AccQ";2;"021_A4.cdf";75051.144397843
"489";"Isoleucine";"AccQ";3;"021_A4.cdf";8729.26902336729
"490";"Isoleucine";"AccQ";4;"021_A4.cdf";411.749550629119
"491";"Isoleucine";"AccQ";5;"021_A4.cdf";0
"492";"Isoleucine";"AccQ";6;"021_A4.cdf";0
"493";"Leucine";"AccQ";0;"021_A4.cdf";1350757.72917915
"494";"Leucine";"AccQ";1;"021_A4.cdf";246436.111443978
"495";"Leucine";"AccQ";2;"021_A4.cdf";37839.1431995207
"496";"Leucine";"AccQ";3;"021_A4.cdf";4560.77291791492
"497";"Leucine";"AccQ";4;"021_A4.cdf";0
"498";"Leucine";"AccQ";5;"021_A4.cdf";0
"499";"Leucine";"AccQ";6;"021_A4.cdf";0
"500";"Lysine";"AccQ";0;"021_A4.cdf";169350.131815458
"501";"Lysine";"AccQ";1;"021_A4.cdf";57519.5985620132
"502";"Lysine";"AccQ";2;"021_A4.cdf";9412.95386458958
"503";"Lysine";"AccQ";3;"021_A4.cdf";1503.64289994008
"504";"Lysine";"AccQ";4;"021_A4.cdf";0
"505";"Lysine";"AccQ";5;"021_A4.cdf";0
"506";"Lysine";"AccQ";6;"021_A4.cdf";0
"507";"Methionine";"AccQ";0;"021_A4.cdf";197202.744158179
"508";"Methionine";"AccQ";1;"021_A4.cdf";45453.4152186938
"509";"Methionine";"AccQ";2;"021_A4.cdf";9996.89634511684
"510";"Methionine";"AccQ";3;"021_A4.cdf";0
"511";"Methionine";"AccQ";4;"021_A4.cdf";0
"512";"Methionine";"AccQ";5;"021_A4.cdf";0
"513";"Norvaline";"AccQ";0;"021_A4.cdf";182088.394248053
"514";"Norvaline";"AccQ";1;"021_A4.cdf";41240.3594967046
"515";"Norvaline";"AccQ";2;"021_A4.cdf";6440.56321150389
"516";"Norvaline";"AccQ";3;"021_A4.cdf";853.361294188137
"517";"Norvaline";"AccQ";4;"021_A4.cdf";0
"518";"Norvaline";"AccQ";5;"021_A4.cdf";0
"519";"Phenylalanine";"AccQ";0;"021_A4.cdf";885580.455362492
"520";"Phenylalanine";"AccQ";1;"021_A4.cdf";199291.036548832
"521";"Phenylalanine";"AccQ";2;"021_A4.cdf";31297.3517076093
"522";"Phenylalanine";"AccQ";3;"021_A4.cdf";4115.56021569802
"523";"Phenylalanine";"AccQ";4;"021_A4.cdf";0
"524";"Phenylalanine";"AccQ";5;"021_A4.cdf";0
"525";"Phenylalanine";"AccQ";6;"021_A4.cdf";0
"526";"Phenylalanine";"AccQ";7;"021_A4.cdf";0
"527";"Phenylalanine";"AccQ";8;"021_A4.cdf";0
"528";"Phenylalanine";"AccQ";9;"021_A4.cdf";0
"529";"Proline";"AccQ";0;"021_A4.cdf";352469.412822049
"530";"Proline";"AccQ";1;"021_A4.cdf";74254.182144997
"531";"Proline";"AccQ";2;"021_A4.cdf";10775.6860395446
"532";"Proline";"AccQ";3;"021_A4.cdf";1926.10545236669
"533";"Proline";"AccQ";4;"021_A4.cdf";0
"534";"Proline";"AccQ";5;"021_A4.cdf";0
"535";"Serine";"AccQ";0;"021_A4.cdf";656514.002396645
"536";"Serine";"AccQ";1;"021_A4.cdf";110541.569802277
"537";"Serine";"AccQ";2;"021_A4.cdf";17382.7860994608
"538";"Serine";"AccQ";3;"021_A4.cdf";1066.43499101258
"539";"Threonine";"AccQ";0;"021_A4.cdf";1047179.46075494
"540";"Threonine";"AccQ";1;"021_A4.cdf";166403.630916717
"541";"Threonine";"AccQ";2;"021_A4.cdf";26901.8993409227
"542";"Threonine";"AccQ";3;"021_A4.cdf";5246.27920910725
"543";"Threonine";"AccQ";4;"021_A4.cdf";0
"544";"Tryptophan";"AccQ";0;"021_A4.cdf";199060.047932894
"545";"Tryptophan";"AccQ";1;"021_A4.cdf";56346.518873577
"546";"Tryptophan";"AccQ";2;"021_A4.cdf";8157.85500299581
"547";"Tryptophan";"AccQ";3;"021_A4.cdf";1670.48532055123
"548";"Tryptophan";"AccQ";4;"021_A4.cdf";0
"549";"Tryptophan";"AccQ";5;"021_A4.cdf";0
"550";"Tryptophan";"AccQ";6;"021_A4.cdf";0
"551";"Tryptophan";"AccQ";7;"021_A4.cdf";0
"552";"Tryptophan";"AccQ";8;"021_A4.cdf";0
"553";"Tryptophan";"AccQ";9;"021_A4.cdf";0
"554";"Tryptophan";"AccQ";10;"021_A4.cdf";0
"555";"Tryptophan";"AccQ";11;"021_A4.cdf";0
"556";"Tyrosine";"AccQ";0;"021_A4.cdf";232150.077890953
"557";"Tyrosine";"AccQ";1;"021_A4.cdf";60109.4667465548
"558";"Tyrosine";"AccQ";2;"021_A4.cdf";9254.07429598562
"559";"Tyrosine";"AccQ";3;"021_A4.cdf";1673.78669862193
"560";"Tyrosine";"AccQ";4;"021_A4.cdf";0
"561";"Tyrosine";"AccQ";5;"021_A4.cdf";0
"562";"Tyrosine";"AccQ";6;"021_A4.cdf";0
"563";"Tyrosine";"AccQ";7;"021_A4.cdf";0
"564";"Tyrosine";"AccQ";8;"021_A4.cdf";0
"565";"Tyrosine";"AccQ";9;"021_A4.cdf";0
"566";"Valine";"AccQ";0;"021_A4.cdf";1287514.99101258
"567";"Valine";"AccQ";1;"021_A4.cdf";242908.364289994
"568";"Valine";"AccQ";2;"021_A4.cdf";35046.4289994008
"569";"Valine";"AccQ";3;"021_A4.cdf";5226.80647094068
"570";"Valine";"AccQ";4;"021_A4.cdf";0
"571";"Valine";"AccQ";5;"021_A4.cdf";0
"572";"GABA";"AccQ";0;"021_A4.cdf";2130722.0431396
"573";"GABA";"AccQ";1;"021_A4.cdf";418867.555422409
"574";"GABA";"AccQ";2;"021_A4.cdf";57572.9838226483
"575";"GABA";"AccQ";3;"021_A4.cdf";8060.63511084482
"576";"GABA";"AccQ";4;"021_A4.cdf";0
"577";"Glutamate";"AccQ";0;"021_A4.cdf";2257407.2438586
"578";"Glutamate";"AccQ";1;"021_A4.cdf";476216.500898742
"579";"Glutamate";"AccQ";2;"021_A4.cdf";78252.9778310365
"580";"Glutamate";"AccQ";3;"021_A4.cdf";10022.3666866387
"581";"Glutamate";"AccQ";4;"021_A4.cdf";182.438585979628
"582";"Glutamate";"AccQ";5;"021_A4.cdf";0
"583";"Ornithine";"2AccQ";0;"021_A4.cdf";6808.22049131216
"584";"Ornithine";"2AccQ";1;"021_A4.cdf";3229.6704613541
"585";"Ornithine";"2AccQ";2;"021_A4.cdf";586.045536249251
"586";"Ornithine";"2AccQ";3;"021_A4.cdf";20.4254044337927
"587";"Ornithine";"2AccQ";4;"021_A4.cdf";0
"588";"Ornithine";"2AccQ";5;"021_A4.cdf";0
"589";"Alanine";"AccQ";0;"022_A5.cdf";2804559.27749361
"590";"Alanine";"AccQ";1;"022_A5.cdf";677744.175191816
"591";"Alanine";"AccQ";2;"022_A5.cdf";85028.9322250639
"592";"Alanine";"AccQ";3;"022_A5.cdf";7756.41304347826
"593";"Arginine";"AccQ";0;"022_A5.cdf";202072.685421995
"594";"Arginine";"AccQ";1;"022_A5.cdf";47080.0191815857
"595";"Arginine";"AccQ";2;"022_A5.cdf";5702.27621483376
"596";"Arginine";"AccQ";3;"022_A5.cdf";573.817135549872
"597";"Arginine";"AccQ";4;"022_A5.cdf";0
"598";"Arginine";"AccQ";5;"022_A5.cdf";0
"599";"Arginine";"AccQ";6;"022_A5.cdf";0
"600";"Asparagine";"AccQ";0;"022_A5.cdf";1179116.66240409
"601";"Asparagine";"AccQ";1;"022_A5.cdf";189979.558823529
"602";"Asparagine";"AccQ";2;"022_A5.cdf";32770.5754475703
"603";"Asparagine";"AccQ";3;"022_A5.cdf";3537.65984654731
"604";"Asparagine";"AccQ";4;"022_A5.cdf";0
"605";"Aspartate";"AccQ";0;"022_A5.cdf";1031705.52429668
"606";"Aspartate";"AccQ";1;"022_A5.cdf";176751.879795396
"607";"Aspartate";"AccQ";2;"022_A5.cdf";29637.6470588235
"608";"Aspartate";"AccQ";3;"022_A5.cdf";3923.82992327366
"609";"Aspartate";"AccQ";4;"022_A5.cdf";0
"610";"Citrulline";"AccQ";0;"022_A5.cdf";189406.291560102
"611";"Citrulline";"AccQ";1;"022_A5.cdf";44395.0255754476
"612";"Citrulline";"AccQ";2;"022_A5.cdf";7238.54859335038
"613";"Citrulline";"AccQ";3;"022_A5.cdf";828.682864450128
"614";"Citrulline";"AccQ";4;"022_A5.cdf";0
"615";"Citrulline";"AccQ";5;"022_A5.cdf";0
"616";"Citrulline";"AccQ";6;"022_A5.cdf";0
"617";"Glutamine";"AccQ";0;"022_A5.cdf";2930146.29795396
"618";"Glutamine";"AccQ";1;"022_A5.cdf";737279.872122762
"619";"Glutamine";"AccQ";2;"022_A5.cdf";106703.663682864
"620";"Glutamine";"AccQ";3;"022_A5.cdf";13261.5089514066
"621";"Glutamine";"AccQ";4;"022_A5.cdf";639.437340153453
"622";"Glutamine";"AccQ";5;"022_A5.cdf";0
"623";"Glycine";"AccQ";0;"022_A5.cdf";408396.847826087
"624";"Glycine";"AccQ";1;"022_A5.cdf";73218.2033248082
"625";"Glycine";"AccQ";2;"022_A5.cdf";8115.90792838875
"626";"Histidine";"AccQ";0;"022_A5.cdf";104882.269820972
"627";"Histidine";"AccQ";1;"022_A5.cdf";22211.0038363171
"628";"Histidine";"AccQ";2;"022_A5.cdf";2332.17391304348
"629";"Histidine";"AccQ";3;"022_A5.cdf";0
"630";"Histidine";"AccQ";4;"022_A5.cdf";0
"631";"Histidine";"AccQ";5;"022_A5.cdf";0
"632";"Histidine";"AccQ";6;"022_A5.cdf";0
"633";"Isoleucine";"AccQ";0;"022_A5.cdf";3509109.29028133
"634";"Isoleucine";"AccQ";1;"022_A5.cdf";791552.858056266
"635";"Isoleucine";"AccQ";2;"022_A5.cdf";117332.071611253
"636";"Isoleucine";"AccQ";3;"022_A5.cdf";13990.537084399
"637";"Isoleucine";"AccQ";4;"022_A5.cdf";279.859335038363
"638";"Isoleucine";"AccQ";5;"022_A5.cdf";0
"639";"Isoleucine";"AccQ";6;"022_A5.cdf";0
"640";"Leucine";"AccQ";0;"022_A5.cdf";2128541.84143222
"641";"Leucine";"AccQ";1;"022_A5.cdf";397499.040920716
"642";"Leucine";"AccQ";2;"022_A5.cdf";59002.1611253197
"643";"Leucine";"AccQ";3;"022_A5.cdf";6954.7442455243
"644";"Leucine";"AccQ";4;"022_A5.cdf";0
"645";"Leucine";"AccQ";5;"022_A5.cdf";0
"646";"Leucine";"AccQ";6;"022_A5.cdf";0
"647";"Lysine";"AccQ";0;"022_A5.cdf";190428.011508951
"648";"Lysine";"AccQ";1;"022_A5.cdf";64244.7314578005
"649";"Lysine";"AccQ";2;"022_A5.cdf";10906.6112531969
"650";"Lysine";"AccQ";3;"022_A5.cdf";1445.51150895141
"651";"Lysine";"AccQ";4;"022_A5.cdf";0
"652";"Lysine";"AccQ";5;"022_A5.cdf";0
"653";"Lysine";"AccQ";6;"022_A5.cdf";0
"654";"Methionine";"AccQ";0;"022_A5.cdf";206806.023017903
"655";"Methionine";"AccQ";1;"022_A5.cdf";45906.3171355499
"656";"Methionine";"AccQ";2;"022_A5.cdf";11447.1675191816
"657";"Methionine";"AccQ";3;"022_A5.cdf";0
"658";"Methionine";"AccQ";4;"022_A5.cdf";0
"659";"Methionine";"AccQ";5;"022_A5.cdf";0
"660";"Norvaline";"AccQ";0;"022_A5.cdf";204914.8657289
"661";"Norvaline";"AccQ";1;"022_A5.cdf";45289.5268542199
"662";"Norvaline";"AccQ";2;"022_A5.cdf";6585.00639386189
"663";"Norvaline";"AccQ";3;"022_A5.cdf";1384.20076726343
"664";"Norvaline";"AccQ";4;"022_A5.cdf";0
"665";"Norvaline";"AccQ";5;"022_A5.cdf";0
"666";"Phenylalanine";"AccQ";0;"022_A5.cdf";1438553.5741688
"667";"Phenylalanine";"AccQ";1;"022_A5.cdf";305259.124040921
"668";"Phenylalanine";"AccQ";2;"022_A5.cdf";49858.4207161125
"669";"Phenylalanine";"AccQ";3;"022_A5.cdf";5661.82225063939
"670";"Phenylalanine";"AccQ";4;"022_A5.cdf";0
"671";"Phenylalanine";"AccQ";5;"022_A5.cdf";0
"672";"Phenylalanine";"AccQ";6;"022_A5.cdf";0
"673";"Phenylalanine";"AccQ";7;"022_A5.cdf";0
"674";"Phenylalanine";"AccQ";8;"022_A5.cdf";0
"675";"Phenylalanine";"AccQ";9;"022_A5.cdf";0
"676";"Proline";"AccQ";0;"022_A5.cdf";438246.630434783
"677";"Proline";"AccQ";1;"022_A5.cdf";87044.9744245524
"678";"Proline";"AccQ";2;"022_A5.cdf";13300.0447570332
"679";"Proline";"AccQ";3;"022_A5.cdf";1995.49232736573
"680";"Proline";"AccQ";4;"022_A5.cdf";0
"681";"Proline";"AccQ";5;"022_A5.cdf";0
"682";"Serine";"AccQ";0;"022_A5.cdf";1005373.48465473
"683";"Serine";"AccQ";1;"022_A5.cdf";157511.067774936
"684";"Serine";"AccQ";2;"022_A5.cdf";24135.9079283887
"685";"Serine";"AccQ";3;"022_A5.cdf";1872.82608695652
"686";"Threonine";"AccQ";0;"022_A5.cdf";1652224.49488491
"687";"Threonine";"AccQ";1;"022_A5.cdf";277347.257033248
"688";"Threonine";"AccQ";2;"022_A5.cdf";41952.0780051151
"689";"Threonine";"AccQ";3;"022_A5.cdf";5431.73913043478
"690";"Threonine";"AccQ";4;"022_A5.cdf";0
"691";"Tryptophan";"AccQ";0;"022_A5.cdf";173483.459079284
"692";"Tryptophan";"AccQ";1;"022_A5.cdf";49821.5537084399
"693";"Tryptophan";"AccQ";2;"022_A5.cdf";7661.44501278772
"694";"Tryptophan";"AccQ";3;"022_A5.cdf";1293.87468030691
"695";"Tryptophan";"AccQ";4;"022_A5.cdf";0
"696";"Tryptophan";"AccQ";5;"022_A5.cdf";0
"697";"Tryptophan";"AccQ";6;"022_A5.cdf";0
"698";"Tryptophan";"AccQ";7;"022_A5.cdf";0
"699";"Tryptophan";"AccQ";8;"022_A5.cdf";0
"700";"Tryptophan";"AccQ";9;"022_A5.cdf";0
"701";"Tryptophan";"AccQ";10;"022_A5.cdf";0
"702";"Tryptophan";"AccQ";11;"022_A5.cdf";0
"703";"Tyrosine";"AccQ";0;"022_A5.cdf";314366.157289003
"704";"Tyrosine";"AccQ";1;"022_A5.cdf";80899.5076726343
"705";"Tyrosine";"AccQ";2;"022_A5.cdf";13139.2710997442
"706";"Tyrosine";"AccQ";3;"022_A5.cdf";2255.97186700767
"707";"Tyrosine";"AccQ";4;"022_A5.cdf";0
"708";"Tyrosine";"AccQ";5;"022_A5.cdf";0
"709";"Tyrosine";"AccQ";6;"022_A5.cdf";0
"710";"Tyrosine";"AccQ";7;"022_A5.cdf";0
"711";"Tyrosine";"AccQ";8;"022_A5.cdf";0
"712";"Tyrosine";"AccQ";9;"022_A5.cdf";0
"713";"Valine";"AccQ";0;"022_A5.cdf";2109192.62148338
"714";"Valine";"AccQ";1;"022_A5.cdf";412791.65601023
"715";"Valine";"AccQ";2;"022_A5.cdf";61780.6969309463
"716";"Valine";"AccQ";3;"022_A5.cdf";7282.52557544757
"717";"Valine";"AccQ";4;"022_A5.cdf";0
"718";"Valine";"AccQ";5;"022_A5.cdf";0
"719";"GABA";"AccQ";0;"022_A5.cdf";4666350.11508951
"720";"GABA";"AccQ";1;"022_A5.cdf";1494146.01023018
"721";"GABA";"AccQ";2;"022_A5.cdf";174295.818414322
"722";"GABA";"AccQ";3;"022_A5.cdf";20503.0882352941
"723";"GABA";"AccQ";4;"022_A5.cdf";0
"724";"Glutamate";"AccQ";0;"022_A5.cdf";2413375.47953964
"725";"Glutamate";"AccQ";1;"022_A5.cdf";507784.207161125
"726";"Glutamate";"AccQ";2;"022_A5.cdf";86038.1329923274
"727";"Glutamate";"AccQ";3;"022_A5.cdf";10101.4386189258
"728";"Glutamate";"AccQ";4;"022_A5.cdf";123.714833759591
"729";"Glutamate";"AccQ";5;"022_A5.cdf";0
"730";"Ornithine";"2AccQ";0;"022_A5.cdf";13334.2135549872
"731";"Ornithine";"2AccQ";1;"022_A5.cdf";5201.2915601023
"732";"Ornithine";"2AccQ";2;"022_A5.cdf";1022.3273657289
"733";"Ornithine";"2AccQ";3;"022_A5.cdf";174.616368286445
"734";"Ornithine";"2AccQ";4;"022_A5.cdf";0
"735";"Ornithine";"2AccQ";5;"022_A5.cdf";0
"736";"Alanine";"AccQ";0;"023_A6.cdf";1232545.3277635
"737";"Alanine";"AccQ";1;"023_A6.cdf";202710.205655527
"738";"Alanine";"AccQ";2;"023_A6.cdf";26791.8508997429
"739";"Alanine";"AccQ";3;"023_A6.cdf";2563.61825192802
"740";"Arginine";"AccQ";0;"023_A6.cdf";334394.074550128
"741";"Arginine";"AccQ";1;"023_A6.cdf";73397.1593830334
"742";"Arginine";"AccQ";2;"023_A6.cdf";10213.5411311054
"743";"Arginine";"AccQ";3;"023_A6.cdf";525.925449871465
"744";"Arginine";"AccQ";4;"023_A6.cdf";0
"745";"Arginine";"AccQ";5;"023_A6.cdf";0
"746";"Arginine";"AccQ";6;"023_A6.cdf";0
"747";"Asparagine";"AccQ";0;"023_A6.cdf";3074575.86118252
"748";"Asparagine";"AccQ";1;"023_A6.cdf";702754.652956298
"749";"Asparagine";"AccQ";2;"023_A6.cdf";103170.13496144
"750";"Asparagine";"AccQ";3;"023_A6.cdf";13261.8508997429
"751";"Asparagine";"AccQ";4;"023_A6.cdf";182.005141388175
"752";"Aspartate";"AccQ";0;"023_A6.cdf";1441116.78663239
"753";"Aspartate";"AccQ";1;"023_A6.cdf";243254.652956298
"754";"Aspartate";"AccQ";2;"023_A6.cdf";43021.8894601542
"755";"Aspartate";"AccQ";3;"023_A6.cdf";5908.83033419023
"756";"Aspartate";"AccQ";4;"023_A6.cdf";0
"757";"Citrulline";"AccQ";0;"023_A6.cdf";84572.705655527
"758";"Citrulline";"AccQ";1;"023_A6.cdf";18060.4820051414
"759";"Citrulline";"AccQ";2;"023_A6.cdf";3753.21979434447
"760";"Citrulline";"AccQ";3;"023_A6.cdf";530.282776349614
"761";"Citrulline";"AccQ";4;"023_A6.cdf";0
"762";"Citrulline";"AccQ";5;"023_A6.cdf";0
"763";"Citrulline";"AccQ";6;"023_A6.cdf";0
"764";"Glutamine";"AccQ";0;"023_A6.cdf";3330214.72365039
"765";"Glutamine";"AccQ";1;"023_A6.cdf";932059.048843188
"766";"Glutamine";"AccQ";2;"023_A6.cdf";145067.724935733
"767";"Glutamine";"AccQ";3;"023_A6.cdf";20310.0835475578
"768";"Glutamine";"AccQ";4;"023_A6.cdf";1543.41259640103
"769";"Glutamine";"AccQ";5;"023_A6.cdf";0
"770";"Glycine";"AccQ";0;"023_A6.cdf";310551.227506427
"771";"Glycine";"AccQ";1;"023_A6.cdf";54164.3508997429
"772";"Glycine";"AccQ";2;"023_A6.cdf";6604.82005141388
"773";"Histidine";"AccQ";0;"023_A6.cdf";142530.59125964
"774";"Histidine";"AccQ";1;"023_A6.cdf";32198.9138817481
"775";"Histidine";"AccQ";2;"023_A6.cdf";4037.06940874036
"776";"Histidine";"AccQ";3;"023_A6.cdf";78.0526992287918
"777";"Histidine";"AccQ";4;"023_A6.cdf";0
"778";"Histidine";"AccQ";5;"023_A6.cdf";0
"779";"Histidine";"AccQ";6;"023_A6.cdf";0
"780";"Isoleucine";"AccQ";0;"023_A6.cdf";4866461.07326478
"781";"Isoleucine";"AccQ";1;"023_A6.cdf";1414680.96401028
"782";"Isoleucine";"AccQ";2;"023_A6.cdf";192201.966580977
"783";"Isoleucine";"AccQ";3;"023_A6.cdf";23017.3200514139
"784";"Isoleucine";"AccQ";4;"023_A6.cdf";257.429305912596
"785";"Isoleucine";"AccQ";5;"023_A6.cdf";0
"786";"Isoleucine";"AccQ";6;"023_A6.cdf";0
"787";"Leucine";"AccQ";0;"023_A6.cdf";3705744.98071979
"788";"Leucine";"AccQ";1;"023_A6.cdf";847700.488431877
"789";"Leucine";"AccQ";2;"023_A6.cdf";122012.911311054
"790";"Leucine";"AccQ";3;"023_A6.cdf";13464.2802056555
"791";"Leucine";"AccQ";4;"023_A6.cdf";0
"792";"Leucine";"AccQ";5;"023_A6.cdf";0
"793";"Leucine";"AccQ";6;"023_A6.cdf";0
"794";"Lysine";"AccQ";0;"023_A6.cdf";470558.676092545
"795";"Lysine";"AccQ";1;"023_A6.cdf";140336.883033419
"796";"Lysine";"AccQ";2;"023_A6.cdf";25958.3483290488
"797";"Lysine";"AccQ";3;"023_A6.cdf";3682.30077120823
"798";"Lysine";"AccQ";4;"023_A6.cdf";0
"799";"Lysine";"AccQ";5;"023_A6.cdf";0
"800";"Lysine";"AccQ";6;"023_A6.cdf";0
"801";"Methionine";"AccQ";0;"023_A6.cdf";298973.251928021
"802";"Methionine";"AccQ";1;"023_A6.cdf";69041.3367609254
"803";"Methionine";"AccQ";2;"023_A6.cdf";13583.264781491
"804";"Methionine";"AccQ";3;"023_A6.cdf";0
"805";"Methionine";"AccQ";4;"023_A6.cdf";0
"806";"Methionine";"AccQ";5;"023_A6.cdf";0
"807";"Norvaline";"AccQ";0;"023_A6.cdf";189721.928020566
"808";"Norvaline";"AccQ";1;"023_A6.cdf";42320.2120822622
"809";"Norvaline";"AccQ";2;"023_A6.cdf";5344.66580976864
"810";"Norvaline";"AccQ";3;"023_A6.cdf";1304.41516709512
"811";"Norvaline";"AccQ";4;"023_A6.cdf";0
"812";"Norvaline";"AccQ";5;"023_A6.cdf";0
"813";"Phenylalanine";"AccQ";0;"023_A6.cdf";1233455.81619537
"814";"Phenylalanine";"AccQ";1;"023_A6.cdf";272482.718508997
"815";"Phenylalanine";"AccQ";2;"023_A6.cdf";44307.6221079691
"816";"Phenylalanine";"AccQ";3;"023_A6.cdf";6380.54627249357
"817";"Phenylalanine";"AccQ";4;"023_A6.cdf";0
"818";"Phenylalanine";"AccQ";5;"023_A6.cdf";0
"819";"Phenylalanine";"AccQ";6;"023_A6.cdf";0
"820";"Phenylalanine";"AccQ";7;"023_A6.cdf";0
"821";"Phenylalanine";"AccQ";8;"023_A6.cdf";0
"822";"Phenylalanine";"AccQ";9;"023_A6.cdf";0
"823";"Proline";"AccQ";0;"023_A6.cdf";1061806.18251928
"824";"Proline";"AccQ";1;"023_A6.cdf";192151.947300771
"825";"Proline";"AccQ";2;"023_A6.cdf";28413.8624678663
"826";"Proline";"AccQ";3;"023_A6.cdf";4097.11439588689
"827";"Proline";"AccQ";4;"023_A6.cdf";0
"828";"Proline";"AccQ";5;"023_A6.cdf";0
"829";"Serine";"AccQ";0;"023_A6.cdf";916349.170951157
"830";"Serine";"AccQ";1;"023_A6.cdf";144867.63496144
"831";"Serine";"AccQ";2;"023_A6.cdf";22139.6979434447
"832";"Serine";"AccQ";3;"023_A6.cdf";1607.2557840617
"833";"Threonine";"AccQ";0;"023_A6.cdf";1784735.98971722
"834";"Threonine";"AccQ";1;"023_A6.cdf";301774.697943445
"835";"Threonine";"AccQ";2;"023_A6.cdf";48062.7120822622
